POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,502.4617,1382.323,-1103.9731,0.0,0.0,0.0,-1279.2727,-16124.6603,601.5934,11816.5834,-1964.2881,40.3445,0.0,-4204.944600000001,-1923.9436,-6128.8882
1,511.5248,1412.3266,-1109.3099,0.0,0.0,0.0,-1283.8729,-16128.4004,590.3952,11797.2544,-1963.3583,40.3424,0.0,-4210.082200000001,-1923.0159,-6133.098100000001
2,548.5007,1400.0884,-1110.8994,0.0,0.0,0.0,-1288.9232,-16108.0736,587.854,11736.4554,-1916.8409,40.0168,0.0,-4234.997699999998,-1876.8240999999998,-6111.821799999998
3,498.9917,1401.9506,-1082.5728,0.0,0.0,0.0,-1298.1131,-16176.1019,610.3663,11833.5381,-1925.8686,39.9862,0.0,-4211.9411,-1885.8824,-6097.8234999999995
4,541.8453,1510.6386,-1078.6779,0.0,0.0,0.0,-1265.9931,-16129.9512,609.7918,11771.5782,-1989.0903,40.2848,0.0,-4040.7682999999997,-1948.8055000000002,-5989.573799999999
5,496.9134,1437.0498,-1117.2183,0.0,0.0,0.0,-1269.2959,-16199.7225,607.6326,11871.3675,-1939.1357,40.8821,0.0,-4173.273399999998,-1898.2536,-6071.526999999998
6,521.7774,1403.4277,-1089.6188,0.0,0.0,0.0,-1275.7559,-16125.6636,598.513,11860.0927,-1998.7927,40.5296,0.0,-4107.227500000001,-1958.2631,-6065.490600000001
7,497.3765,1415.2543,-1101.57,0.0,0.0,0.0,-1293.0333,-16057.724,619.046,11819.5534,-2003.2383,40.4919,0.0,-4101.097099999997,-1962.7464,-6063.843499999997
8,524.5861,1402.1504,-1115.9689,0.0,0.0,0.0,-1309.3049,-16275.5778,596.8104,11833.1295,-1820.0396,39.7778,0.0,-4344.1752,-1780.2618,-6124.437
9,517.3779,1410.6608,-1089.9837,0.0,0.0,0.0,-1306.4452,-16131.0038,622.4736,11813.737,-1935.4935,39.678,0.0,-4163.183400000002,-1895.8155000000002,-6058.998900000002
10,499.4377,1458.4048,-1064.2088,0.0,0.0,0.0,-1286.7457,-16328.9594,616.1377,11843.6237,-1849.8835,40.0027,0.0,-4262.310000000001,-1809.8808,-6072.190800000001
11,480.0657,1430.6021,-1074.2896,0.0,0.0,0.0,-1270.3526,-16276.7592,622.2933,11807.6397,-1855.6159,39.9323,0.0,-4280.8006000000005,-1815.6836,-6096.4842
12,519.9479,1393.7469,-1112.8823,0.0,0.0,0.0,-1285.3358,-16352.0762,610.7705,11861.2129,-1843.5683,39.5515,0.0,-4364.616099999999,-1804.0167999999999,-6168.6329
13,529.6996,1406.4073,-1072.7286,0.0,0.0,0.0,-1259.3328,-16242.3684,606.9496,11853.5488,-1929.3673,40.179,0.0,-4177.824499999999,-1889.1882999999998,-6067.012799999999
14,510.2307,1431.5374,-1076.8112,0.0,0.0,0.0,-1286.8411,-16141.4918,604.4767,11851.9121,-1985.727,41.1404,0.0,-4106.987200000001,-1944.5866,-6051.573800000001
