POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,545.5107,1421.5954,-1085.4624,0.0,0.0,0.0,-1251.983,-16063.2996,598.0855,11734.978,-2038.6405,40.9916,0.0,-4100.575400000003,-1997.6489,-6098.224300000003
1,506.6774,1451.4133,-1107.2025,0.0,0.0,0.0,-1275.1915,-16101.3247,605.6634,11787.0213,-1967.0364,40.666,0.0,-4132.943300000001,-1926.3704,-6059.313700000001
2,501.7578,1433.4799,-1105.7088,0.0,0.0,0.0,-1269.5677,-16014.38,618.3017,11732.9966,-2037.4348,41.5424,0.0,-4103.120499999999,-1995.8924,-6099.012899999999
3,515.3591,1513.6096,-1118.9678,0.0,0.0,0.0,-1297.7607,-16004.4377,589.0652,11727.4931,-2030.8231,41.1147,0.0,-4075.6392000000014,-1989.7084,-6065.347600000001
4,524.9407,1486.3061,-1069.284,0.0,0.0,0.0,-1250.9851,-16132.1523,594.3986,11765.1747,-1961.1331,41.382,0.0,-4081.6012999999984,-1919.7511,-6001.352399999999
5,509.2962,1420.2683,-1130.4541,0.0,0.0,0.0,-1276.4534,-16080.9819,633.0439,11759.3374,-1994.9157,41.2583,0.0,-4165.943599999999,-1953.6574,-6119.600999999998
6,533.1341,1420.6324,-1115.4256,0.0,0.0,0.0,-1291.6072,-16109.3108,591.1089,11771.3627,-1944.9301,40.8648,0.0,-4200.1055,-1904.0653,-6104.170799999999
7,525.0932,1396.8082,-1061.0011,0.0,0.0,0.0,-1309.5626,-16213.4169,612.3208,11805.5969,-1888.0121,40.3134,0.0,-4244.1615,-1847.6987,-6091.8602
8,493.2746,1444.7428,-1123.5869,0.0,0.0,0.0,-1278.1646,-16174.7011,613.6725,11799.7703,-1960.0531,40.8933,0.0,-4224.992399999999,-1919.1598000000001,-6144.1521999999995
9,486.4211,1468.6677,-1102.2298,0.0,0.0,0.0,-1270.2297,-16188.6035,624.9083,11773.7883,-1897.1733,39.8618,0.0,-4207.277600000001,-1857.3115,-6064.589100000002
10,514.9673,1443.7334,-1074.5919,0.0,0.0,0.0,-1268.6008,-16225.3324,605.3067,11787.8484,-1848.4681,39.6804,0.0,-4216.669299999998,-1808.7877,-6025.456999999998
11,514.4629,1422.9634,-1089.9982,0.0,0.0,0.0,-1307.7502,-16261.4409,619.5857,11777.1858,-1818.7282,40.2745,0.0,-4324.9915,-1778.4537,-6103.445199999999
12,502.2616,1468.7642,-1103.8744,0.0,0.0,0.0,-1281.0521,-16271.6603,593.2209,11730.0532,-1800.4882,39.9313,0.0,-4362.286899999997,-1760.5569,-6122.843799999997
13,518.6543,1479.7736,-1124.5811,0.0,0.0,0.0,-1294.7305,-16173.3455,596.6531,11723.4637,-1843.3467,40.0462,0.0,-4274.112399999998,-1803.3005,-6077.412899999998
14,500.4095,1428.4608,-1089.7747,0.0,0.0,0.0,-1281.1112,-16288.4379,610.741,11811.4105,-1834.1158,40.2896,0.0,-4308.302,-1793.8262,-6102.128199999999
15,474.8982,1425.5592,-1097.8632,0.0,0.0,0.0,-1259.2151,-16341.146,614.4383,11831.6571,-1813.831,40.4208,0.0,-4351.671500000002,-1773.4101999999998,-6125.0817000000025
16,515.5532,1410.8403,-1067.9749,0.0,0.0,0.0,-1297.9905,-16145.7705,616.5769,11810.7358,-1989.1344,41.1733,0.0,-4158.029700000001,-1947.9611,-6105.9908000000005
17,499.5052,1449.5826,-1111.6161,0.0,0.0,0.0,-1270.875,-16160.5487,593.4221,11816.0268,-1970.1559,40.9056,0.0,-4184.503099999998,-1929.2503,-6113.753399999998
18,524.4232,1395.6537,-1070.3552,0.0,0.0,0.0,-1252.7011,-16296.4489,609.3959,11775.9455,-1830.8726,40.4948,0.0,-4314.0869,-1790.3778,-6104.4646999999995
19,517.6487,1413.7917,-1075.9115,0.0,0.0,0.0,-1265.5146,-16150.2664,605.7962,11757.046,-1901.1604,40.3754,0.0,-4197.409900000001,-1860.785,-6058.1949
20,551.2853,1448.0189,-1106.3101,0.0,0.0,0.0,-1304.4238,-16098.3804,610.9926,11784.3883,-1980.5195,40.0746,0.0,-4114.429199999999,-1940.4449000000002,-6054.874099999999
