POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,545.5107,1421.5954,-1085.4624,0.0,0.0,0.0,-1251.983,-16063.2996,598.0855,11734.978,-2038.6405,1234.4182,-748.1744,-4100.575400000003,-1552.3966999999998,-5652.972100000003
1,506.6774,1451.4133,-1107.2025,0.0,0.0,0.0,-1275.1915,-16101.3247,605.6634,11787.0213,-1967.0364,1236.1618,-741.8022,-4132.943300000001,-1472.6767999999997,-5605.620100000001
2,501.7578,1433.4799,-1105.7088,0.0,0.0,0.0,-1269.5677,-16014.38,618.3017,11732.9966,-2037.4348,1247.2372,-756.4309,-4103.120499999999,-1546.6284999999998,-5649.748999999999
3,515.3591,1513.6096,-1118.9678,0.0,0.0,0.0,-1297.7607,-16004.4377,589.0652,11727.4931,-2030.8231,1238.581,-743.7222,-4075.6392000000014,-1535.9643,-5611.603500000001
4,524.9407,1486.3061,-1069.284,0.0,0.0,0.0,-1250.9851,-16132.1523,594.3986,11765.1747,-1961.1331,1241.6428,-751.2853,-4081.6012999999984,-1470.7756,-5552.3768999999975
5,509.2962,1420.2683,-1130.4541,0.0,0.0,0.0,-1276.4534,-16080.9819,633.0439,11759.3374,-1994.9157,1238.529,-752.584,-4165.943599999999,-1508.9706999999999,-5674.914299999998
6,533.1341,1420.6324,-1115.4256,0.0,0.0,0.0,-1291.6072,-16109.3108,591.1089,11771.3627,-1944.9301,1239.0818,-744.3761,-4200.1055,-1450.2244,-5650.329899999999
7,525.0932,1396.8082,-1061.0011,0.0,0.0,0.0,-1309.5626,-16213.4169,612.3208,11805.5969,-1888.0121,1227.9639,-740.6338,-4244.1615,-1400.6819999999998,-5644.8435
8,493.2746,1444.7428,-1123.5869,0.0,0.0,0.0,-1278.1646,-16174.7011,613.6725,11799.7703,-1960.0531,1235.8972,-749.5053,-4224.992399999999,-1473.6612,-5698.653599999999
9,486.4211,1468.6677,-1102.2298,0.0,0.0,0.0,-1270.2297,-16188.6035,624.9083,11773.7883,-1897.1733,1236.9225,-740.2728,-4207.277600000001,-1400.5236,-5607.801200000002
10,514.9673,1443.7334,-1074.5919,0.0,0.0,0.0,-1268.6008,-16225.3324,605.3067,11787.8484,-1848.4681,1231.2525,-737.6808,-4216.669299999998,-1354.8964,-5571.565699999997
11,514.4629,1422.9634,-1089.9982,0.0,0.0,0.0,-1307.7502,-16261.4409,619.5857,11777.1858,-1818.7282,1236.0153,-736.4815,-4324.9915,-1319.1943999999999,-5644.1858999999995
12,502.2616,1468.7642,-1103.8744,0.0,0.0,0.0,-1281.0521,-16271.6603,593.2209,11730.0532,-1800.4882,1228.7057,-732.5412,-4362.286899999997,-1304.3237,-5666.610599999996
13,518.6543,1479.7736,-1124.5811,0.0,0.0,0.0,-1294.7305,-16173.3455,596.6531,11723.4637,-1843.3467,1229.1735,-735.7115,-4274.112399999998,-1349.8847,-5623.997099999999
14,500.4095,1428.4608,-1089.7747,0.0,0.0,0.0,-1281.1112,-16288.4379,610.741,11811.4105,-1834.1158,1228.6632,-736.5896,-4308.302,-1342.0422,-5650.3442
15,474.8982,1425.5592,-1097.8632,0.0,0.0,0.0,-1259.2151,-16341.146,614.4383,11831.6571,-1813.831,1230.6997,-740.6192,-4351.671500000002,-1323.7505,-5675.422000000002
16,515.5532,1410.8403,-1067.9749,0.0,0.0,0.0,-1297.9905,-16145.7705,616.5769,11810.7358,-1989.1344,1232.7928,-744.2168,-4158.029700000001,-1500.5584,-5658.588100000001
17,499.5052,1449.5826,-1111.6161,0.0,0.0,0.0,-1270.875,-16160.5487,593.4221,11816.0268,-1970.1559,1236.2185,-748.0556,-4184.503099999998,-1481.993,-5666.496099999998
18,524.4232,1395.6537,-1070.3552,0.0,0.0,0.0,-1252.7011,-16296.4489,609.3959,11775.9455,-1830.8726,1233.2512,-744.8449,-4314.0869,-1342.4663,-5656.5532
19,517.6487,1413.7917,-1075.9115,0.0,0.0,0.0,-1265.5146,-16150.2664,605.7962,11757.046,-1901.1604,1234.2576,-740.198,-4197.409900000001,-1407.1008000000002,-5604.510700000001
