       0   286.336     0.000
     500   210.284     0.000
    1000   186.782     0.000
    1500   197.227     0.000
    2000   203.984     0.000
    2500   184.905     0.000
    3000   196.794     0.000
    3500   189.690     0.000
    4000   182.905     0.000
    4500   173.558     0.000
    5000   184.548     0.000
    5500   186.136     0.000
    6000   176.021     0.000
    6500   164.324     0.000
    7000   171.441     0.000
    7500   181.444     0.000
    8000   183.461     0.000
    8500   149.026     0.000
    9000   177.827     0.000
    9500   184.535     0.000
   10000   176.559     0.000
   10500   159.426     0.000
   11000   143.763     0.000
   11500   134.336     0.000
   12000   130.641     0.000
   12500   121.477     0.000
   13000   126.858     0.000
   13500   108.089     0.000
   14000   141.409     0.000
   14500   120.103     0.000
   15000   101.072     0.000
   15500    97.196     0.000
   16000   110.615     0.000
   16500   121.979     0.000
   17000    97.676     0.000
   17500   107.735     0.000
   18000   104.723     0.000
   18500    98.172     0.000
   19000    87.778     0.000
   19500   108.207     0.000
   20000   112.210     0.000
   20500   104.482     0.000
   21000    96.773     0.000
   21500    96.764     0.000
   22000   111.575     0.000
   22500    93.496     0.000
   23000    81.524     0.000
   23500    86.915     0.000
   24000    95.571     0.000
   24500    84.270     0.000
   25000    75.074     0.000
   25500    91.728     0.000
   26000    85.291     0.000
   26500    90.981     0.000
   27000    88.603     0.000
   27500    77.922     0.000
   28000    92.302     0.000
   28500    73.845     0.000
   29000    69.757     0.000
   29500    77.490     0.000
   30000    62.673     0.000
   30500    80.725     0.000
   31000    81.484     0.000
   31500    71.285     0.000
   32000    64.742     0.000
   32500    62.799     0.000
   33000    69.077     0.000
   33500    70.083     0.000
   34000    52.342     0.000
   34500    58.638     0.000
   35000    63.045     0.000
   35500    52.415     0.000
   36000    56.920     0.000
   36500    48.493     0.000
   37000    62.259     0.000
   37500    52.207     0.000
   38000    57.590     0.000
   38500    59.618     0.000
   39000    62.360     0.000
   39500    48.139     0.000
   40000    38.364     0.000
   40500    41.533     0.000
   41000    33.119     0.000
   41500    51.797     0.000
   42000    37.616     0.000
   42500    47.701     0.000
   43000    42.269     0.000
   43500    50.925     0.000
   44000    35.964     0.000
   44500    40.781     0.000
   45000    35.807     0.000
   45500    30.446     0.000
   46000    38.430     0.000
   46500    34.373     0.000
   47000    40.892     0.000
   47500    27.305     0.000
   48000    40.514     0.000
   48500    14.182     0.000
   49000    16.728     0.000
   49500    13.108     0.000
   50000    22.865     0.000
   50500     0.000     0.000
   51000     0.000     0.000
   51500     0.000     0.000
   52000     0.000     0.000
   52500     0.000     0.000
   53000     0.000     0.000
   53500     0.000     0.000
   54000     0.000     0.000
   54500     0.000     0.000
   55000     0.000     0.000
   55500     0.000     0.000
   56000     0.000     0.000
   56500     0.000     0.000
   57000     0.000     0.000
   57500     0.000     0.000
   58000     0.000     0.000
   58500     0.000     0.000
   59000     0.000     0.000
   59500     0.000     0.000
   60000     0.000     0.000
   60500     0.000     0.000
   61000     0.000     0.000
   61500     0.000     0.000
   62000     0.000     0.000
   62500     0.000     0.000
   63000     0.000     0.000
   63500     0.000     0.000
   64000     0.000     0.000
   64500     0.000     0.000
   65000     0.000     0.000
   65500     0.000     0.000
   66000     0.000     0.000
   66500     0.000     0.000
   67000     0.000     0.000
   67500     0.000     0.000
   68000     0.000     0.000
   68500     0.000     0.000
   69000     0.000     0.000
   69500     0.000     0.000
   70000     0.000     0.000
   70500     0.000     0.000
   71000     0.000     0.000
   71500     0.000     0.000
   72000     0.000     0.000
   72500     0.000     0.000
   73000     0.000     0.000
   73500     0.000     0.000
   74000     0.000     0.000
   74500     0.000     0.000
   75000     0.000     0.000
   75500     0.000     0.000
   76000     0.000     0.000
   76500     0.000     0.000
   77000     0.000     0.000
   77500     0.000     0.000
   78000     0.000     0.000
   78500     0.000     0.000
   79000     0.000     0.000
   79500     0.000     0.000
   80000     0.000     0.000
   80500     0.000     0.000
   81000     0.000     0.000
   81500     0.000     0.000
   82000     0.000     0.000
   82500     0.000     0.000
   83000     0.000     0.000
   83500     0.000     0.000
   84000     0.000     0.000
   84500     0.000     0.000
   85000     0.000     0.000
   85500     0.000     0.000
   86000     0.000     0.000
   86500     0.000     0.000
   87000     0.000     0.000
   87500     0.000     0.000
   88000     0.000     0.000
   88500     0.000     0.000
   89000     0.000     0.000
   89500     0.000     0.000
   90000     0.000     0.000
   90500     0.000     0.000
   91000     0.000     0.000
   91500     0.000     0.000
   92000     0.000     0.000
   92500     0.000     0.000
   93000     0.000     0.000
   93500     0.000     0.000
   94000     0.000     0.000
   94500     0.000     0.000
   95000     0.000     0.000
   95500     0.000     0.000
   96000     0.000     0.000
   96500     0.000     0.000
   97000     0.000     0.000
   97500     0.000     0.000
   98000     0.000     0.000
   98500     0.000     0.000
   99000     0.000     0.000
   99500     0.000     0.000
