POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,515.1099,1421.5443,-1097.4141,0.0,0.0,0.0,-1282.0947,-16182.3119,591.7092,11711.7379,-1838.9624,39.6132,0.0,-4321.7194,-1799.3491999999999,-6121.0686000000005
1,553.0988,1392.602,-1104.3311,0.0,0.0,0.0,-1254.281,-16044.8584,589.3306,11654.6596,-1883.6319,41.2859,0.0,-4213.779500000001,-1842.346,-6056.125500000001
2,537.6567,1458.4162,-1122.7467,0.0,0.0,0.0,-1235.166,-15982.9251,603.302,11734.0325,-2039.9589,41.3979,0.0,-4007.430400000001,-1998.5610000000001,-6005.991400000001
3,504.0906,1383.5447,-1066.2864,0.0,0.0,0.0,-1267.214,-16178.5706,607.8602,11783.5965,-1881.6602,39.9968,0.0,-4232.978999999999,-1841.6634000000001,-6074.6424
4,518.2159,1400.861,-1056.8086,0.0,0.0,0.0,-1284.9367,-16119.2693,617.5447,11757.4971,-1919.9435,39.591,0.0,-4166.895899999998,-1880.3525000000002,-6047.248399999998
5,510.666,1399.5629,-1073.7128,0.0,0.0,0.0,-1327.3073,-16042.1865,613.1978,11716.7241,-1942.5733,39.1889,0.0,-4203.0558,-1903.3844,-6106.4402
6,562.3979,1340.3258,-1089.4978,0.0,0.0,0.0,-1299.8189,-16183.5503,613.0561,11767.6581,-1873.0223,39.6003,0.0,-4289.429099999999,-1833.422,-6122.8511
7,491.137,1431.401,-1118.8238,0.0,0.0,0.0,-1287.654,-16196.1777,607.1821,11761.5854,-1850.9081,39.5213,0.0,-4311.35,-1811.3868000000002,-6122.736800000001
8,506.3873,1397.1214,-1073.1341,0.0,0.0,0.0,-1283.2131,-16106.6051,588.9884,11681.9452,-1849.77,39.6835,0.0,-4288.510000000002,-1810.0865,-6098.596500000002
9,477.5743,1362.936,-1090.7831,0.0,0.0,0.0,-1270.4518,-16069.0982,600.3894,11738.1283,-1953.5776,41.1603,0.0,-4251.305100000001,-1912.4173,-6163.722400000002
10,488.0346,1386.7539,-1091.4843,0.0,0.0,0.0,-1254.1888,-16009.4705,611.4853,11761.6502,-2003.9927,40.7546,0.0,-4107.2196,-1963.2381,-6070.4577
11,499.3929,1411.3649,-1091.2667,0.0,0.0,0.0,-1279.9962,-16057.466,605.0087,11796.7675,-2018.6042,40.7086,0.0,-4116.194899999999,-1977.8956,-6094.090499999998
12,506.0647,1390.5211,-1090.3888,0.0,0.0,0.0,-1308.6111,-16118.3482,598.9802,11736.3121,-1901.5594,40.4087,0.0,-4285.470000000003,-1861.1507000000001,-6146.620700000003
13,491.8799,1382.8986,-1102.3998,0.0,0.0,0.0,-1274.2287,-16002.1595,618.6916,11735.387,-2011.1189,40.3848,0.0,-4149.930899999999,-1970.7341,-6120.664999999999
14,491.2927,1473.2736,-1039.9473,0.0,0.0,0.0,-1319.9143,-16132.5983,619.1821,11719.3388,-1842.0432,39.5894,0.0,-4189.3727,-1802.4538,-5991.8265
15,499.1707,1426.1484,-1070.0511,0.0,0.0,0.0,-1280.5002,-16148.5609,609.6586,11739.1771,-1898.1126,40.1083,0.0,-4224.9573999999975,-1858.0042999999998,-6082.961699999998
16,503.0427,1369.1175,-1058.2138,0.0,0.0,0.0,-1280.1307,-16144.5304,610.288,11774.2238,-1902.1699,40.1099,0.0,-4226.2029,-1862.0600000000002,-6088.2629
17,512.8204,1459.7184,-1096.7465,0.0,0.0,0.0,-1275.4815,-16093.6204,617.5137,11678.0113,-1896.8578,40.6579,0.0,-4197.784600000001,-1856.1999,-6053.9845000000005
18,510.6376,1365.591,-1092.7656,0.0,0.0,0.0,-1282.4285,-16195.7084,604.6226,11742.9041,-1830.3984,40.3564,0.0,-4347.147199999998,-1790.0420000000001,-6137.189199999998
19,517.9618,1410.7538,-1084.5772,0.0,0.0,0.0,-1282.3093,-16216.6722,592.0943,11767.8593,-1816.6782,39.9622,0.0,-4294.889500000001,-1776.7160000000001,-6071.6055000000015
20,493.6593,1473.1938,-1067.8884,0.0,0.0,0.0,-1291.3202,-16118.0154,599.488,11749.4011,-1883.3541,40.2553,0.0,-4161.481800000003,-1843.0988,-6004.580600000004
21,531.736,1397.6708,-1088.7447,0.0,0.0,0.0,-1249.3182,-16167.0651,581.8188,11753.5293,-1928.4893,41.0456,0.0,-4240.373099999999,-1887.4437,-6127.816799999999
22,528.7874,1432.9845,-1083.3422,0.0,0.0,0.0,-1266.3519,-16185.4842,595.3349,11760.7739,-1861.5313,40.585,0.0,-4217.2976,-1820.9463,-6038.2439
23,525.2707,1462.729,-1082.8045,0.0,0.0,0.0,-1296.9255,-16185.9702,617.3673,11743.3062,-1854.3875,39.8721,0.0,-4217.026999999998,-1814.5154,-6031.542399999998
24,508.1334,1443.6112,-1084.8777,0.0,0.0,0.0,-1283.5085,-16051.2457,606.9076,11770.0811,-1984.7537,40.4351,0.0,-4090.8985999999986,-1944.3186,-6035.217199999999
25,517.0135,1467.2877,-1077.785,0.0,0.0,0.0,-1268.1463,-16168.2567,590.6549,11669.0051,-1823.0638,39.583,0.0,-4270.2268,-1783.4807999999998,-6053.707600000001
26,514.7647,1468.8726,-1075.4949,0.0,0.0,0.0,-1277.1378,-15921.1094,590.7938,11757.8522,-2091.4454,41.4707,0.0,-3941.4588000000003,-2049.9747,-5991.433500000001
27,482.2617,1427.5084,-1101.159,0.0,0.0,0.0,-1275.014,-16051.952,593.6856,11736.2794,-1939.8361,40.3373,0.0,-4188.389899999998,-1899.4988,-6087.888699999999
28,484.2642,1434.6895,-1092.1931,0.0,0.0,0.0,-1277.5327,-16009.8847,601.1738,11717.6365,-2005.7712,39.986,0.0,-4141.8465,-1965.7851999999998,-6107.6317
29,491.4688,1412.7394,-1086.5532,0.0,0.0,0.0,-1268.9132,-16117.2506,619.4229,11873.854,-2017.2911,40.8861,0.0,-4075.2319000000007,-1976.405,-6051.636900000001
30,500.9798,1438.3183,-1062.4672,0.0,0.0,0.0,-1258.9652,-16015.9445,602.7394,11814.2844,-2054.659,42.3429,0.0,-3981.0549999999985,-2012.3161,-5993.3710999999985
31,513.245,1467.7489,-1057.4918,0.0,0.0,0.0,-1263.0198,-16039.9907,600.0316,11764.6333,-2015.8245,41.5452,0.0,-4014.843500000001,-1974.2793,-5989.122800000001
32,521.4425,1352.4967,-1089.0603,0.0,0.0,0.0,-1301.4901,-16155.7534,608.4776,11812.9744,-1940.488,41.4463,0.0,-4250.9126000000015,-1899.0417,-6149.954300000002
33,515.2071,1423.8713,-1095.2237,0.0,0.0,0.0,-1267.0579,-16103.3961,607.8384,11736.3817,-1949.3918,41.0294,0.0,-4182.379200000001,-1908.3624000000002,-6090.741600000001
34,519.9747,1430.8088,-1063.722,0.0,0.0,0.0,-1282.4504,-15978.081,620.4477,11793.1791,-2064.5814,40.4365,0.0,-3959.8431,-2024.1449,-5983.988
35,543.6562,1386.9175,-1058.8815,0.0,0.0,0.0,-1291.0555,-16031.0625,594.983,11735.0244,-1979.3483,40.0458,0.0,-4120.4184000000005,-1939.3025,-6059.7209
36,498.5541,1456.6983,-1087.1895,0.0,0.0,0.0,-1288.1623,-16127.8171,584.5895,11652.6939,-1841.2476,39.7012,0.0,-4310.633099999999,-1801.5464,-6112.179499999998
37,547.2325,1435.3926,-1122.4932,0.0,0.0,0.0,-1283.4274,-16060.9109,591.9122,11758.6739,-1971.1958,40.3867,0.0,-4133.620300000002,-1930.8091,-6064.429400000002
38,513.4331,1414.5536,-1069.2989,0.0,0.0,0.0,-1298.7454,-16152.3127,617.659,11792.0006,-1963.6673,39.9337,0.0,-4182.710700000003,-1923.7336,-6106.444300000004
39,522.4824,1422.4038,-1078.1891,0.0,0.0,0.0,-1272.0469,-16039.0342,607.066,11782.2907,-2042.066,40.0388,0.0,-4055.0273000000016,-2002.0272,-6057.054500000001
40,507.0165,1421.359,-1118.6294,0.0,0.0,0.0,-1288.1131,-16159.1326,601.5392,11774.0924,-1917.9229,39.1559,0.0,-4261.868000000004,-1878.767,-6140.635000000004
41,534.481,1414.3032,-1082.6359,0.0,0.0,0.0,-1286.6781,-16157.7395,596.1658,11804.3368,-1938.6318,39.9273,0.0,-4177.7667,-1898.7045,-6076.4712
42,484.13,1434.0273,-1111.561,0.0,0.0,0.0,-1246.2977,-16062.1165,606.4539,11795.7289,-2057.0739,41.5018,0.0,-4099.635100000001,-2015.5720999999999,-6115.207200000001
43,520.1913,1429.4995,-1075.7243,0.0,0.0,0.0,-1292.4374,-16136.3663,604.8799,11803.4801,-1957.4936,40.0793,0.0,-4146.477200000001,-1917.4143,-6063.891500000001
44,497.438,1423.4505,-1051.4126,0.0,0.0,0.0,-1291.364,-16015.8718,597.0867,11767.9921,-2013.6658,40.5793,0.0,-4072.6811000000016,-1973.0865,-6045.767600000001
45,504.1104,1390.1574,-1104.2034,0.0,0.0,0.0,-1236.6975,-16126.2017,628.4636,11805.4866,-1993.2159,41.5735,0.0,-4138.884600000001,-1951.6424,-6090.527000000001
46,526.0112,1453.8621,-1100.5249,0.0,0.0,0.0,-1276.3313,-16170.0342,610.3471,11729.8854,-1891.4157,40.4703,0.0,-4226.784600000003,-1850.9454,-6077.730000000002
47,524.3761,1397.397,-1067.5023,0.0,0.0,0.0,-1286.3225,-16095.9435,621.6229,11768.2556,-1994.3727,41.6155,0.0,-4138.1167000000005,-1952.7572,-6090.8739000000005
48,529.6479,1388.9365,-1092.042,0.0,0.0,0.0,-1241.2417,-16157.8598,601.636,11805.2125,-1968.7701,40.7646,0.0,-4165.7105999999985,-1928.0055,-6093.716099999998
49,517.8066,1448.8603,-1098.7949,0.0,0.0,0.0,-1257.7311,-15957.5768,610.3736,11696.6821,-2060.9774,41.3247,0.0,-4040.3801999999996,-2019.6527000000003,-6060.032899999999
50,528.0716,1394.6882,-1081.1703,0.0,0.0,0.0,-1277.2565,-16107.3722,607.9952,11809.1207,-2032.9073,41.4836,0.0,-4125.9233,-1991.4237,-6117.347000000001
51,503.4789,1424.6567,-1062.9602,0.0,0.0,0.0,-1288.6872,-16159.1846,587.6426,11785.764,-1955.0089,40.4793,0.0,-4209.289800000002,-1914.5296,-6123.819400000002
52,489.3143,1391.5285,-1096.4578,0.0,0.0,0.0,-1254.0717,-16241.4541,623.709,11792.1775,-1882.4012,39.9229,0.0,-4295.2543000000005,-1842.4783,-6137.732600000001
53,507.6103,1406.0748,-1088.1481,0.0,0.0,0.0,-1261.8018,-16006.5752,592.1737,11769.6145,-2039.3783,41.6737,0.0,-4081.051800000001,-1997.7046,-6078.756400000001
54,515.8603,1437.9376,-1096.3373,0.0,0.0,0.0,-1289.1532,-16171.5113,613.287,11795.2626,-1945.8266,41.2105,0.0,-4194.6543,-1904.6161000000002,-6099.2704
55,485.3899,1387.143,-1093.7505,0.0,0.0,0.0,-1292.6522,-16047.7553,604.3127,11702.6928,-1959.4034,40.7357,0.0,-4254.6196,-1918.6677,-6173.2873
56,447.3476,1421.9121,-1089.9591,0.0,0.0,0.0,-1305.4503,-16071.9518,621.2884,11819.185,-1982.8734,40.0583,0.0,-4157.628100000002,-1942.8151,-6100.443200000002
57,502.8971,1424.0566,-1113.0608,0.0,0.0,0.0,-1268.6249,-15926.8256,604.7095,11702.3949,-2080.7887,41.9866,0.0,-4074.4532,-2038.8021,-6113.2553
58,525.4159,1384.1627,-1092.0094,0.0,0.0,0.0,-1260.9245,-16041.5298,621.2833,11807.7947,-2058.193,41.5602,0.0,-4055.8071,-2016.6328000000003,-6072.4399
59,515.6721,1447.0916,-1073.3239,0.0,0.0,0.0,-1264.9124,-16077.3992,604.7571,11785.7394,-2023.9999,41.4508,0.0,-4062.3752999999997,-1982.5491,-6044.9244
60,538.2618,1389.0439,-1100.4925,0.0,0.0,0.0,-1241.7824,-16004.0655,602.1429,11797.2714,-2081.9647,42.2132,0.0,-4019.6204,-2039.7515,-6059.3719
61,491.1202,1405.208,-1067.9419,0.0,0.0,0.0,-1294.0219,-16085.3125,615.9407,11751.4595,-2005.953,41.5461,0.0,-4183.547900000001,-1964.4069,-6147.954800000001
62,500.7902,1448.4929,-1082.4559,0.0,0.0,0.0,-1277.2404,-16047.3536,607.6216,11796.4821,-2087.3663,42.2676,0.0,-4053.6631000000016,-2045.0987000000002,-6098.761800000001
63,527.785,1428.2926,-1084.5044,0.0,0.0,0.0,-1254.3188,-15983.2714,622.8744,11730.4373,-2094.5133,41.9176,0.0,-4012.7052999999996,-2052.5957,-6065.301
64,527.2647,1453.0104,-1104.9132,0.0,0.0,0.0,-1287.3953,-16203.0551,598.8188,11714.9168,-1844.6816,40.1488,0.0,-4301.352899999996,-1804.5328,-6105.885699999996
65,528.9576,1430.64,-1098.7906,0.0,0.0,0.0,-1288.2527,-16208.8742,620.8493,11738.7742,-1862.885,40.0392,0.0,-4276.696399999999,-1822.8458,-6099.542199999999
66,539.622,1413.2057,-1091.6162,0.0,0.0,0.0,-1277.8095,-16032.2225,611.6779,11771.1048,-2031.6775,40.6299,0.0,-4066.037800000002,-1991.0476,-6057.085400000002
67,495.246,1378.1024,-1101.73,0.0,0.0,0.0,-1238.2728,-16157.3147,624.4103,11753.62,-1942.5079,42.0613,0.0,-4245.938800000002,-1900.4466,-6146.385400000002
68,513.4566,1388.7495,-1097.2284,0.0,0.0,0.0,-1255.6192,-15960.8427,615.2126,11766.9868,-2105.2095,43.0746,0.0,-4029.2847999999976,-2062.1349,-6091.419699999998
69,493.4645,1466.9937,-1104.9266,0.0,0.0,0.0,-1284.845,-16049.4485,597.5291,11756.9135,-1980.3,40.9758,0.0,-4124.319300000001,-1939.3242,-6063.643500000001
70,509.7351,1375.3019,-1099.2392,0.0,0.0,0.0,-1279.7909,-16246.6128,602.6378,11824.9969,-1849.1988,40.0042,0.0,-4312.971200000002,-1809.1945999999998,-6122.165800000002
