GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
0,473.9387,1450.508,-1087.2699,0.0,0.0,0.0,-1279.9348,-15935.4547,605.5254,11489.5351,-1924.4867,57.39630407999999,-2.331,-4283.1522,-1867.09039592,-6152.57359592
1,530.3042,1446.5739,-1094.1338,0.0,0.0,0.0,-1270.0917,-15927.1906,589.6829,11490.5215,-1915.9627,57.42613584,-1.7872,-4234.3336,-1858.5365641600001,-6094.65736416
2,503.8734,1414.0985,-1062.603,0.0,0.0,0.0,-1281.6455,-15780.2045,610.8133,11452.2514,-2003.6718,58.19958504,7.7321,-4143.416400000002,-1945.47221496,-6081.156514960002
3,480.861,1456.5498,-1099.0753,0.0,0.0,0.0,-1251.7419,-15875.6731,610.575,11495.9254,-1999.4639,58.62747167999999,-3.0441,-4182.579099999999,-1940.8364283199999,-6126.459628319999
4,532.5354,1412.5263,-1063.2298,0.0,0.0,0.0,-1279.3409,-15893.9642,624.7728,11501.722,-1918.106,56.73166344,3.9962,-4164.9784,-1861.37433656,-6022.35653656
5,485.7154,1444.4063,-1127.6964,0.0,0.0,0.0,-1265.8844,-15989.1145,613.0538,11518.1254,-1884.5003,56.33480376,9.4044,-4321.394399999999,-1828.1654962399998,-6140.155496239999
6,477.4729,1386.5965,-1089.8357,0.0,0.0,0.0,-1254.879,-15893.1193,597.3208,11530.548,-1991.5479,59.02067016,3.3138,-4245.8958,-1932.52722984,-6175.10922984
7,462.7623,1394.4065,-1082.657,0.0,0.0,0.0,-1255.9629,-15910.6266,618.5167,11532.8832,-1966.2352,57.90012408,9.7368,-4240.677799999998,-1908.33507592,-6139.276075919998
8,501.2438,1436.8892,-1082.0097,0.0,0.0,0.0,-1286.6213,-15915.5408,600.1139,11450.9846,-1891.7344,57.119968799999995,1.1713,-4294.9403,-1834.6144312000001,-6128.383431200001
9,469.0844,1449.7405,-1105.9164,0.0,0.0,0.0,-1273.3471,-15982.8812,610.1853,11553.069,-1932.002,59.30558136,-0.588,-4280.065500000002,-1872.69641864,-6153.349918640002
10,489.3083,1392.0737,-1080.8904,0.0,0.0,0.0,-1276.571,-15925.0827,613.6831,11508.3388,-1937.7415,57.06508176,-9.3308,-4279.140200000002,-1880.6764182400002,-6169.147418240002
11,495.9043,1426.1434,-1119.8657,0.0,0.0,0.0,-1267.3276,-15949.9518,609.2247,11573.7681,-1941.955,57.79862208,-6.5542,-4232.104600000002,-1884.1563779199998,-6122.815177920002
12,504.3102,1439.0718,-1119.422,0.0,0.0,0.0,-1250.6768,-15916.6667,599.1792,11532.8062,-1989.1809,57.9077784,-9.6128,-4211.3980999999985,-1931.2731216,-6152.284021599999
13,515.9549,1380.4904,-1092.0326,0.0,0.0,0.0,-1263.5529,-15923.3268,603.3061,11437.9564,-1941.6642,58.5277452,1.0442,-4341.204500000002,-1883.1364548,-6223.2967548000015
14,501.9057,1430.4365,-1106.9993,0.0,0.0,0.0,-1268.2337,-16003.3064,608.0821,11500.7405,-1906.6544,56.56821912,-3.4345,-4337.374599999999,-1850.0861808799998,-6190.895280879999
15,509.1484,1378.4791,-1099.9301,0.0,0.0,0.0,-1269.4648,-15812.2146,596.7024,11473.5236,-2027.5851,57.91903632,-4.0632,-4223.755999999999,-1969.66606368,-6197.48526368
16,509.5745,1437.2499,-1129.2475,0.0,0.0,0.0,-1274.6534,-15828.6066,603.5743,11470.5633,-1997.6699,56.89876104,0.872,-4211.545499999998,-1940.7711389600001,-6151.444638959998
17,488.434,1428.0138,-1102.464,0.0,0.0,0.0,-1299.7628,-15791.3813,598.0058,11492.9182,-2024.0346,54.327963600000004,-0.0391,-4186.236299999999,-1969.7066364,-6155.982036399999
18,480.5173,1402.1588,-1080.3498,0.0,0.0,0.0,-1288.3409,-15916.4881,598.7326,11500.4294,-1938.6764,55.21365,-1.4151,-4303.340700000001,-1883.4627500000001,-6188.218550000001
19,507.8615,1434.8854,-1071.1707,0.0,0.0,0.0,-1272.7365,-16054.1877,596.3894,11581.6606,-1894.8985,57.75787656,3.3763,-4277.2980000000025,-1837.1406234400001,-6111.062323440003
20,515.2467,1381.1712,-1084.0229,0.0,0.0,0.0,-1259.3157,-15812.6925,595.2053,11532.309,-2091.2641,57.7990296,-14.5177,-4132.098900000001,-2033.4650703999998,-6180.081670400002
21,502.5209,1410.3005,-1077.6353,0.0,0.0,0.0,-1277.5001,-15822.7313,597.6128,11533.4233,-2054.9168,56.01717936,20.7366,-4134.009199999999,-1998.89962064,-6112.172220639998
22,505.1573,1420.3501,-1079.0964,0.0,0.0,0.0,-1276.2444,-15864.447,581.7432,11548.9201,-2016.9343,57.3268212,-4.1412,-4163.6170999999995,-1959.6074787999999,-6127.365778799999
23,510.5847,1428.7903,-1088.8734,0.0,0.0,0.0,-1273.5121,-16024.3491,611.0184,11570.9892,-1885.7284,57.33747072,5.2818,-4265.351999999999,-1828.39092928,-6088.461129279999
24,536.1111,1429.3071,-1099.1712,0.0,0.0,0.0,-1282.5986,-16044.8193,593.447,11505.0109,-1819.7445,56.21277744,2.1083,-4362.712999999998,-1763.53172256,-6124.136422559998
25,533.325,1447.5311,-1061.7799,0.0,0.0,0.0,-1261.1502,-16060.8066,602.9985,11535.1645,-1828.8206,57.05095536,-1.024,-4264.7176,-1771.76964464,-6037.51124464
26,517.8015,1458.8334,-1096.6943,0.0,0.0,0.0,-1280.1847,-15902.5767,595.4091,11546.9243,-1975.3242,57.63692664,-3.8688,-4160.487399999998,-1917.68727336,-6082.043473359999
27,490.6466,1417.3814,-1102.9482,0.0,0.0,0.0,-1270.5885,-15998.9625,615.6608,11583.1424,-1936.2425,58.17670272,-1.4871,-4265.668,-1878.06579728,-6145.22089728
28,534.1119,1403.1086,-1082.932,0.0,0.0,0.0,-1276.5624,-15923.687,599.5286,11556.2969,-1983.777,58.25206944,-0.802,-4190.135400000001,-1925.52493056,-6116.462330560001
29,504.2408,1379.4092,-1090.0835,0.0,0.0,0.0,-1279.0066,-15851.0951,587.9273,11495.9355,-1973.0292,56.23939728,2.751,-4252.672400000001,-1916.78980272,-6166.711202720001
30,519.7008,1415.8607,-1099.5565,0.0,0.0,0.0,-1289.4546,-16001.8153,627.0702,11564.6565,-1910.1993,56.99167776,1.5151,-4263.538200000003,-1853.20762224,-6115.230722240003
31,493.7828,1453.7332,-1063.0217,0.0,0.0,0.0,-1265.4125,-15936.6005,579.921,11512.4991,-1910.2792,58.48852608,4.4965,-4225.098599999999,-1851.79067392,-6072.392773919999
32,497.094,1397.5817,-1090.4358,0.0,0.0,0.0,-1304.7713,-16099.4239,613.0083,11616.0944,-1831.8786,56.268047519999996,-2.1345,-4370.852600000002,-1775.61055248,-6148.597652480002
33,522.8595,1417.1008,-1108.3748,0.0,0.0,0.0,-1267.2362,-15975.6343,587.4878,11540.7916,-1916.2244,57.72383208,3.3234,-4283.005599999999,-1858.50056792,-6138.182767919999
34,504.9863,1491.6732,-1081.0275,0.0,0.0,0.0,-1269.257,-15883.3855,604.0474,11533.2368,-2022.7055,57.523279679999995,-1.0826,-4099.7263,-1965.18222032,-6065.99112032
35,497.7797,1431.8786,-1111.2073,0.0,0.0,0.0,-1268.648,-15900.3535,609.7551,11572.3196,-1980.3159,58.45231584,-2.8745,-4168.475799999998,-1921.86358416,-6093.213884159998
36,504.4737,1478.0984,-1066.2113,0.0,0.0,0.0,-1280.0767,-15949.7355,586.4088,11502.3118,-1901.2605,56.7410256,-4.2655,-4224.730800000001,-1844.5194744,-6073.515774400002
37,540.0002,1375.6336,-1057.7063,0.0,0.0,0.0,-1247.978,-15900.5628,588.9595,11541.6313,-1998.3561,59.01548688,5.5115,-4160.022500000001,-1939.34061312,-6093.851613120001
38,509.5717,1388.6965,-1100.2663,0.0,0.0,0.0,-1275.3563,-15912.0539,606.9375,11589.3089,-1998.4241,59.309859599999996,-1.2896,-4193.161899999999,-1939.1142404,-6133.565740399999
39,523.0287,1380.3988,-1104.0549,0.0,0.0,0.0,-1221.6783,-15936.1582,597.284,11535.3012,-1988.6372,60.9271848,-12.0878,-4225.878700000001,-1927.7100151999998,-6165.676515200002
40,516.0845,1424.6773,-1094.2338,0.0,0.0,0.0,-1263.3881,-16017.922,622.3722,11539.8912,-1896.2023,57.7682172,0.4362,-4272.5187000000005,-1838.4340828,-6110.5165828
41,517.7586,1459.6417,-1090.5685,0.0,0.0,0.0,-1244.0,-16068.0284,586.8388,11553.2932,-1852.0398,58.308331679999995,-3.2531,-4285.0646,-1793.73146832,-6082.04916832
42,522.8668,1439.4104,-1094.9917,0.0,0.0,0.0,-1259.6374,-15755.2559,579.6207,11424.8635,-2024.8062,58.90540392,-0.8092,-4143.123600000001,-1965.90079608,-6109.8335960800005
43,500.7025,1397.9222,-1086.836,0.0,0.0,0.0,-1292.014,-15834.5027,606.4477,11486.6095,-2001.9705,58.29116184,-7.5535,-4221.670799999998,-1943.6793381599998,-6172.903638159997
44,488.0863,1429.0805,-1080.6277,0.0,0.0,0.0,-1271.9338,-16065.095,605.874,11522.346,-1838.5613,56.2717656,1.3604,-4372.269699999999,-1782.2895344,-6153.198834399999
45,529.208,1416.1225,-1100.1431,0.0,0.0,0.0,-1280.2818,-15818.9314,588.817,11514.743,-2021.532,58.331858399999994,1.197,-4150.4658,-1963.2001415999998,-6112.4689416
46,523.0976,1377.7769,-1087.2869,0.0,0.0,0.0,-1278.8711,-15928.5654,608.2008,11589.5636,-1998.8042,58.10677776,2.2478,-4196.084500000001,-1940.69742224,-6134.534122240001
47,490.2444,1375.6089,-1092.3532,0.0,0.0,0.0,-1263.2118,-15981.878,604.7523,11501.6964,-1882.5687,58.17526992,-7.7725,-4365.141,-1824.3934300800001,-6197.30693008
48,509.3275,1448.8465,-1100.6462,0.0,0.0,0.0,-1274.5779,-16016.7816,594.3844,11553.1404,-1882.5659,57.764358,0.6365,-4286.306899999998,-1824.8015420000002,-6110.471941999997
49,506.5104,1397.3773,-1084.635,0.0,0.0,0.0,-1291.5038,-15882.1837,623.8253,11488.0743,-1947.8473,57.6148536,1.137,-4242.535199999998,-1890.2324463999998,-6131.630646399998
50,504.6662,1430.4929,-1113.5682,0.0,0.0,0.0,-1279.7514,-15873.0053,617.1179,11475.8043,-1956.0506,57.20746752,9.9008,-4238.243600000002,-1898.8431324800001,-6127.185932480002
51,507.1293,1413.8133,-1095.6763,0.0,0.0,0.0,-1258.0892,-16101.1253,610.6007,11534.719,-1821.342,56.1322656,17.1746,-4388.628500000001,-1765.2097344000001,-6136.663634400001
52,496.1875,1363.8727,-1088.6124,0.0,0.0,0.0,-1292.8096,-15949.8091,627.6995,11531.8454,-1943.1156,56.69408232,2.2989,-4311.626,-1886.42151768,-6195.74861768
