GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,534.1404,1453.4261,-1101.1469,0.0,0.0,0.0,-1293.3689,-16257.9557,618.4077,11736.5792,-1938.011,54.855917999999996,-4309.918099999999,-1883.155082,-6193.073181999999
1,514.5007,1390.2811,-1094.6946,0.0,0.0,0.0,-1271.8305,-16121.7138,620.3434,11789.7174,-2088.7753,56.23083072,-4173.3963,-2032.5444692799997,-6205.94076928
2,504.0191,1405.7609,-1077.568,0.0,0.0,0.0,-1276.0538,-16268.5584,607.3678,11813.2235,-1981.9521,55.28581344,-4291.8089,-1926.66628656,-6218.47518656
3,507.7111,1429.4533,-1088.6948,0.0,0.0,0.0,-1273.9003,-16234.5507,606.1282,11829.2876,-2040.4057,58.814915039999995,-4224.565600000002,-1981.59078496,-6206.156384960002
4,528.8351,1409.6259,-1072.4842,0.0,0.0,0.0,-1260.3234,-16093.41,614.8935,11763.0828,-2092.6376,57.93720552,-4109.7803,-2034.70039448,-6144.48069448
5,520.6421,1394.3579,-1085.6998,0.0,0.0,0.0,-1287.9421,-16168.4897,618.6459,11827.7064,-2070.8817,57.4948008,-4180.779300000002,-2013.3868992,-6194.166199200002
6,489.8785,1419.0584,-1093.2935,0.0,0.0,0.0,-1302.0835,-16174.8328,608.9699,11835.1218,-2104.3809,54.81212112,-4217.181199999999,-2049.56877888,-6266.74997888
7,507.7886,1400.1706,-1091.4678,0.0,0.0,0.0,-1309.4089,-16306.7101,623.2564,11906.4516,-1989.6764,55.74349656,-4269.919599999999,-1933.93290344,-6203.85250344
8,505.3924,1460.3711,-1117.4549,0.0,0.0,0.0,-1264.5483,-16119.0404,619.462,11811.8644,-2111.7127,55.58672664,-4103.9537,-2056.12597336,-6160.07967336
9,514.6517,1487.1024,-1130.6201,0.0,0.0,0.0,-1296.5163,-16227.8672,618.3898,11804.8867,-2024.4652,55.56686688,-4229.973000000002,-1968.8983331200002,-6198.871333120002
10,507.1661,1433.4893,-1062.9676,0.0,0.0,0.0,-1313.7648,-16263.3178,604.1047,11830.5046,-1986.2666,53.553294,-4264.785500000002,-1932.7133059999999,-6197.498806000001
11,491.2643,1428.5927,-1119.247,0.0,0.0,0.0,-1262.3148,-16192.3216,616.5774,11786.6939,-2047.9822,54.65358576,-4250.7550999999985,-1993.32861424,-6244.083714239999
12,499.2122,1388.4876,-1050.1039,0.0,0.0,0.0,-1310.6719,-16195.8787,610.5572,11808.9817,-2034.8911,55.56460319999999,-4249.415799999999,-1979.3264968,-6228.742296799998
13,515.8753,1454.0788,-1088.7967,0.0,0.0,0.0,-1275.2916,-16195.5255,605.2152,11746.3121,-2039.9668,55.0365372,-4238.1324,-1984.9302628,-6223.062662800001
14,516.6597,1376.3533,-1074.3059,0.0,0.0,0.0,-1314.6501,-16194.7717,626.5617,11866.6095,-2049.1045,53.82554976,-4197.5435,-1995.2789502399999,-6192.822450239999
15,531.5742,1441.198,-1073.5679,0.0,0.0,0.0,-1296.8237,-16102.9829,607.3225,11739.7118,-2091.9461,55.184436,-4153.568000000003,-2036.761664,-6190.3296640000035
16,481.5942,1415.0573,-1058.4277,0.0,0.0,0.0,-1304.2562,-16123.0494,606.1814,11810.5443,-2096.3835,57.087627839999996,-4172.356100000001,-2039.2958721599998,-6211.651972160001
17,486.6098,1386.1454,-1078.0274,0.0,0.0,0.0,-1278.4724,-16175.392,600.9734,11788.0245,-2053.3827,55.480690079999995,-4270.138699999998,-1997.9020099200002,-6268.040709919997
18,518.128,1351.4111,-1084.2329,0.0,0.0,0.0,-1290.4558,-16384.8169,609.2185,11826.0297,-1872.4106,54.69230304,-4454.718300000004,-1817.7182969599999,-6272.436596960004
19,558.2001,1364.7954,-1122.3541,0.0,0.0,0.0,-1271.3372,-16284.1313,590.2659,11831.3734,-1987.1792,56.1934908,-4333.187799999998,-1930.9857092,-6264.173509199998
20,507.4301,1412.9267,-1099.1941,0.0,0.0,0.0,-1306.5443,-16179.6646,610.681,11830.3531,-2051.9666,56.151533519999994,-4224.0121,-1995.8150664800003,-6219.8271664799995
21,486.6576,1421.8329,-1105.9686,0.0,0.0,0.0,-1263.8914,-16273.5284,613.5336,11859.5313,-2021.4322,56.70552815999999,-4261.832999999999,-1964.7266718399999,-6226.559671839999
22,548.0798,1389.6909,-1099.9648,0.0,0.0,0.0,-1280.5071,-16162.5703,597.6301,11803.6841,-2093.1121,57.9770028,-4203.957299999998,-2035.1350971999998,-6239.092397199998
23,527.4429,1425.7871,-1060.7692,0.0,0.0,0.0,-1279.0832,-16283.0531,626.7024,11767.8787,-1952.285,58.0720608,-4275.094399999998,-1894.2129392000002,-6169.307339199998
24,506.2695,1449.713,-1076.599,0.0,0.0,0.0,-1327.8054,-16207.2668,615.335,11758.5186,-1966.0414,55.54774872,-4281.8351,-1910.49365128,-6192.328751280001
25,495.7673,1457.4954,-1092.9214,0.0,0.0,0.0,-1290.0334,-16108.7017,597.7087,11720.9351,-2062.629,55.36155168,-4219.749999999998,-2007.2674483199999,-6227.017448319998
26,531.8439,1447.6919,-1085.0469,0.0,0.0,0.0,-1315.617,-16140.6109,613.4018,11835.1142,-2126.8952,58.02304536,-4113.223000000002,-2068.8721546399997,-6182.095154640002
27,509.1378,1411.7185,-1057.3565,0.0,0.0,0.0,-1277.8348,-16176.8032,604.8271,11813.6101,-2082.3627,58.5891252,-4172.701000000001,-2023.7735748000002,-6196.4745748000005
