POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,493.3581,1440.5601,-1051.1917,0.0,0.0,0.0,-1284.329,-16281.9676,612.8478,11890.2635,-1889.2287,40.3617,0.0,-4180.458800000002,-1848.867,-6029.325800000001
1,499.4778,1425.515,-1061.336,0.0,0.0,0.0,-1250.5243,-16158.5668,604.9918,11796.3311,-1941.2775,41.3514,0.0,-4144.111400000002,-1899.9261,-6044.037500000002
2,510.3353,1449.2698,-1093.1903,0.0,0.0,0.0,-1271.4639,-16092.297,613.4629,11827.6363,-2025.4061,41.9033,0.0,-4056.2468999999983,-1983.5028,-6039.7496999999985
3,530.3343,1351.2859,-1081.0398,0.0,0.0,0.0,-1241.0434,-16184.6106,621.3271,11856.032,-1927.6895,40.7606,0.0,-4147.7145,-1886.9288999999999,-6034.643400000001
4,485.595,1465.1332,-1111.6106,0.0,0.0,0.0,-1249.8546,-16094.1739,601.6893,11766.9719,-1986.6436,40.8726,0.0,-4136.2496999999985,-1945.7710000000002,-6082.020699999999
5,519.6791,1412.063,-1101.157,0.0,0.0,0.0,-1263.2948,-16403.6949,608.7749,11851.9923,-1758.3327,40.2241,0.0,-4375.637399999998,-1718.1086,-6093.745999999997
6,489.2017,1375.0028,-1081.1292,0.0,0.0,0.0,-1280.5429,-16009.5159,611.1582,11840.6403,-2072.3374,41.4176,0.0,-4055.185000000003,-2030.9198,-6086.104800000004
7,507.1713,1436.7236,-1086.0703,0.0,0.0,0.0,-1300.3028,-16138.5182,611.5193,11776.0258,-1906.6182,40.1696,0.0,-4193.451300000001,-1866.4486,-6059.8999
8,538.9612,1444.3884,-1102.4676,0.0,0.0,0.0,-1241.4637,-16211.6409,610.6779,11841.0992,-1948.3983,41.1254,0.0,-4120.4455,-1907.2729000000002,-6027.7184
9,547.9704,1383.3648,-1051.6553,0.0,0.0,0.0,-1257.4196,-16221.8585,595.9047,11804.5599,-1897.2077,40.6993,0.0,-4199.133600000001,-1856.5084,-6055.642000000001
