POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,508.7638,1342.3433,-1102.7511,0.0,0.0,0.0,-1270.4657,-16104.0927,628.2915,11928.56,-2056.9959,1227.7891,-738.167,-4069.3508999999995,-1567.3737999999998,-5636.7247
1,540.5275,1399.9063,-1096.7598,0.0,0.0,0.0,-1313.576,-16280.3409,608.3508,11881.502,-1882.3185,1220.8291,-729.8151,-4260.390099999997,-1391.3045000000002,-5651.694599999997
2,501.0228,1404.423,-1114.6016,0.0,0.0,0.0,-1275.5799,-16146.4212,620.0257,11841.6291,-1972.581,1236.1996,-744.0171,-4169.5021000000015,-1480.3985,-5649.900600000002
3,483.8916,1339.5985,-1105.8032,0.0,0.0,0.0,-1274.8646,-16187.2679,608.6518,11853.8748,-1930.5754,1242.1625,-754.3843,-4281.919,-1442.7972,-5724.716199999999
4,545.5885,1442.7693,-1085.1888,0.0,0.0,0.0,-1264.4606,-16250.6503,609.9809,11813.0212,-1922.8113,1235.7176,-750.5585,-4188.939799999998,-1437.6522,-5626.591999999999
5,509.9509,1432.8832,-1100.9026,0.0,0.0,0.0,-1293.1547,-16187.4873,603.0316,11836.8382,-1942.398,1231.484,-744.212,-4198.840700000001,-1455.126,-5653.966700000001
6,506.6575,1453.9265,-1073.9661,0.0,0.0,0.0,-1272.0506,-16017.1922,586.9425,11750.7888,-2054.893,1236.7571,-746.3644,-4064.8935999999994,-1564.5003000000002,-5629.3939
7,548.0342,1442.3101,-1114.388,0.0,0.0,0.0,-1287.832,-16069.8303,595.2161,11854.3384,-2105.7087,1229.594,-745.9807,-4032.151499999998,-1622.0954000000002,-5654.246899999998
8,495.2774,1399.951,-1109.8695,0.0,0.0,0.0,-1241.4107,-16139.4344,605.296,11824.6021,-2024.7722,1241.3167,-756.2438,-4165.588099999999,-1539.6993,-5705.287399999999
9,532.3944,1368.7042,-1118.3543,0.0,0.0,0.0,-1279.7374,-16044.4465,625.4737,11883.6091,-2138.9243,1241.9168,-754.2956,-4032.3568000000014,-1651.3031,-5683.659900000002
10,466.9378,1435.7827,-1107.8324,0.0,0.0,0.0,-1260.6885,-15879.4388,610.5605,11792.7005,-2186.5349,1246.6796,-760.3143,-3941.9781999999996,-1700.1696000000002,-5642.147800000001
11,505.0007,1484.3735,-1097.2206,0.0,0.0,0.0,-1267.7773,-16040.7093,607.4692,11836.4737,-2080.8852,1247.0529,-757.6207,-3972.3900999999987,-1591.4530000000004,-5563.8431
12,501.1488,1416.3998,-1110.5787,0.0,0.0,0.0,-1282.4692,-16122.9869,610.6061,11850.935,-1986.8399,1237.1068,-750.2889,-4136.945099999999,-1500.022,-5636.967099999998
13,499.1236,1375.2113,-1087.4471,0.0,0.0,0.0,-1257.7654,-16033.7878,628.7797,11845.6576,-2106.3729,1235.1979,-753.0209,-4030.228100000002,-1624.1959,-5654.424000000003
