POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,508.7638,1342.3433,-1102.7511,0.0,0.0,0.0,-1270.4657,-16104.0927,628.2915,11928.56,-2056.9959,40.6079,0.0,-4069.3508999999995,-2016.388,-6085.738899999999
1,540.5275,1399.9063,-1096.7598,0.0,0.0,0.0,-1313.576,-16280.3409,608.3508,11881.502,-1882.3185,39.9644,0.0,-4260.390099999997,-1842.3541,-6102.744199999997
2,501.0228,1404.423,-1114.6016,0.0,0.0,0.0,-1275.5799,-16146.4212,620.0257,11841.6291,-1972.581,41.2462,0.0,-4169.5021000000015,-1931.3347999999999,-6100.836900000002
3,483.8916,1339.5985,-1105.8032,0.0,0.0,0.0,-1274.8646,-16187.2679,608.6518,11853.8748,-1930.5754,41.8006,0.0,-4281.919,-1888.7748,-6170.6938
4,545.5885,1442.7693,-1085.1888,0.0,0.0,0.0,-1264.4606,-16250.6503,609.9809,11813.0212,-1922.8113,41.6074,0.0,-4188.939799999998,-1881.2039,-6070.143699999999
5,509.9509,1432.8832,-1100.9026,0.0,0.0,0.0,-1293.1547,-16187.4873,603.0316,11836.8382,-1942.398,41.1125,0.0,-4198.840700000001,-1901.2855,-6100.126200000001
6,506.6575,1453.9265,-1073.9661,0.0,0.0,0.0,-1272.0506,-16017.1922,586.9425,11750.7888,-2054.893,41.3579,0.0,-4064.8935999999994,-2013.5351,-6078.4286999999995
7,548.0342,1442.3101,-1114.388,0.0,0.0,0.0,-1287.832,-16069.8303,595.2161,11854.3384,-2105.7087,41.1907,0.0,-4032.151499999998,-2064.518,-6096.669499999998
8,495.2774,1399.951,-1109.8695,0.0,0.0,0.0,-1241.4107,-16139.4344,605.296,11824.6021,-2024.7722,41.6268,0.0,-4165.588099999999,-1983.1454,-6148.733499999999
9,532.3944,1368.7042,-1118.3543,0.0,0.0,0.0,-1279.7374,-16044.4465,625.4737,11883.6091,-2138.9243,41.7681,0.0,-4032.3568000000014,-2097.1562000000004,-6129.513000000002
10,466.9378,1435.7827,-1107.8324,0.0,0.0,0.0,-1260.6885,-15879.4388,610.5605,11792.7005,-2186.5349,41.726,0.0,-3941.9781999999996,-2144.8089,-6086.7871000000005
11,505.0007,1484.3735,-1097.2206,0.0,0.0,0.0,-1267.7773,-16040.7093,607.4692,11836.4737,-2080.8852,41.7458,0.0,-3972.3900999999987,-2039.1394000000003,-6011.5295
12,501.1488,1416.3998,-1110.5787,0.0,0.0,0.0,-1282.4692,-16122.9869,610.6061,11850.935,-1986.8399,40.8821,0.0,-4136.945099999999,-1945.9578,-6082.902899999999
13,499.1236,1375.2113,-1087.4471,0.0,0.0,0.0,-1257.7654,-16033.7878,628.7797,11845.6576,-2106.3729,41.2804,0.0,-4030.228100000002,-2065.0924999999997,-6095.320600000003
14,495.2693,1465.5906,-1105.1409,0.0,0.0,0.0,-1264.5092,-16080.7908,606.0099,11850.917,-2093.1881,41.2948,0.0,-4032.6541000000016,-2051.8932999999997,-6084.547400000001
15,512.0529,1440.1573,-1113.9531,0.0,0.0,0.0,-1300.7555,-16019.8728,608.4187,11871.8995,-2119.5313,41.4786,0.0,-4002.052999999998,-2078.0527,-6080.105699999998
16,526.0072,1448.9505,-1091.8809,0.0,0.0,0.0,-1298.8039,-16015.4245,617.6126,11835.9115,-2096.7956,41.1321,0.0,-3977.6275000000005,-2055.6635,-6033.291
