GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,499.1749,1424.9252,-1106.8736,0.0,0.0,0.0,-1302.648,-16255.2776,613.249,11775.8236,-1958.7419,57.45590136,-4351.6264999999985,-1901.28599864,-6252.912498639998
1,496.1854,1440.6297,-1114.6921,0.0,0.0,0.0,-1301.6301,-16149.8529,608.9829,11751.2475,-2026.7226,57.29372712,-4269.129600000002,-1969.42887288,-6238.558472880002
2,529.7118,1466.2432,-1079.4766,0.0,0.0,0.0,-1324.2489,-16112.8014,624.4636,11818.0,-2082.4737,55.02926016,-4078.1083,-2027.44443984,-6105.55273984
3,503.2392,1410.2656,-1098.157,0.0,0.0,0.0,-1307.1257,-16179.0367,603.0739,11815.7392,-2029.0598,56.37967776,-4252.001500000002,-1972.68012224,-6224.681622240002
4,471.6949,1436.1219,-1100.4894,0.0,0.0,0.0,-1244.3437,-16238.5994,623.8918,11803.7995,-2005.6847,57.90313584,-4247.9244,-1947.78156416,-6195.70596416
5,508.469,1388.6305,-1088.0655,0.0,0.0,0.0,-1288.7813,-16245.5508,609.1993,11816.2199,-2003.551,55.64214504,-4299.8789,-1947.9088549599999,-6247.787754959999
6,514.9887,1378.9819,-1087.9286,0.0,0.0,0.0,-1280.4749,-16129.6091,605.5688,11783.2583,-2069.5965,57.21210215999999,-4215.214900000001,-2012.38439784,-6227.599297840001
7,505.5747,1471.4713,-1110.0335,0.0,0.0,0.0,-1322.7106,-16092.8406,586.3552,11676.3272,-1993.2261,54.32376096,-4285.856300000001,-1938.90233904,-6224.758639040001
8,466.7136,1415.9092,-1079.9153,0.0,0.0,0.0,-1302.421,-16273.0492,614.4818,11755.6259,-1919.231,54.66496247999999,-4402.655000000001,-1864.56603752,-6267.22103752
9,493.8616,1420.7366,-1121.0571,0.0,0.0,0.0,-1279.0179,-16333.9089,620.7194,11831.0343,-1932.8708,56.304357839999994,-4367.632,-1876.56644216,-6244.198442159999
10,519.3952,1432.7152,-1084.1631,0.0,0.0,0.0,-1267.4924,-16249.2682,610.1977,11751.8191,-1946.9543,56.079501119999996,-4286.7965,-1890.87479888,-6177.671298880001
11,525.2403,1450.4426,-1096.6624,0.0,0.0,0.0,-1264.3599,-16258.3088,593.5942,11715.9057,-1930.218,55.7020116,-4334.148300000001,-1874.5159884,-6208.6642884
12,531.9391,1382.8315,-1087.2858,0.0,0.0,0.0,-1299.5008,-16263.4878,617.081,11841.3493,-1970.6133,55.68103728,-4277.073500000002,-1914.93226272,-6192.005762720002
13,511.1594,1463.1699,-1100.6257,0.0,0.0,0.0,-1293.0835,-16125.9284,624.7035,11782.4258,-2093.9612,56.8918836,-4138.179,-2037.0693164000002,-6175.2483164
14,493.8835,1402.1462,-1105.6289,0.0,0.0,0.0,-1249.1995,-16292.1961,610.3255,11816.1807,-1960.957,55.96267752,-4324.488599999999,-1904.9943224800002,-6229.482922479999
15,485.6324,1383.6504,-1057.2494,0.0,0.0,0.0,-1298.0012,-16305.3376,614.1878,11827.1162,-1943.4508,54.24122232,-4350.001400000001,-1889.2095776800002,-6239.210977680002
16,533.8131,1419.4456,-1105.0773,0.0,0.0,0.0,-1295.7594,-16271.8521,617.6372,11808.7452,-1960.2488,55.47378312,-4293.047700000003,-1904.77501688,-6197.822716880003
17,527.2548,1442.0927,-1106.2161,0.0,0.0,0.0,-1278.202,-16245.7865,604.3744,11858.9514,-2052.1806,56.86690176,-4197.531300000001,-1995.3136982400001,-6192.844998240001
18,536.466,1395.7172,-1108.1874,0.0,0.0,0.0,-1294.1718,-16169.0905,594.558,11767.0818,-2027.6338,56.462502959999995,-4277.626700000001,-1971.1712970400001,-6248.79799704
19,497.1087,1464.6594,-1111.9847,0.0,0.0,0.0,-1284.7051,-16101.3907,608.0061,11766.4131,-2071.1302,57.315620880000004,-4161.893199999999,-2013.81457912,-6175.707779119998
20,483.816,1442.032,-1117.0161,0.0,0.0,0.0,-1308.8563,-16131.7685,590.4577,11680.172,-1964.3637,57.040279919999996,-4361.163199999999,-1907.32342008,-6268.486620079999
21,491.7458,1411.2083,-1098.3844,0.0,0.0,0.0,-1297.4397,-16168.4972,604.3244,11740.6085,-2010.6284,56.2456296,-4316.434300000001,-1954.3827704,-6270.8170704
22,504.7519,1429.7591,-1081.1195,0.0,0.0,0.0,-1313.8379,-16181.4871,610.681,11816.9553,-2039.7727,56.76183647999999,-4214.297199999999,-1983.01086352,-6197.3080635199985
23,522.0753,1464.0946,-1100.6443,0.0,0.0,0.0,-1299.9487,-16097.6184,591.1246,11736.1494,-2063.9036,54.8276544,-4184.7675,-2009.0759456,-6193.8434455999995
24,521.4445,1419.837,-1104.0933,0.0,0.0,0.0,-1280.299,-16159.4966,593.6117,11681.3996,-1977.7803,56.93122008,-4327.596100000001,-1920.84907992,-6248.4451799200015
25,503.1673,1409.1112,-1125.1701,0.0,0.0,0.0,-1277.7615,-16144.56,607.9479,11755.3607,-2035.5847,57.15556128,-4271.904500000002,-1978.42913872,-6250.333638720002
26,543.9064,1405.0877,-1134.7207,0.0,0.0,0.0,-1302.7708,-16265.3367,607.5394,11776.9717,-1970.8533,56.22262848,-4369.323,-1914.63067152,-6283.95367152
27,551.6628,1444.7642,-1103.6397,0.0,0.0,0.0,-1318.3939,-16107.421,600.0867,11728.2144,-2037.7666,55.54371672,-4204.726500000001,-1982.22288328,-6186.949383280001
28,519.3573,1452.1612,-1092.594,0.0,0.0,0.0,-1305.7699,-16167.3768,596.2756,11787.9874,-2044.2336,54.6713064,-4209.959199999999,-1989.5622936,-6199.521493599999
29,514.9902,1434.1419,-1105.6312,0.0,0.0,0.0,-1301.1149,-16235.56,622.715,11838.4164,-1997.1906,55.900252079999994,-4232.042599999999,-1941.29034792,-6173.332947919998
30,507.8959,1431.7417,-1080.7473,0.0,0.0,0.0,-1304.6823,-15904.5794,592.3523,11764.0474,-2247.0705,56.0154312,-3993.9717,-2191.0550688,-6185.026768799999
31,499.2389,1394.4553,-1089.7578,0.0,0.0,0.0,-1280.1258,-16247.413,602.795,11811.8203,-1993.7814,55.38728808,-4308.9871,-1938.3941119200001,-6247.38121192
32,492.4013,1386.2391,-1084.6784,0.0,0.0,0.0,-1264.758,-16136.5313,618.2015,11787.564,-2064.5061,58.9027212,-4201.561800000001,-2005.6033788,-6207.165178800002
33,472.1472,1439.8492,-1115.2382,0.0,0.0,0.0,-1282.6933,-16148.5332,619.9366,11738.7603,-1999.6799,56.0779308,-4275.7714,-1943.6019692,-6219.3733692
34,496.478,1419.3625,-1068.3037,0.0,0.0,0.0,-1277.4152,-16145.3537,644.855,11864.7554,-2102.6942,56.40119784,-4065.6217000000015,-2046.29300216,-6111.914702160001
35,501.7684,1469.7902,-1109.8915,0.0,0.0,0.0,-1257.357,-16112.3702,616.4477,11835.1446,-2135.6959,58.62725352,-4056.4677999999985,-2077.06864648,-6133.5364464799995
36,501.6124,1423.4992,-1132.5303,0.0,0.0,0.0,-1283.944,-16191.5779,603.9074,11768.874,-2018.4799,55.4324796,-4310.159200000002,-1963.0474204,-6273.206620400002
37,480.9459,1441.8838,-1106.7144,0.0,0.0,0.0,-1289.9788,-16206.9423,607.7132,11800.2973,-2014.6631,56.34918792,-4272.795300000002,-1958.31391208,-6231.109212080001
38,523.0555,1486.8633,-1125.7148,0.0,0.0,0.0,-1294.5288,-16264.6262,611.5441,11826.8973,-1999.4659,55.953320399999996,-4236.509600000001,-1943.5125796,-6180.022179600001
39,542.124,1451.1289,-1112.2259,0.0,0.0,0.0,-1292.1035,-16114.4345,601.7356,11768.6264,-2085.1206,57.180977999999996,-4155.148999999999,-2027.939622,-6183.088621999999
40,530.385,1466.0923,-1089.8527,0.0,0.0,0.0,-1303.5479,-16228.9412,612.7888,11840.7989,-2021.8306,55.070652239999994,-4172.2768,-1966.75994776,-6139.03674776
41,506.6144,1356.8434,-1094.2218,0.0,0.0,0.0,-1276.8211,-16353.6799,614.8571,11872.9712,-1969.3021,54.78781752,-4373.4367,-1914.51428248,-6287.95098248
42,518.9363,1415.3604,-1089.2657,0.0,0.0,0.0,-1286.2723,-16192.4323,607.5043,11785.2043,-2043.6001,55.239651359999996,-4240.965000000002,-1988.3604486400002,-6229.325448640002
43,532.9256,1402.7807,-1120.5633,0.0,0.0,0.0,-1272.01,-16316.7547,601.2689,11819.9076,-1925.2395,55.611390959999994,-4352.4452,-1869.6281090399998,-6222.07330904
44,513.6271,1400.2964,-1084.0744,0.0,0.0,0.0,-1309.8234,-16263.6073,609.9739,11825.1467,-1962.3025,54.74075328,-4308.461000000001,-1907.56174672,-6216.022746720001
45,484.7419,1527.7917,-1090.2815,0.0,0.0,0.0,-1256.8322,-16294.7397,612.3984,11835.0402,-1998.9933,56.207574720000004,-4181.881200000002,-1942.7857252800002,-6124.666925280002
46,487.1502,1403.8391,-1112.7671,0.0,0.0,0.0,-1279.8206,-16343.9138,627.8147,11815.6853,-1895.1419,53.6916492,-4402.012200000001,-1841.4502508,-6243.4624508000015
47,497.7104,1388.8622,-1046.3898,0.0,0.0,0.0,-1279.0413,-16212.178,613.8931,11838.9271,-2063.8472,54.6647076,-4198.216299999998,-2009.1824924000002,-6207.3987923999985
48,457.9812,1469.4313,-1095.2095,0.0,0.0,0.0,-1304.1684,-16129.2951,601.4959,11793.2634,-2094.1222,56.87919792,-4206.501200000001,-2037.2430020799998,-6243.744202080001
49,501.1621,1446.3894,-1098.059,0.0,0.0,0.0,-1304.829,-16195.275,605.4044,11793.0714,-2025.8974,56.42412624,-4252.135699999999,-1969.47327376,-6221.608973759999
50,500.4554,1401.0255,-1079.9237,0.0,0.0,0.0,-1270.8157,-16373.9711,625.8883,11864.1723,-1936.626,55.48609512,-4333.169000000002,-1881.13990488,-6214.308904880002
51,522.6257,1392.3104,-1080.763,0.0,0.0,0.0,-1291.368,-16226.5019,616.1272,11756.8109,-1974.944,54.89037936,-4310.758699999997,-1920.05362064,-6230.812320639996
52,527.7136,1475.683,-1079.8307,0.0,0.0,0.0,-1296.8473,-16163.8529,602.3857,11776.3667,-2040.1496,55.458038159999994,-4158.381899999997,-1984.69156184,-6143.0734618399965
53,537.5029,1406.5254,-1089.1257,0.0,0.0,0.0,-1306.4144,-16258.3512,611.2916,11790.6076,-1959.0156,55.45393272,-4307.963799999998,-1903.56166728,-6211.525467279997
54,518.974,1441.928,-1083.2942,0.0,0.0,0.0,-1285.9034,-16138.3105,601.9741,11779.7452,-2090.6636,55.54805904,-4164.886800000002,-2035.1155409599999,-6200.002340960002
55,503.153,1399.2067,-1083.1464,0.0,0.0,0.0,-1280.9212,-16197.0627,601.1949,11798.8967,-2014.4208,56.50939872,-4258.679,-1957.91140128,-6216.59040128
56,505.3756,1421.2772,-1095.2771,0.0,0.0,0.0,-1264.5481,-16065.5249,596.8165,11783.8692,-2149.8485,57.641043599999996,-4118.0116,-2092.2074564,-6210.2190564
57,487.6272,1431.9691,-1095.5891,0.0,0.0,0.0,-1286.3061,-16150.187,628.8197,11835.5883,-2101.7134,55.422395279999996,-4148.0779,-2046.29100472,-6194.3689047200005
58,513.8659,1492.9685,-1126.132,0.0,0.0,0.0,-1274.7388,-16224.4038,605.5103,11859.3493,-2046.0408,56.32446384,-4153.580600000001,-1989.71633616,-6143.296936160001
59,508.5226,1399.878,-1098.9005,0.0,0.0,0.0,-1289.5338,-16128.6242,635.871,11816.9299,-2079.9635,55.65543552,-4155.857,-2024.3080644799998,-6180.16506448
60,518.5829,1478.0322,-1064.8234,0.0,0.0,0.0,-1302.3768,-16214.7485,612.2259,11796.9188,-2005.9083,55.21678344,-4176.188899999999,-1950.69151656,-6126.8804165599995
61,527.8027,1417.2362,-1081.9697,0.0,0.0,0.0,-1299.9911,-16100.0024,603.3146,11835.2903,-2166.8269,57.909731040000004,-4098.3193999999985,-2108.91716896,-6207.236568959998
62,506.2788,1433.4193,-1103.8453,0.0,0.0,0.0,-1295.9998,-16213.2351,616.0368,11862.1668,-2056.5687,56.34741168,-4195.178499999998,-2000.2212883199998,-6195.399788319998
63,524.5601,1430.2139,-1065.8268,0.0,0.0,0.0,-1318.3653,-16136.704,609.5321,11830.2071,-2114.5407,54.20416607999999,-4126.3829000000005,-2060.33653392,-6186.7194339200005
64,481.237,1414.3075,-1063.1283,0.0,0.0,0.0,-1282.5976,-16130.2453,614.7034,11777.4233,-2095.181,54.4784904,-4188.299999999999,-2040.7025096,-6229.0025096
65,493.0102,1376.5922,-1102.0866,0.0,0.0,0.0,-1270.2528,-16147.2568,629.1986,11829.76,-2109.4497,56.56876776,-4191.0352,-2052.88093224,-6243.9161322400005
66,507.4327,1450.4373,-1074.889,0.0,0.0,0.0,-1276.296,-16052.6563,608.5542,11780.9136,-2175.7743,59.22286344,-4056.5035000000007,-2116.55143656,-6173.054936560001
67,504.9652,1432.2796,-1096.8416,0.0,0.0,0.0,-1295.1095,-16134.1195,605.2339,11855.3884,-2151.118,56.53777896,-4128.203500000003,-2094.5802210399997,-6222.783721040004
68,509.1587,1320.5765,-1057.0068,0.0,0.0,0.0,-1263.3515,-16154.6176,602.9836,11896.5081,-2174.3345,59.6759688,-4145.749,-2114.6585311999997,-6260.4075311999995
69,503.0684,1433.0024,-1088.9476,0.0,0.0,0.0,-1242.8129,-16085.4868,600.3301,11789.2853,-2143.5792,58.74938784,-4091.5611000000026,-2084.82981216,-6176.390912160003
70,503.7451,1426.4025,-1099.0007,0.0,0.0,0.0,-1266.0385,-16162.0195,601.1964,11784.4841,-2023.5532,56.07309312,-4211.230600000001,-1967.48010688,-6178.710706880001
71,513.3978,1411.9356,-1102.8639,0.0,0.0,0.0,-1278.0142,-16293.9161,612.155,11848.9467,-1953.603,56.53080432,-4288.3591,-1897.07219568,-6185.4312956799995
72,512.1756,1386.2141,-1096.2153,0.0,0.0,0.0,-1287.1502,-16229.8535,611.7202,11835.5204,-2016.5116,56.78411688,-4267.588699999998,-1959.72748312,-6227.316183119999
73,497.0407,1417.7091,-1072.0335,0.0,0.0,0.0,-1259.1955,-16093.6786,607.6617,11804.8188,-2130.2299,57.12720408,-4097.677300000001,-2073.10269592,-6170.779995920001
74,549.9612,1493.3592,-1093.2779,0.0,0.0,0.0,-1276.2636,-16061.6473,599.8127,11769.5636,-2136.6326,57.67181136,-4018.4920999999995,-2078.96078864,-6097.452888639999
75,527.3012,1399.3037,-1091.1647,0.0,0.0,0.0,-1282.237,-16194.9392,623.1815,11837.2698,-2058.3875,55.52364168,-4181.2847,-2002.8638583199997,-6184.14855832
76,490.2366,1445.396,-1097.0402,0.0,0.0,0.0,-1272.8883,-16184.1535,610.4714,11855.253,-2100.8523,56.66691456,-4152.725,-2044.1853854400001,-6196.910385440001
77,510.3411,1414.009,-1095.5496,0.0,0.0,0.0,-1267.7141,-16200.0017,608.7656,11796.0538,-2024.761,57.83288544,-4234.0959,-1966.92811456,-6201.024014560001
78,486.9974,1445.0312,-1074.8258,0.0,0.0,0.0,-1286.0353,-16142.9757,596.2226,11786.5895,-2092.8474,58.393944000000005,-4188.9960999999985,-2034.4534560000002,-6223.449555999999
79,528.2765,1468.795,-1120.1512,0.0,0.0,0.0,-1293.8861,-16138.8635,600.9011,11764.0881,-2048.3243,55.603129679999995,-4190.840099999998,-1992.7211703200003,-6183.561270319998
80,511.0021,1441.1127,-1110.3729,0.0,0.0,0.0,-1292.4362,-16172.4681,606.8269,11745.8246,-2014.2651,59.283167760000005,-4270.510900000001,-1954.98193224,-6225.492832240002
81,501.1083,1438.614,-1087.4407,0.0,0.0,0.0,-1282.5451,-16309.404,608.2088,11816.6016,-1909.5524,55.89321047999999,-4314.857099999999,-1853.65918952,-6168.51628952
