POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,528.7502,1394.4271,-1086.6088,0.0,0.0,0.0,-1272.0391,-16122.6877,612.0743,11738.8175,-1906.2171,1246.1173,-757.0676,-4207.2665,-1417.1674000000003,-5624.4339
1,530.9065,1427.841,-1094.2336,0.0,0.0,0.0,-1239.7899,-16189.2014,608.8241,11744.1601,-1925.058,1254.164,-779.7638,-4211.493200000001,-1450.6578,-5662.151000000001
2,519.5652,1419.7926,-1100.5376,0.0,0.0,0.0,-1269.1484,-16132.9051,594.4456,11764.0596,-1957.3329,1251.4519,-770.0855,-4204.7281,-1475.9665,-5680.694600000001
3,496.4926,1431.676,-1077.9615,0.0,0.0,0.0,-1278.8092,-16214.6009,611.5092,11829.7016,-1945.4873,1239.5118,-752.1596,-4201.992199999997,-1458.1351,-5660.1272999999965
4,539.3013,1456.0213,-1099.2421,0.0,0.0,0.0,-1265.5499,-16150.6981,599.8837,11685.1332,-1886.2416,1235.694,-750.0149,-4235.150599999999,-1400.5625,-5635.713099999999
5,493.1364,1381.9533,-1109.211,0.0,0.0,0.0,-1285.4603,-16187.9025,612.0909,11734.9377,-1845.9808,1225.5778,-737.2408,-4360.455500000002,-1357.6438,-5718.099300000002
6,501.4597,1456.685,-1130.0534,0.0,0.0,0.0,-1253.2865,-16107.5515,609.7684,11759.9101,-1958.9763,1243.5139,-748.7165,-4163.0682,-1464.1789,-5627.2471000000005
7,504.3641,1425.6915,-1064.9607,0.0,0.0,0.0,-1279.8024,-16047.5393,606.9239,11701.8799,-1957.5504,1229.7594,-741.6912,-4153.443000000001,-1469.4822000000001,-5622.9252000000015
8,502.6525,1388.8184,-1104.1142,0.0,0.0,0.0,-1283.1629,-16140.9553,622.5625,11770.3451,-1930.0334,1231.7486,-746.9203,-4243.8539,-1445.2051000000001,-5689.059
9,486.1861,1427.7755,-1093.2536,0.0,0.0,0.0,-1276.9506,-16195.2435,615.9967,11729.2782,-1866.5552,1228.89,-740.9475,-4306.211200000002,-1378.6127,-5684.823900000001
