GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
0,524.971,1386.4073,-1083.4675,0.0,0.0,0.0,-1269.6965,-15924.2498,607.0103,11506.1276,-1912.6918,59.1205104,5.3959,-4252.8976,-1853.5712896,-6101.0729896
1,525.3562,1417.1442,-1093.1085,0.0,0.0,0.0,-1238.419,-15975.6489,604.4187,11510.8529,-1936.1972,61.01063352,8.6854,-4249.404399999999,-1875.18656648,-6115.90556648
2,512.4457,1408.9812,-1099.1196,0.0,0.0,0.0,-1266.8514,-15935.7596,590.5815,11536.7934,-1953.133,61.784295119999996,6.7686,-4252.9288,-1891.34870488,-6137.508904879999
3,491.2015,1420.2843,-1077.8141,0.0,0.0,0.0,-1276.2652,-16015.563,608.2209,11601.0273,-1949.5911,59.58950184,5.9035,-4248.908300000001,-1890.0015981600002,-6133.006398160001
4,535.6199,1446.0646,-1097.711,0.0,0.0,0.0,-1264.0956,-15928.6062,595.4163,11453.5185,-1904.4489,58.14807768,-9.3193,-4259.7935,-1846.3008223200002,-6115.41362232
5,485.6982,1370.2378,-1107.34,0.0,0.0,0.0,-1282.9696,-15967.0341,606.9481,11501.69,-1873.1082,57.25778976,-4.5572,-4392.7696,-1815.85041024,-6213.177210239999
6,497.6579,1446.7985,-1129.5338,0.0,0.0,0.0,-1250.8807,-15895.8497,605.8971,11532.7055,-1993.508,59.773574159999995,-5.608,-4193.2052,-1933.73442584,-6132.54762584
7,499.1591,1419.1607,-1063.0636,0.0,0.0,0.0,-1277.1444,-15834.9474,602.7189,11473.9311,-1977.7601,57.63551544,-8.1538,-4180.185599999999,-1920.12458456,-6108.463984559999
8,492.7167,1380.0528,-1101.1801,0.0,0.0,0.0,-1280.8652,-15927.5878,617.3933,11540.8235,-1942.7088,57.66546528,-2.1097,-4278.6468,-1885.04333472,-6165.799834720001
9,476.2159,1421.341,-1091.0509,0.0,0.0,0.0,-1274.2852,-15995.5151,612.3899,11499.5123,-1873.0081,56.726724239999996,8.6686,-4351.392100000001,-1816.28137576,-6159.004875760001
10,505.1047,1428.2325,-1115.0012,0.0,0.0,0.0,-1279.8468,-15956.0735,604.0557,11533.5116,-1928.9421,58.55425632,3.2317,-4280.017000000002,-1870.38784368,-6147.173143680002
11,531.4021,1425.9981,-1107.1726,0.0,0.0,0.0,-1257.5026,-16093.5719,602.2646,11589.3845,-1903.139,57.5147772,2.055,-4309.1978,-1845.6242227999999,-6152.7670228
12,522.9218,1469.9077,-1085.0027,0.0,0.0,0.0,-1311.2814,-15988.7274,614.1948,11541.151,-1892.7195,55.630103039999995,1.5381,-4236.836200000002,-1837.08939696,-6072.387496960002
13,462.2389,1493.4424,-1079.5678,0.0,0.0,0.0,-1287.3272,-15995.0901,588.4129,11526.2991,-1900.3774,56.57760936,7.5416,-4291.591799999998,-1843.79979064,-6127.849990639999
14,501.6894,1400.4361,-1103.9482,0.0,0.0,0.0,-1250.3685,-15857.2925,608.2168,11487.0863,-1993.9674,59.04004968,3.186,-4214.1806,-1934.92735032,-6145.921950319999
15,505.1036,1434.5713,-1100.5875,0.0,0.0,0.0,-1259.6436,-15985.2032,591.587,11537.4862,-1941.0471,57.9848616,-2.0088,-4276.6862,-1883.0622384,-6161.7572384
16,520.2662,1419.7086,-1106.6918,0.0,0.0,0.0,-1297.5315,-15825.5381,604.1605,11504.1436,-2018.0446,56.68192944,8.312,-4181.4825,-1961.36267056,-6134.53317056
17,507.6316,1405.506,-1092.5576,0.0,0.0,0.0,-1287.2355,-15899.7378,601.8876,11544.6936,-1983.3099,57.292089839999996,-0.6804,-4219.812100000001,-1926.01781016,-6146.510310160002
18,496.6557,1379.1213,-1112.3771,0.0,0.0,0.0,-1271.8255,-15852.8826,621.567,11519.8002,-2014.6578,57.577719599999995,-0.3339,-4219.941000000001,-1957.0800804,-6177.3549804
19,509.227,1412.616,-1098.4688,0.0,0.0,0.0,-1266.6988,-15817.9116,593.5594,11607.0213,-2138.2931,59.56958304,6.5633,-4060.655499999999,-2078.72351696,-6132.815716959999
20,526.0126,1388.3454,-1106.4982,0.0,0.0,0.0,-1268.6687,-15870.1994,596.404,11581.524,-2089.12,58.73601816,1.2273,-4153.0803,-2030.38398184,-6182.23698184
21,542.6231,1387.8153,-1082.971,0.0,0.0,0.0,-1292.4639,-16025.9561,599.2899,11610.4409,-1927.6674,59.116382640000005,5.1402,-4261.221800000001,-1868.55101736,-6124.632617360002
22,529.5456,1414.1013,-1073.982,0.0,0.0,0.0,-1279.6584,-15784.523,594.1358,11546.8846,-2100.5539,59.024544479999996,11.0137,-4053.4961000000003,-2041.5293555199999,-6084.0117555199995
23,519.8336,1419.0577,-1087.5309,0.0,0.0,0.0,-1275.6117,-16035.4562,597.2134,11570.4918,-1901.8557,57.59547336,-7.1299,-4292.0023,-1844.2602266400002,-6143.39242664
24,524.8593,1441.2011,-1100.3872,0.0,0.0,0.0,-1285.5982,-15986.2314,612.5582,11580.2906,-1907.6779,57.0327876,4.4139,-4213.3076,-1850.6451124,-6059.5388124
25,544.1109,1374.543,-1087.7886,0.0,0.0,0.0,-1276.3626,-15878.8989,598.0507,11549.2172,-2019.9692,60.52628736,6.0601,-4177.128300000002,-1959.44291264,-6130.511112640002
26,524.6612,1394.9485,-1080.3654,0.0,0.0,0.0,-1283.7543,-15887.0443,604.3127,11528.9788,-1974.6572,58.34180952,2.1977,-4198.262799999999,-1916.3153904800001,-6112.380490479998
27,480.3008,1434.9418,-1086.0259,0.0,0.0,0.0,-1255.0601,-15944.7825,609.8491,11579.6434,-1981.2086,58.6224108,0.1094,-4181.133399999999,-1922.5861892,-6103.610189199999
28,484.6676,1388.9576,-1071.2414,0.0,0.0,0.0,-1279.8942,-15821.7102,600.0113,11557.1287,-2080.0504,60.10717536,7.4389,-4142.080600000001,-2019.9432246400002,-6154.584924640001
29,521.4893,1417.6173,-1078.8821,0.0,0.0,0.0,-1257.3063,-15794.7434,613.963,11506.0202,-2055.3255,58.92899328,6.6041,-4071.8419999999987,-1996.39650672,-6061.634406719999
30,480.9892,1400.1163,-1112.5373,0.0,0.0,0.0,-1299.1839,-16028.1761,595.0937,11588.7641,-1906.5772,56.70001224,3.5319,-4374.933999999999,-1849.87718776,-6221.279287759999
31,489.4416,1349.2632,-1067.2726,0.0,0.0,0.0,-1265.1166,-16041.8207,606.4944,11593.6134,-1879.6273,57.107563199999994,0.0781,-4335.397300000002,-1822.5197368000001,-6157.838936800003
32,502.6015,1408.9941,-1106.0813,0.0,0.0,0.0,-1256.9549,-15790.6672,599.7739,11567.062,-2138.1331,58.900353839999994,8.1345,-4075.2718999999997,-2079.23274616,-6146.370146159999
33,534.6761,1388.9134,-1074.3809,0.0,0.0,0.0,-1290.5635,-15773.9868,602.9458,11531.0626,-2074.0173,57.39830352,-5.4577,-4081.333300000002,-2016.61899648,-6103.409996480002
34,516.6727,1412.8683,-1099.6457,0.0,0.0,0.0,-1286.0948,-15832.2085,611.2527,11550.4022,-2060.0648,57.992667839999996,-1.3183,-4126.753100000002,-2002.0721321600001,-6130.143532160002
35,496.6306,1435.1337,-1070.4894,0.0,0.0,0.0,-1273.3895,-15973.2719,602.8573,11593.5272,-2001.6511,59.8275756,9.4373,-4189.002,-1941.8235244,-6121.388224400001
36,542.439,1424.6353,-1087.8806,0.0,0.0,0.0,-1260.0945,-15914.6264,597.0026,11552.2417,-1955.8827,56.622314159999995,-0.5071,-4146.282899999998,-1899.26038584,-6046.050385839998
37,481.4013,1372.7967,-1101.7224,0.0,0.0,0.0,-1256.4257,-15947.2284,630.6941,11637.3997,-2030.53,58.25722896,9.0867,-4183.084700000001,-1972.27277104,-6146.270771040001
38,513.6402,1417.4404,-1082.9785,0.0,0.0,0.0,-1285.1307,-15868.3644,592.2849,11528.8486,-2013.9708,55.991905919999994,-7.0623,-4184.2595,-1957.9788940800001,-6149.30069408
39,524.4862,1382.7925,-1100.2021,0.0,0.0,0.0,-1284.198,-15888.8911,614.8587,11556.7918,-2000.9465,59.586516,-4.7498,-4194.361999999999,-1941.359984,-6140.4717839999985
40,508.8567,1368.9473,-1080.8598,0.0,0.0,0.0,-1277.3854,-15995.0664,608.0642,11571.1818,-1913.1976,57.47019984,-1.6431,-4296.2616,-1855.72740016,-6153.63210016
41,513.848,1445.7361,-1094.5167,0.0,0.0,0.0,-1286.1207,-15844.4122,600.8854,11508.8524,-1994.6958,58.43855016,-0.0651,-4155.727700000001,-1936.25724984,-6092.050049840001
42,458.745,1439.0135,-1080.9559,0.0,0.0,0.0,-1302.4157,-16060.3837,608.9815,11608.7892,-1890.4519,56.97971208,5.2044,-4328.226100000002,-1833.4721879200001,-6156.493887920002
43,520.4302,1394.0407,-1096.6077,0.0,0.0,0.0,-1261.351,-16022.438,599.3648,11539.7458,-1894.1067,57.0348144,7.737,-4326.815200000001,-1837.0718856,-6156.150085600001
44,506.4508,1401.7279,-1102.0936,0.0,0.0,0.0,-1292.5378,-15932.8011,598.7971,11628.4918,-2014.9711,58.258646639999995,-2.524,-4191.964899999999,-1956.71245336,-6151.201353359999
45,512.0911,1389.1108,-1106.8578,0.0,0.0,0.0,-1267.7234,-15934.5732,601.6358,11553.5944,-1971.5188,57.45828888,-7.5815,-4252.722299999999,-1914.06051112,-6174.36431112
46,494.0635,1467.7954,-1107.0009,0.0,0.0,0.0,-1261.9102,-15956.3688,601.328,11510.8891,-1943.7855,59.00980176,5.9514,-4251.2039,-1884.7756982399999,-6130.02819824
47,516.0163,1408.5306,-1118.2275,0.0,0.0,0.0,-1284.2993,-15868.0283,610.7164,11534.0705,-1995.7768,58.62884688,7.4885,-4201.221300000001,-1937.14795312,-6130.88075312
48,519.6405,1412.5655,-1102.5555,0.0,0.0,0.0,-1248.3878,-15928.3876,593.8166,11503.2406,-1948.9428,57.86254224,4.2692,-4250.067700000001,-1891.08025776,-6136.8787577600015
49,493.4154,1386.0448,-1049.9861,0.0,0.0,0.0,-1281.3049,-15853.0499,599.1813,11583.2441,-2046.3577,58.199774399999995,12.1258,-4122.4553,-1988.1579256,-6098.4874256
50,470.4992,1404.5668,-1088.0305,0.0,0.0,0.0,-1271.2147,-15853.4402,614.6089,11569.8774,-2054.7451,56.91656664,2.7832,-4153.133100000001,-1997.8285333600002,-6148.178433360001
51,482.3778,1359.8938,-1066.9552,0.0,0.0,0.0,-1277.8101,-15956.2878,620.0662,11572.4272,-1991.235,56.19830399999999,4.7518,-4266.288100000002,-1935.036696,-6196.572996000002
52,496.4477,1356.8181,-1093.819,0.0,0.0,0.0,-1269.5833,-15725.7973,616.1969,11534.9517,-2150.4186,60.4485648,-1.9905,-4084.7852000000003,-2089.9700352,-6176.7457352
53,515.3151,1430.245,-1069.6788,0.0,0.0,0.0,-1275.1862,-15900.592,601.7245,11569.1536,-2029.6094,57.0678588,-3.9646,-4129.0188,-1972.5415412,-6105.5249412
54,504.1513,1403.6443,-1084.3813,0.0,0.0,0.0,-1284.4456,-15896.6926,600.0959,11519.7043,-1979.2046,57.84734304,7.5099,-4237.923700000001,-1921.35725696,-6151.771056960001
55,498.1689,1371.9494,-1067.8652,0.0,0.0,0.0,-1276.4134,-15952.0329,617.0372,11596.1123,-1983.0318,56.05954488,1.9507,-4213.0437,-1926.97225512,-6138.065255119999
56,491.0156,1380.9457,-1089.9424,0.0,0.0,0.0,-1258.1497,-15933.4815,614.133,11575.7984,-2001.5904,58.72371192,-2.3694,-4219.680900000001,-1942.8666880800001,-6164.916988080001
57,500.0946,1448.0513,-1130.0409,0.0,0.0,0.0,-1246.4349,-15903.8444,604.5638,11568.8426,-2011.8609,60.321676319999995,4.8289,-4158.767900000001,-1951.5392236799998,-6105.47822368
58,487.3972,1445.2746,-1120.2144,0.0,0.0,0.0,-1264.3305,-15821.8597,610.8656,11566.2865,-2094.7599,60.11175384,8.3064,-4096.580700000002,-2034.6481461600001,-6122.9224461600015
59,509.4351,1388.8984,-1071.4046,0.0,0.0,0.0,-1231.0774,-15902.2735,621.3293,11540.2628,-2004.835,59.148228960000004,-3.8821,-4144.829899999999,-1945.68677104,-6094.398771039999
60,497.4177,1404.0032,-1112.2388,0.0,0.0,0.0,-1234.6998,-16035.7089,611.3838,11536.1289,-1900.7512,57.230280719999996,4.8126,-4333.713899999999,-1843.5209192799998,-6172.422219279998
61,498.9493,1383.0761,-1105.5232,0.0,0.0,0.0,-1275.2073,-16062.1016,627.0857,11631.4055,-1913.3472,57.12065568,6.9056,-4302.315500000001,-1856.22654432,-6151.636444320001
62,514.0266,1401.6712,-1112.9189,0.0,0.0,0.0,-1291.5134,-15914.8623,599.0886,11573.1795,-1964.6308,58.37278392,5.6019,-4231.3287,-1906.2580160799998,-6131.98481608
63,507.0308,1439.4651,-1100.1204,0.0,0.0,0.0,-1273.1738,-15930.4886,607.2855,11571.7822,-1983.5189,57.03670728,11.5275,-4178.219200000001,-1926.48219272,-6093.173892720001
64,518.6391,1432.4745,-1102.8122,0.0,0.0,0.0,-1278.6802,-15948.4674,599.9542,11558.7716,-1927.1716,57.39094296,9.5329,-4220.1204,-1869.7806570399998,-6080.3681570399995
65,513.5366,1376.6505,-1093.5874,0.0,0.0,0.0,-1272.8948,-15968.4418,603.2176,11571.3798,-1978.3562,57.977070479999995,0.0115,-4270.139499999999,-1920.3791295199999,-6190.50712952
66,523.7404,1403.8764,-1072.2888,0.0,0.0,0.0,-1273.146,-15831.1497,593.2106,11512.5162,-2020.41,57.89576376,8.7952,-4143.240899999999,-1962.5142362400002,-6096.9599362399995
67,474.0623,1392.3354,-1093.7446,0.0,0.0,0.0,-1280.4603,-15999.6801,619.5045,11654.2372,-1962.7518,58.020544799999996,11.3214,-4233.745600000002,-1904.7312552,-6127.1554552000025
68,515.6108,1418.8239,-1113.4075,0.0,0.0,0.0,-1277.7817,-15814.9064,608.8168,11550.7398,-2056.3888,58.31792856,1.4773,-4112.104299999999,-1998.0708714400002,-6108.69787144
69,528.5077,1397.252,-1067.9681,0.0,0.0,0.0,-1266.1426,-15897.216,596.1379,11547.022,-1990.9424,57.39071327999999,-0.9526,-4162.4071,-1933.55168672,-6096.91138672
70,488.6007,1398.05,-1104.9662,0.0,0.0,0.0,-1286.7197,-15969.0201,609.6901,11586.444,-1953.0038,57.09085272,3.5624,-4277.921200000001,-1895.91294728,-6170.271747280001
71,493.403,1398.4139,-1108.2589,0.0,0.0,0.0,-1277.1027,-15936.7687,613.4758,11564.5697,-1967.5304,56.00884896,6.7163,-4252.267899999999,-1911.52155104,-6157.073151039998
72,486.2875,1383.8894,-1081.7721,0.0,0.0,0.0,-1304.1235,-15911.2882,615.8957,11639.1581,-2043.0583,55.92337488,6.9424,-4171.953099999999,-1987.13492512,-6152.145625119999
73,516.715,1352.3317,-1083.3076,0.0,0.0,0.0,-1258.0986,-15910.1372,616.6122,11568.5793,-1969.8449,57.19365576,1.9082,-4197.305200000001,-1912.65124424,-6108.048244240001
74,503.5872,1414.7463,-1073.7498,0.0,0.0,0.0,-1275.9959,-15911.9352,599.9137,11524.0619,-1993.0475,55.97473392,9.3723,-4219.371800000001,-1937.0727660799998,-6147.07226608
75,508.7231,1443.7862,-1093.857,0.0,0.0,0.0,-1286.8846,-15844.9727,614.5606,11526.246,-2056.1562,57.59831736,10.8644,-4132.3984,-1998.55788264,-6120.091882639999
76,467.0988,1419.204,-1073.7027,0.0,0.0,0.0,-1266.6439,-16008.5021,608.4127,11601.4312,-1961.3798,59.017919760000005,-6.9463,-4252.701999999999,-1902.36188024,-6162.010180239999
77,494.5528,1374.043,-1096.7464,0.0,0.0,0.0,-1290.6862,-15896.7826,583.8484,11581.9212,-1997.431,58.556024640000004,1.0488,-4249.849799999998,-1938.87497536,-6187.675975359999
78,493.9493,1407.5496,-1101.5488,0.0,0.0,0.0,-1245.6038,-15921.1025,608.6907,11557.1769,-1990.2767,58.84906824,6.7018,-4200.888600000002,-1931.42763176,-6125.614431760003
79,502.1553,1445.5951,-1067.6044,0.0,0.0,0.0,-1256.6758,-15981.5358,619.5875,11564.8713,-1961.8124,57.74256072,16.3983,-4173.6068,-1904.06983928,-6061.278339279999
80,503.6154,1389.2253,-1061.0468,0.0,0.0,0.0,-1277.955,-16008.1255,604.532,11606.2942,-1949.8167,58.36047048,-4.8901,-4243.4604,-1891.45622952,-6139.80672952
81,476.4249,1416.8404,-1076.6181,0.0,0.0,0.0,-1272.5569,-15885.5951,611.6619,11632.2452,-2079.1522,60.41231927999999,-3.9729,-4097.597700000002,-2018.73988072,-6120.3104807200025
82,512.4863,1410.2603,-1104.3182,0.0,0.0,0.0,-1273.5665,-15803.5599,589.1508,11565.3103,-2084.0792,57.45101184,6.7991,-4104.236900000002,-2026.62818816,-6124.065988160001
83,501.8277,1425.2252,-1075.7101,0.0,0.0,0.0,-1248.4901,-16004.1705,586.0322,11528.2765,-1942.1874,60.001444799999994,2.5408,-4287.009100000001,-1882.1859552,-6166.654255200001
84,483.5575,1423.0581,-1083.3599,0.0,0.0,0.0,-1266.5713,-15811.4874,607.777,11527.1635,-2048.9966,57.9409236,8.3531,-4119.862499999999,-1991.0556764,-6102.565076399999
85,493.4943,1436.4339,-1099.366,0.0,0.0,0.0,-1265.4218,-15955.7596,615.5659,11584.9323,-1977.022,59.278752,8.7637,-4190.121000000001,-1917.743248,-6099.100548
86,498.4621,1384.9106,-1081.9661,0.0,0.0,0.0,-1253.2623,-15937.7888,612.1929,11539.9489,-1938.7179,58.928395679999994,13.8963,-4237.502700000003,-1879.78950432,-6103.395904320002
87,497.3193,1420.7169,-1098.0295,0.0,0.0,0.0,-1262.9132,-16028.8169,604.4492,11507.1275,-1857.8505,59.735322,1.3621,-4360.146699999999,-1798.115178,-6156.899777999999
88,460.8478,1443.121,-1061.5022,0.0,0.0,0.0,-1288.102,-15822.5528,610.0486,11555.6293,-2021.9764,58.73829264,2.6986,-4102.510299999998,-1963.23810736,-6063.049807359998
89,517.5452,1451.7041,-1093.5114,0.0,0.0,0.0,-1265.4057,-15929.541,602.285,11589.7868,-2004.3253,59.878102319999996,10.6024,-4127.137000000001,-1944.44719768,-6060.981797680001
90,499.9307,1372.5621,-1085.3706,0.0,0.0,0.0,-1271.2627,-15991.8015,623.2392,11633.9229,-1977.8008,57.138336,2.5743,-4218.7798999999995,-1920.662464,-6136.868063999999
91,505.4434,1373.4761,-1070.6802,0.0,0.0,0.0,-1251.3058,-15789.5402,611.0104,11589.9368,-2125.9253,60.6625776,1.7872,-4031.6595000000016,-2065.2627224,-6095.135022400002
92,520.0959,1425.6931,-1088.1173,0.0,0.0,0.0,-1232.7389,-15981.3151,600.9537,11574.2967,-1964.3521,60.08703336,9.6336,-4181.1318999999985,-1904.26506664,-6075.763366639999
93,489.0413,1409.8913,-1070.1592,0.0,0.0,0.0,-1303.1053,-15934.3079,609.4205,11592.0242,-1987.1217,56.76487128,2.5398,-4207.195100000001,-1930.3568287199998,-6135.012128720001
94,502.5436,1420.4215,-1084.58,0.0,0.0,0.0,-1300.8142,-15866.7941,602.576,11518.2376,-2013.5647,58.091798159999996,11.139,-4208.409599999999,-1955.4729018399998,-6152.743501839999
95,518.3918,1386.1589,-1097.3483,0.0,0.0,0.0,-1270.8924,-15956.6829,603.1063,11515.0228,-1926.0556,58.49986248,10.3883,-4302.243799999998,-1867.5557375199999,-6159.411237519998
96,481.5989,1431.9206,-1095.2898,0.0,0.0,0.0,-1252.4623,-15999.7539,598.475,11538.7137,-1912.9216,59.19956496,3.3847,-4296.7977999999985,-1853.7220350399998,-6147.135135039998
97,480.4151,1352.1002,-1070.0012,0.0,0.0,0.0,-1273.6789,-15938.7043,598.8748,11519.1485,-1939.9017,58.46710896,3.9015,-4331.845800000001,-1881.43459104,-6209.378891040002
98,504.3697,1430.2389,-1076.5697,0.0,0.0,0.0,-1272.2049,-15959.4166,587.1187,11504.7205,-1928.9121,59.28013223999999,5.7281,-4281.743399999999,-1869.63196776,-6145.647267759999
99,495.3411,1387.4289,-1091.0326,0.0,0.0,0.0,-1276.0641,-16021.4287,608.5248,11568.1953,-1924.2034,57.78054864,0.2643,-4329.035300000003,-1866.42285136,-6195.1938513600035
100,492.6295,1426.5768,-1094.1563,0.0,0.0,0.0,-1276.2345,-15956.0098,605.0061,11499.534,-1921.8432,57.28844232,9.834,-4302.654199999999,-1864.55475768,-6157.374957679999
101,497.3191,1397.4205,-1082.3563,0.0,0.0,0.0,-1250.6108,-15971.3389,606.8041,11570.8872,-1946.3022,59.81453567999999,5.5867,-4231.875100000001,-1886.48766432,-6112.776064320002
102,506.8611,1410.7761,-1072.1194,0.0,0.0,0.0,-1274.0593,-15920.06,601.0473,11518.9602,-1964.7055,58.898515679999996,-1.4785,-4228.593999999999,-1905.80698432,-6135.879484319999
103,489.1849,1440.3899,-1100.7001,0.0,0.0,0.0,-1257.8469,-15946.7363,612.5344,11496.6566,-1952.9578,58.787193599999995,-2.1123,-4266.5175,-1894.1706064,-6162.8004064
104,531.7585,1407.8069,-1126.7262,0.0,0.0,0.0,-1290.0449,-15962.8053,603.5715,11533.802,-1917.1458,56.54695608,2.2314,-4302.637499999999,-1860.59884392,-6161.004943919999
105,482.9464,1414.0668,-1104.4865,0.0,0.0,0.0,-1224.1827,-15924.9906,609.076,11508.7421,-1972.8221,58.58220816,1.518,-4238.8285,-1914.2398918400002,-6151.55039184
106,474.5444,1424.9203,-1097.5129,0.0,0.0,0.0,-1269.7381,-15936.3387,593.5325,11498.3828,-1938.7814,56.98617048,-6.1864,-4312.209700000001,-1881.79522952,-6200.191329520001
107,508.9828,1397.2308,-1086.258,0.0,0.0,0.0,-1249.5839,-15881.1209,580.8753,11512.5971,-1999.8471,56.95383024,-3.2786,-4217.2768,-1942.8932697599998,-6163.44866976
108,493.7215,1391.4633,-1107.9168,0.0,0.0,0.0,-1265.7011,-15777.5205,608.3571,11542.3086,-2097.6767,59.2511076,1.3363,-4115.287900000001,-2038.4255924,-6152.377192400001
109,529.8101,1382.5217,-1073.0043,0.0,0.0,0.0,-1271.9114,-15934.4774,612.4726,11523.0123,-1966.1511,57.6662472,1.5661,-4231.5764,-1908.4848528,-6138.4951528
110,526.9802,1440.3372,-1097.0617,0.0,0.0,0.0,-1278.7995,-15885.0478,598.1773,11491.1617,-1997.0476,57.82372776,-3.096,-4204.2526,-1939.2238722400002,-6146.572472239999
