POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,528.7502,1394.4271,-1086.6088,0.0,0.0,0.0,-1272.0391,-16122.6877,612.0743,11738.8175,-1906.2171,41.3183,0.0,-4207.2665,-1864.8988000000002,-6072.1653
1,530.9065,1427.841,-1094.2336,0.0,0.0,0.0,-1239.7899,-16189.2014,608.8241,11744.1601,-1925.058,43.1198,0.0,-4211.493200000001,-1881.9382,-6093.4314
2,519.5652,1419.7926,-1100.5376,0.0,0.0,0.0,-1269.1484,-16132.9051,594.4456,11764.0596,-1957.3329,42.3291,0.0,-4204.7281,-1915.0038000000002,-6119.731900000001
3,496.4926,1431.676,-1077.9615,0.0,0.0,0.0,-1278.8092,-16214.6009,611.5092,11829.7016,-1945.4873,41.1191,0.0,-4201.992199999997,-1904.3682,-6106.360399999997
4,539.3013,1456.0213,-1099.2421,0.0,0.0,0.0,-1265.5499,-16150.6981,599.8837,11685.1332,-1886.2416,40.8873,0.0,-4235.150599999999,-1845.3543,-6080.504899999999
5,493.1364,1381.9533,-1109.211,0.0,0.0,0.0,-1285.4603,-16187.9025,612.0909,11734.9377,-1845.9808,40.1573,0.0,-4360.455500000002,-1805.8235,-6166.279000000002
6,501.4597,1456.685,-1130.0534,0.0,0.0,0.0,-1253.2865,-16107.5515,609.7684,11759.9101,-1958.9763,41.0528,0.0,-4163.0682,-1917.9235,-6080.9917
7,504.3641,1425.6915,-1064.9607,0.0,0.0,0.0,-1279.8024,-16047.5393,606.9239,11701.8799,-1957.5504,40.335,0.0,-4153.443000000001,-1917.2154,-6070.658400000001
8,502.6525,1388.8184,-1104.1142,0.0,0.0,0.0,-1283.1629,-16140.9553,622.5625,11770.3451,-1930.0334,41.0015,0.0,-4243.8539,-1889.0319,-6132.8858
9,486.1861,1427.7755,-1093.2536,0.0,0.0,0.0,-1276.9506,-16195.2435,615.9967,11729.2782,-1866.5552,40.2426,0.0,-4306.211200000002,-1826.3126,-6132.523800000002
10,507.7998,1439.239,-1118.4858,0.0,0.0,0.0,-1281.9107,-16164.7132,609.6883,11766.3815,-1917.733,40.5835,0.0,-4242.0010999999995,-1877.1495,-6119.1506
11,536.0522,1436.7221,-1109.7101,0.0,0.0,0.0,-1259.849,-16295.2577,605.6269,11819.5681,-1898.5756,40.5934,0.0,-4266.8475,-1857.9822,-6124.8297
12,534.9483,1478.3722,-1087.6149,0.0,0.0,0.0,-1313.8083,-16214.191,618.1634,11776.135,-1893.4566,39.9488,0.0,-4207.995300000002,-1853.5078,-6061.503100000002
13,466.8269,1503.0116,-1082.1442,0.0,0.0,0.0,-1289.9583,-16193.2341,592.8508,11753.8042,-1887.4794,40.2898,0.0,-4248.8431,-1847.1896,-6096.032700000001
14,506.2363,1412.8952,-1105.0301,0.0,0.0,0.0,-1253.0416,-16059.5691,611.8742,11713.2109,-1980.0551,41.2614,0.0,-4173.424200000001,-1938.7937,-6112.217900000001
15,509.9893,1443.6036,-1104.3384,0.0,0.0,0.0,-1262.2991,-16191.576,595.6843,11769.5133,-1917.5737,40.8174,0.0,-4239.422999999997,-1876.7563,-6116.179299999997
16,526.0416,1431.506,-1107.6375,0.0,0.0,0.0,-1300.0995,-16034.0402,608.2308,11734.6781,-1988.8164,40.3279,0.0,-4141.3207,-1948.4885,-6089.8092
17,511.8212,1412.9048,-1095.4638,0.0,0.0,0.0,-1289.9581,-16102.0302,605.7977,11775.4308,-1959.159,40.5208,0.0,-4181.497600000001,-1918.6382,-6100.1358
18,500.3659,1389.0274,-1114.2102,0.0,0.0,0.0,-1274.2487,-16056.3882,625.2339,11749.6817,-1996.9817,39.9198,0.0,-4180.538200000001,-1957.0619000000002,-6137.6001000000015
19,515.0986,1421.1164,-1098.8528,0.0,0.0,0.0,-1269.2909,-16015.5718,598.1913,11835.4991,-2138.0062,41.2524,0.0,-4013.810099999997,-2096.7538,-6110.5638999999965
20,531.0271,1396.8363,-1107.3135,0.0,0.0,0.0,-1271.276,-16066.0557,600.2845,11811.1511,-2060.8948,40.7281,0.0,-4105.346200000002,-2020.1667,-6125.5129000000015
21,547.9765,1394.8225,-1081.7324,0.0,0.0,0.0,-1294.8403,-16225.041,603.858,11844.3608,-1909.5159,40.9821,0.0,-4210.595899999998,-1868.5338000000002,-6079.129699999999
22,536.3673,1424.2543,-1075.5618,0.0,0.0,0.0,-1282.2013,-15980.2303,598.2113,11775.7555,-2079.3202,42.0729,0.0,-4003.404999999999,-2037.2473000000002,-6040.652299999999
23,525.1728,1426.5651,-1090.55,0.0,0.0,0.0,-1277.9616,-16240.6584,601.4206,11800.0679,-1906.4426,40.4013,0.0,-4255.943600000002,-1866.0413,-6121.984900000002
24,527.3174,1450.0696,-1102.2211,0.0,0.0,0.0,-1288.1244,-16187.0112,616.5254,11809.2817,-1890.4381,40.4492,0.0,-4174.1626000000015,-1849.9889,-6024.151500000002
25,550.171,1381.8338,-1091.4124,0.0,0.0,0.0,-1278.957,-16078.8841,602.7002,11780.5059,-2003.7583,41.2388,0.0,-4134.042600000001,-1962.5194999999999,-6096.5621
