GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,479.5645,1401.6414,-1118.5738,0.0,0.0,0.0,-1294.7869,-16120.9898,611.2931,11822.4937,-2070.2746,55.0073664,-4219.357799999998,-2015.2672336000003,-6234.6250335999985
1,515.2391,1434.8813,-1100.9726,0.0,0.0,0.0,-1288.5603,-16206.9306,609.1233,11772.3129,-1994.7123,55.602377999999995,-4264.906899999998,-1939.1099219999999,-6204.016821999999
2,486.6069,1397.434,-1116.4618,0.0,0.0,0.0,-1252.2864,-16265.7342,632.0642,11770.8443,-1947.4829,56.90911824,-4347.532999999999,-1890.57378176,-6238.10678176
3,481.0027,1422.4083,-1098.3005,0.0,0.0,0.0,-1296.8087,-15967.6137,598.6637,11771.7353,-2224.5099,56.96936352,-4088.912900000001,-2167.54053648,-6256.453436480001
4,522.2761,1396.0617,-1089.1453,0.0,0.0,0.0,-1301.5363,-16062.8786,615.426,11763.0546,-2105.4379,55.83499199999999,-4156.7418,-2049.602908,-6206.344708
5,489.7149,1421.4899,-1078.8523,0.0,0.0,0.0,-1296.9544,-16250.2919,617.3991,11857.283,-2045.4903,57.63840192,-4240.211700000002,-1987.85189808,-6228.063598080001
6,505.8903,1427.1613,-1124.6588,0.0,0.0,0.0,-1266.9477,-16194.8,603.7051,11796.1345,-2008.1623,55.41951744,-4253.515299999999,-1952.74278256,-6206.258082559999
7,566.9233,1451.0606,-1129.6051,0.0,0.0,0.0,-1291.8402,-16207.4961,606.5726,11760.7673,-1962.4269,56.52048312,-4243.617600000001,-1905.9064168799998,-6149.524016880002
8,519.8017,1419.7861,-1092.8428,0.0,0.0,0.0,-1278.1036,-16106.1675,607.3687,11748.0918,-2050.2287,56.32846128,-4182.0656,-1993.90023872,-6175.96583872
9,513.0643,1464.5982,-1108.7927,0.0,0.0,0.0,-1279.858,-16331.2714,594.115,11823.6503,-1951.5091,56.35355472,-4324.494300000002,-1895.15554528,-6219.649845280002
10,494.2927,1376.8408,-1093.7848,0.0,0.0,0.0,-1307.1322,-16120.662,621.9119,11764.6081,-2048.8656,57.27129696,-4263.925500000003,-1991.59430304,-6255.519803040003
11,472.427,1426.5095,-1096.5695,0.0,0.0,0.0,-1291.6039,-16232.5675,605.5458,11758.8509,-1949.2607,56.23157808,-4357.407700000002,-1893.02912192,-6250.436821920001
12,497.9857,1365.4021,-1068.144,0.0,0.0,0.0,-1318.3445,-16103.9396,604.3855,11859.6428,-2163.6307,57.21267167999999,-4163.012000000001,-2106.4180283200003,-6269.43002832
13,510.8219,1497.6083,-1092.065,0.0,0.0,0.0,-1316.1546,-16065.9972,598.9931,11771.0942,-2126.2222,54.93061512,-4095.6993,-2071.2915848800003,-6166.9908848800005
14,544.8365,1424.9321,-1123.8095,0.0,0.0,0.0,-1299.1027,-16128.8327,598.4259,11772.1303,-2059.574,55.394394479999995,-4211.420100000001,-2004.17960552,-6215.599705520001
