#X		Y		Free		Pro
-177.500000	-177.500000	3.636848	0.000026
-177.500000	-172.500000	4.241219	0.000009
-177.500000	-167.500000	4.906104	0.000003
-177.500000	-162.500000	5.437963	0.000001
-177.500000	-157.500000	6.044751	0.000000
-177.500000	-152.500000	6.412231	0.000000
-177.500000	-147.500000	6.797306	0.000000
-177.500000	-142.500000	7.076185	0.000000
-177.500000	-137.500000	7.297270	0.000000
-177.500000	-132.500000	7.494972	0.000000
-177.500000	-127.500000	7.619115	0.000000
-177.500000	-122.500000	7.722506	0.000000
-177.500000	-117.500000	7.736328	0.000000
-177.500000	-112.500000	7.825996	0.000000
-177.500000	-107.500000	7.927401	0.000000
-177.500000	-102.500000	7.797614	0.000000
-177.500000	-97.500000	7.622122	0.000000
-177.500000	-92.500000	7.319206	0.000000
-177.500000	-87.500000	7.045092	0.000000
-177.500000	-82.500000	6.800912	0.000000
-177.500000	-77.500000	6.481378	0.000000
-177.500000	-72.500000	6.211743	0.000000
-177.500000	-67.500000	5.950956	0.000001
-177.500000	-62.500000	5.710536	0.000001
-177.500000	-57.500000	5.516381	0.000001
-177.500000	-52.500000	5.207789	0.000002
-177.500000	-47.500000	4.937178	0.000003
-177.500000	-42.500000	4.754796	0.000004
-177.500000	-37.500000	4.654359	0.000005
-177.500000	-32.500000	4.634402	0.000005
-177.500000	-27.500000	4.800389	0.000004
-177.500000	-22.500000	5.091342	0.000002
-177.500000	-17.500000	5.554340	0.000001
-177.500000	-12.500000	6.037442	0.000000
-177.500000	-7.500000	6.527059	0.000000
-177.500000	-2.500000	6.940247	0.000000
-177.500000	2.500000	7.157936	0.000000
-177.500000	7.500000	7.335764	0.000000
-177.500000	12.500000	7.369853	0.000000
-177.500000	17.500000	7.403324	0.000000
-177.500000	22.500000	7.245218	0.000000
-177.500000	27.500000	6.998416	0.000000
-177.500000	32.500000	6.737399	0.000000
-177.500000	37.500000	6.353299	0.000000
-177.500000	42.500000	6.090469	0.000000
-177.500000	47.500000	5.877220	0.000001
-177.500000	52.500000	5.734696	0.000001
-177.500000	57.500000	5.518076	0.000001
-177.500000	62.500000	5.403862	0.000001
-177.500000	67.500000	5.247710	0.000002
-177.500000	72.500000	4.979070	0.000003
-177.500000	77.500000	4.786764	0.000004
-177.500000	82.500000	4.552580	0.000006
-177.500000	87.500000	4.314888	0.000008
-177.500000	92.500000	4.080737	0.000012
-177.500000	97.500000	3.812398	0.000019
-177.500000	102.500000	3.555816	0.000030
-177.500000	107.500000	3.343012	0.000043
-177.500000	112.500000	3.148355	0.000059
-177.500000	117.500000	2.890683	0.000092
-177.500000	122.500000	2.743398	0.000118
-177.500000	127.500000	2.564379	0.000160
-177.500000	132.500000	2.414043	0.000206
-177.500000	137.500000	2.267657	0.000264
-177.500000	142.500000	2.166649	0.000313
-177.500000	147.500000	2.135622	0.000330
-177.500000	152.500000	2.244691	0.000274
-177.500000	157.500000	2.408239	0.000208
-177.500000	162.500000	2.714052	0.000124
-177.500000	167.500000	3.065172	0.000068
-177.500000	172.500000	3.600733	0.000028
-177.500000	177.500000	4.363882	0.000008

-172.500000	-177.500000	2.925196	0.000087
-172.500000	-172.500000	3.483032	0.000034
-172.500000	-167.500000	4.043853	0.000013
-172.500000	-162.500000	4.639833	0.000005
-172.500000	-157.500000	5.206981	0.000002
-172.500000	-152.500000	5.673862	0.000001
-172.500000	-147.500000	6.001286	0.000000
-172.500000	-142.500000	6.304126	0.000000
-172.500000	-137.500000	6.510940	0.000000
-172.500000	-132.500000	6.664399	0.000000
-172.500000	-127.500000	6.752059	0.000000
-172.500000	-122.500000	6.937326	0.000000
-172.500000	-117.500000	6.964520	0.000000
-172.500000	-112.500000	7.081270	0.000000
-172.500000	-107.500000	7.100593	0.000000
-172.500000	-102.500000	7.038014	0.000000
-172.500000	-97.500000	6.867609	0.000000
-172.500000	-92.500000	6.670225	0.000000
-172.500000	-87.500000	6.438435	0.000000
-172.500000	-82.500000	6.184989	0.000000
-172.500000	-77.500000	5.895409	0.000001
-172.500000	-72.500000	5.648024	0.000001
-172.500000	-67.500000	5.374674	0.000001
-172.500000	-62.500000	5.160787	0.000002
-172.500000	-57.500000	4.937732	0.000003
-172.500000	-52.500000	4.637945	0.000005
-172.500000	-47.500000	4.389941	0.000007
-172.500000	-42.500000	4.210575	0.000010
-172.500000	-37.500000	4.173884	0.000010
-172.500000	-32.500000	4.188054	0.000010
-172.500000	-27.500000	4.338711	0.000008
-172.500000	-22.500000	4.584662	0.000005
-172.500000	-17.500000	4.958186	0.000003
-172.500000	-12.500000	5.360667	0.000001
-172.500000	-7.500000	5.679447	0.000001
-172.500000	-2.500000	5.990965	0.000000
-172.500000	2.500000	6.136512	0.000000
-172.500000	7.500000	6.358066	0.000000
-172.500000	12.500000	6.345524	0.000000
-172.500000	17.500000	6.293432	0.000000
-172.500000	22.500000	6.038043	0.000000
-172.500000	27.500000	5.901740	0.000001
-172.500000	32.500000	5.623127	0.000001
-172.500000	37.500000	5.395065	0.000001
-172.500000	42.500000	5.098548	0.000002
-172.500000	47.500000	4.907992	0.000003
-172.500000	52.500000	4.757344	0.000004
-172.500000	57.500000	4.639480	0.000005
-172.500000	62.500000	4.458956	0.000006
-172.500000	67.500000	4.411063	0.000007
-172.500000	72.500000	4.201719	0.000010
-172.500000	77.500000	4.028601	0.000013
-172.500000	82.500000	3.843711	0.000018
-172.500000	87.500000	3.631993	0.000026
-172.500000	92.500000	3.424646	0.000037
-172.500000	97.500000	3.191434	0.000055
-172.500000	102.500000	2.957633	0.000082
-172.500000	107.500000	2.775809	0.000112
-172.500000	112.500000	2.523141	0.000171
-172.500000	117.500000	2.348369	0.000230
-172.500000	122.500000	2.124334	0.000336
-172.500000	127.500000	1.969732	0.000437
-172.500000	132.500000	1.816717	0.000566
-172.500000	137.500000	1.687483	0.000704
-172.500000	142.500000	1.580986	0.000843
-172.500000	147.500000	1.545244	0.000896
-172.500000	152.500000	1.630238	0.000776
-172.500000	157.500000	1.792873	0.000589
-172.500000	162.500000	2.063906	0.000372
-172.500000	167.500000	2.410939	0.000207
-172.500000	172.500000	2.933508	0.000086
-172.500000	177.500000	3.618880	0.000027

-167.500000	-177.500000	2.471304	0.000187
-167.500000	-172.500000	2.973544	0.000080
-167.500000	-167.500000	3.578505	0.000029
-167.500000	-162.500000	4.139920	0.000011
-167.500000	-157.500000	4.654189	0.000005
-167.500000	-152.500000	5.150935	0.000002
-167.500000	-147.500000	5.473864	0.000001
-167.500000	-142.500000	5.721515	0.000001
-167.500000	-137.500000	5.960230	0.000001
-167.500000	-132.500000	6.093010	0.000000
-167.500000	-127.500000	6.231803	0.000000
-167.500000	-122.500000	6.326733	0.000000
-167.500000	-117.500000	6.461363	0.000000
-167.500000	-112.500000	6.523054	0.000000
-167.500000	-107.500000	6.570477	0.000000
-167.500000	-102.500000	6.533780	0.000000
-167.500000	-97.500000	6.374588	0.000000
-167.500000	-92.500000	6.207113	0.000000
-167.500000	-87.500000	5.978707	0.000000
-167.500000	-82.500000	5.729612	0.000001
-167.500000	-77.500000	5.498221	0.000001
-167.500000	-72.500000	5.230022	0.000002
-167.500000	-67.500000	4.966176	0.000003
-167.500000	-62.500000	4.770315	0.000004
-167.500000	-57.500000	4.552289	0.000006
-167.500000	-52.500000	4.303124	0.000008
-167.500000	-47.500000	4.037876	0.000013
-167.500000	-42.500000	3.900009	0.000017
-167.500000	-37.500000	3.809360	0.000019
-167.500000	-32.500000	3.865842	0.000018
-167.500000	-27.500000	3.965196	0.000015
-167.500000	-22.500000	4.185125	0.000010
-167.500000	-17.500000	4.499061	0.000006
-167.500000	-12.500000	4.789090	0.000004
-167.500000	-7.500000	5.051451	0.000002
-167.500000	-2.500000	5.257472	0.000002
-167.500000	2.500000	5.421302	0.000001
-167.500000	7.500000	5.506740	0.000001
-167.500000	12.500000	5.583810	0.000001
-167.500000	17.500000	5.504084	0.000001
-167.500000	22.500000	5.381829	0.000001
-167.500000	27.500000	5.188619	0.000002
-167.500000	32.500000	4.968204	0.000003
-167.500000	37.500000	4.699523	0.000004
-167.500000	42.500000	4.488772	0.000006
-167.500000	47.500000	4.291569	0.000009
-167.500000	52.500000	4.147619	0.000011
-167.500000	57.500000	4.054813	0.000013
-167.500000	62.500000	3.949603	0.000015
-167.500000	67.500000	3.848765	0.000018
-167.500000	72.500000	3.718205	0.000023
-167.500000	77.500000	3.542476	0.000031
-167.500000	82.500000	3.354337	0.000042
-167.500000	87.500000	3.190696	0.000055
-167.500000	92.500000	2.989926	0.000078
-167.500000	97.500000	2.784743	0.000110
-167.500000	102.500000	2.585577	0.000154
-167.500000	107.500000	2.372880	0.000221
-167.500000	112.500000	2.160877	0.000316
-167.500000	117.500000	1.979027	0.000430
-167.500000	122.500000	1.787343	0.000595
-167.500000	127.500000	1.607147	0.000807
-167.500000	132.500000	1.467165	0.001023
-167.500000	137.500000	1.317921	0.001316
-167.500000	142.500000	1.253262	0.001469
