#X		Y		Free		Pro
-177.500000	-177.500000	3.115089	0.000055
-177.500000	-172.500000	3.504777	0.000028
-177.500000	-167.500000	4.010857	0.000012
-177.500000	-162.500000	4.580198	0.000005
-177.500000	-157.500000	4.999375	0.000002
-177.500000	-152.500000	5.516428	0.000001
-177.500000	-147.500000	5.953167	0.000000
-177.500000	-142.500000	6.228985	0.000000
-177.500000	-137.500000	6.618611	0.000000
-177.500000	-132.500000	6.930685	0.000000
-177.500000	-127.500000	7.102727	0.000000
-177.500000	-122.500000	7.372983	0.000000
-177.500000	-117.500000	7.369997	0.000000
-177.500000	-112.500000	7.308398	0.000000
-177.500000	-107.500000	7.222711	0.000000
-177.500000	-102.500000	7.059314	0.000000
-177.500000	-97.500000	6.917782	0.000000
-177.500000	-92.500000	6.833345	0.000000
-177.500000	-87.500000	6.484372	0.000000
-177.500000	-82.500000	6.352502	0.000000
-177.500000	-77.500000	6.074787	0.000000
-177.500000	-72.500000	5.879580	0.000001
-177.500000	-67.500000	5.515639	0.000001
-177.500000	-62.500000	5.138264	0.000002
-177.500000	-57.500000	4.672291	0.000004
-177.500000	-52.500000	4.345241	0.000007
-177.500000	-47.500000	4.103741	0.000010
-177.500000	-42.500000	3.981026	0.000013
-177.500000	-37.500000	3.993076	0.000012
-177.500000	-32.500000	4.024646	0.000012
-177.500000	-27.500000	4.175041	0.000009
-177.500000	-22.500000	4.454119	0.000006
-177.500000	-17.500000	4.896858	0.000003
-177.500000	-12.500000	5.421644	0.000001
-177.500000	-7.500000	6.009056	0.000000
-177.500000	-2.500000	6.411748	0.000000
-177.500000	2.500000	6.782440	0.000000
-177.500000	7.500000	7.112346	0.000000
-177.500000	12.500000	7.141933	0.000000
-177.500000	17.500000	7.158016	0.000000
-177.500000	22.500000	7.009210	0.000000
-177.500000	27.500000	6.930254	0.000000
-177.500000	32.500000	6.631290	0.000000
-177.500000	37.500000	6.324035	0.000000
-177.500000	42.500000	6.172767	0.000000
-177.500000	47.500000	5.805143	0.000001
-177.500000	52.500000	5.587217	0.000001
-177.500000	57.500000	5.374530	0.000001
-177.500000	62.500000	5.138053	0.000002
-177.500000	67.500000	4.855647	0.000003
-177.500000	72.500000	4.682004	0.000004
-177.500000	77.500000	4.363572	0.000007
-177.500000	82.500000	4.190426	0.000009
-177.500000	87.500000	3.901808	0.000015
-177.500000	92.500000	3.662743	0.000022
-177.500000	97.500000	3.391441	0.000034
-177.500000	102.500000	3.135733	0.000053
-177.500000	107.500000	2.934296	0.000075
-177.500000	112.500000	2.684251	0.000114
-177.500000	117.500000	2.490657	0.000158
-177.500000	122.500000	2.281573	0.000225
-177.500000	127.500000	2.086161	0.000314
-177.500000	132.500000	1.965319	0.000385
-177.500000	137.500000	1.895192	0.000433
-177.500000	142.500000	1.856537	0.000462
-177.500000	147.500000	1.905685	0.000426
-177.500000	152.500000	2.009245	0.000357
-177.500000	157.500000	2.135154	0.000289
-177.500000	162.500000	2.375919	0.000192
-177.500000	167.500000	2.651827	0.000120
-177.500000	172.500000	3.088916	0.000057
-177.500000	177.500000	3.859049	0.000016

-172.500000	-177.500000	2.390195	0.000187
-172.500000	-172.500000	2.763287	0.000100
-172.500000	-167.500000	3.268688	0.000042
-172.500000	-162.500000	3.780762	0.000018
-172.500000	-157.500000	4.288139	0.000008
-172.500000	-152.500000	4.697689	0.000004
-172.500000	-147.500000	5.086685	0.000002
-172.500000	-142.500000	5.472543	0.000001
-172.500000	-137.500000	5.786211	0.000001
-172.500000	-132.500000	6.088994	0.000000
-172.500000	-127.500000	6.344107	0.000000
-172.500000	-122.500000	6.468305	0.000000
-172.500000	-117.500000	6.514178	0.000000
-172.500000	-112.500000	6.509290	0.000000
-172.500000	-107.500000	6.486833	0.000000
-172.500000	-102.500000	6.385462	0.000000
-172.500000	-97.500000	6.282385	0.000000
-172.500000	-92.500000	6.130760	0.000000
-172.500000	-87.500000	5.966160	0.000000
-172.500000	-82.500000	5.740331	0.000001
-172.500000	-77.500000	5.506045	0.000001
-172.500000	-72.500000	5.301432	0.000001
-172.500000	-67.500000	4.981125	0.000002
-172.500000	-62.500000	4.616718	0.000004
-172.500000	-57.500000	4.227104	0.000008
-172.500000	-52.500000	3.901526	0.000015
-172.500000	-47.500000	3.665051	0.000022
-172.500000	-42.500000	3.568255	0.000026
-172.500000	-37.500000	3.531308	0.000027
-172.500000	-32.500000	3.617487	0.000023
-172.500000	-27.500000	3.749892	0.000019
-172.500000	-22.500000	4.029095	0.000012
-172.500000	-17.500000	4.380794	0.000006
-172.500000	-12.500000	4.816141	0.000003
-172.500000	-7.500000	5.213844	0.000002
-172.500000	-2.500000	5.639885	0.000001
-172.500000	2.500000	5.926384	0.000000
-172.500000	7.500000	6.050404	0.000000
-172.500000	12.500000	6.184488	0.000000
-172.500000	17.500000	6.119842	0.000000
-172.500000	22.500000	6.012053	0.000000
