POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,484.9451,1402.8371,-1042.4019,0.0,0.0,0.0,-1320.9606,-16219.2129,598.2113,11851.0117,-1910.5648,38.6905,0.0,-4245.5702,-1871.8743000000002,-6117.4445000000005
1,492.9762,1408.0724,-1106.1175,0.0,0.0,0.0,-1282.2861,-16208.7627,603.874,11806.2465,-1918.25,39.9234,0.0,-4285.9972,-1878.3266,-6164.3238
2,509.2799,1444.8543,-1067.2501,0.0,0.0,0.0,-1301.3205,-16169.9008,599.4678,11869.0118,-1997.609,40.4229,0.0,-4115.857599999998,-1957.1861,-6073.043699999998
3,470.625,1373.1227,-1077.5627,0.0,0.0,0.0,-1262.8221,-16245.8047,616.0011,11914.6238,-1963.1039,39.4183,0.0,-4211.816900000002,-1923.6856,-6135.502500000001
4,506.1344,1406.1202,-1074.9061,0.0,0.0,0.0,-1310.7617,-16249.8382,599.8655,11810.488,-1861.8623,40.0606,0.0,-4312.897900000002,-1821.8017,-6134.699600000002
5,489.8049,1391.7919,-1075.9592,0.0,0.0,0.0,-1285.4666,-16226.4721,624.4786,11838.4723,-1915.6024,39.3058,0.0,-4243.350200000001,-1876.2966,-6119.6468
6,484.3857,1415.9504,-1070.5966,0.0,0.0,0.0,-1302.7569,-16310.6167,614.2406,11868.7806,-1887.3186,39.4029,0.0,-4300.6129,-1847.9157,-6148.528600000001
7,515.1653,1407.9893,-1092.667,0.0,0.0,0.0,-1260.9634,-16255.2784,604.4597,11856.2123,-1883.7854,40.0085,0.0,-4225.082200000001,-1843.7769,-6068.859100000001
8,511.4454,1397.4779,-1055.5874,0.0,0.0,0.0,-1282.4728,-16208.5198,624.6114,11803.8029,-1918.6693,39.6736,0.0,-4209.242399999999,-1878.9957,-6088.238099999999
9,525.5924,1450.7217,-1076.931,0.0,0.0,0.0,-1302.5644,-16175.2247,612.6764,11811.3048,-1952.1785,39.9314,0.0,-4154.424799999999,-1912.2471,-6066.6718999999985
10,506.4612,1416.5161,-1096.3482,0.0,0.0,0.0,-1272.3808,-16217.2355,613.0808,11807.2991,-1917.8872,39.551,0.0,-4242.6073,-1878.3362,-6120.943499999999
11,497.0421,1432.3934,-1072.7816,0.0,0.0,0.0,-1304.102,-15996.3316,591.5709,11719.7078,-1997.8965,39.7243,0.0,-4132.500999999998,-1958.1722,-6090.673199999998
12,487.3373,1402.0102,-1097.9015,0.0,0.0,0.0,-1288.8697,-16077.324,606.9097,11728.126,-1916.4835,39.658,0.0,-4239.7119999999995,-1876.8255000000001,-6116.537499999999
