GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,507.7383,1453.078,-1115.2413,0.0,0.0,0.0,-1299.1116,-16118.1304,609.0605,11743.927,-2054.9512,56.05157808,-4218.679500000002,-1998.89962192,-6217.579121920002
1,524.1566,1432.289,-1087.2663,0.0,0.0,0.0,-1271.6123,-16279.9827,617.0677,11750.7799,-1945.6651,56.58732431999999,-4314.568100000002,-1889.0777756799998,-6203.645875680002
2,505.1128,1439.1216,-1100.7256,0.0,0.0,0.0,-1284.6918,-16302.6219,606.5328,11813.6596,-1986.3372,57.29476464,-4323.612499999997,-1929.04243536,-6252.654935359998
3,522.8583,1467.1949,-1118.0631,0.0,0.0,0.0,-1300.3159,-16221.2729,605.5428,11823.3826,-2035.0053,58.6998468,-4220.673299999999,-1976.3054532,-6196.978753199998
4,523.3615,1461.6428,-1083.0657,0.0,0.0,0.0,-1256.1625,-16259.5552,598.2871,11800.5047,-1990.855,57.4239996,-4214.987300000001,-1933.4310004,-6148.418300400001
5,541.3787,1422.4165,-1085.6897,0.0,0.0,0.0,-1298.5738,-16205.2305,603.8501,11735.573,-1971.9497,54.4993848,-4286.275699999998,-1917.4503152,-6203.726015199998
6,507.9908,1513.1899,-1096.2485,0.0,0.0,0.0,-1259.1892,-16105.7771,599.9536,11705.1739,-2070.6296,57.641986079999995,-4134.9066,-2012.9876139200003,-6147.894213920001
7,533.543,1457.7095,-1094.0362,0.0,0.0,0.0,-1277.8683,-16063.1666,605.8077,11835.2384,-2205.6278,59.333311439999996,-4002.772499999999,-2146.29448856,-6149.066988559999
8,511.2323,1459.9762,-1108.349,0.0,0.0,0.0,-1271.7332,-16106.4659,608.1078,11767.6421,-2119.8329,59.860656,-4139.5897,-2059.972244,-6199.561944
9,479.248,1441.4687,-1136.2945,0.0,0.0,0.0,-1278.105,-16179.9404,610.8696,11767.0939,-2019.3062,57.65011272,-4295.659699999998,-1961.65608728,-6257.315787279998
10,494.7076,1433.3114,-1106.6228,0.0,0.0,0.0,-1264.1327,-16270.3229,608.9387,11811.039,-1982.6002,57.656996639999996,-4293.081699999997,-1924.94320336,-6218.024903359997
