GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
0,494.5241,1430.5342,-1137.834,0.0,0.0,0.0,-1257.2467,-15848.9294,615.7007,11548.1589,-2035.8692,58.39103736,12.068,-4155.092200000001,-1977.4781626400002,-6120.502362640001
1,550.7832,1476.0668,-1084.6141,0.0,0.0,0.0,-1249.2528,-15956.7853,608.9626,11535.5546,-1962.1073,59.714932319999996,1.6978,-4119.285,-1902.39236768,-6019.9795676799995
2,480.129,1423.8587,-1081.7679,0.0,0.0,0.0,-1262.6242,-15930.6783,628.1947,11562.1675,-1999.1912,58.30658784,-8.2248,-4180.720499999999,-1940.88461216,-6129.829912159999
3,503.3848,1432.6771,-1076.2297,0.0,0.0,0.0,-1274.2494,-15893.2915,604.6218,11559.1818,-2047.8981,57.536496719999995,22.065,-4143.905099999998,-1990.36160328,-6112.201703279999
4,527.831,1427.1225,-1117.3112,0.0,0.0,0.0,-1273.2215,-15919.6412,615.2286,11473.4558,-1946.1127,58.77944352,17.9269,-4266.536,-1887.3332564799998,-6135.942356479999
5,482.0432,1400.9622,-1094.3191,0.0,0.0,0.0,-1266.6511,-15899.9957,619.6174,11557.0005,-1993.9536,60.85062792,16.2817,-4201.3426,-1933.10297208,-6118.16387208
6,493.0289,1428.697,-1062.454,0.0,0.0,0.0,-1265.5235,-15866.1487,609.7894,11486.6318,-2004.4834,59.568124319999995,14.3925,-4175.9791000000005,-1944.9152756800001,-6106.501875680001
7,531.1909,1421.2535,-1105.9201,0.0,0.0,0.0,-1274.3914,-15960.2136,619.3324,11531.0219,-1935.3714,56.73609864,13.8479,-4237.7264,-1878.63530136,-6102.51380136
8,485.7643,1373.5577,-1067.6697,0.0,0.0,0.0,-1289.4842,-15895.346,589.3515,11500.608,-1944.8504,59.40000936,10.2983,-4303.218399999998,-1885.45039064,-6178.370490639998
9,510.6781,1433.2678,-1106.5014,0.0,0.0,0.0,-1259.7357,-16062.3854,595.9683,11511.4424,-1867.707,57.15700776,13.0486,-4377.2658999999985,-1810.5499922400002,-6174.767292239999
10,507.9332,1402.7717,-1079.7541,0.0,0.0,0.0,-1282.6303,-16011.1806,607.234,11603.4151,-1936.4283,57.41666711999999,0.1391,-4252.2109999999975,-1879.01163288,-6131.083532879997
11,528.5918,1395.7954,-1074.7952,0.0,0.0,0.0,-1252.4993,-15765.4917,598.3837,11548.2035,-2149.9371,60.578691119999995,14.1939,-4021.8118000000013,-2089.3584088800003,-6096.976308880001
12,499.2199,1408.0856,-1080.4091,0.0,0.0,0.0,-1256.616,-15994.1913,612.0487,11661.4229,-2005.2973,59.681553120000004,5.7115,-4150.4393,-1945.61574688,-6090.34354688
13,489.5007,1437.5205,-1089.9342,0.0,0.0,0.0,-1265.4975,-15933.8186,609.5687,11553.7106,-2003.4515,58.35360024,24.9527,-4198.9498,-1945.0978997599998,-6119.094999760001
14,492.968,1392.7817,-1082.795,0.0,0.0,0.0,-1253.6641,-15776.08,605.8718,11556.0483,-2140.4646,60.049715760000005,5.5292,-4064.8692999999985,-2080.41488424,-6139.754984239998
15,492.5112,1416.6454,-1066.6669,0.0,0.0,0.0,-1258.0933,-15831.1139,611.4612,11545.8587,-2098.5799,59.01689736,16.6719,-4089.3976000000002,-2039.5630026400001,-6112.28870264
16,477.9923,1330.7814,-1046.1831,0.0,0.0,0.0,-1273.0898,-15956.8957,600.1214,11621.7301,-2004.9049,59.59040112,7.1628,-4245.543399999999,-1945.31449888,-6183.695098879998
17,470.6553,1405.2682,-1056.3439,0.0,0.0,0.0,-1256.6379,-15932.0351,596.5607,11563.8894,-1975.6526,57.68142768,12.9082,-4208.6433,-1917.9711723199998,-6113.70627232
18,513.9126,1451.044,-1114.5341,0.0,0.0,0.0,-1267.3722,-15855.2199,600.5122,11510.9378,-2023.4201,57.3355548,1.5677,-4160.719600000002,-1966.0845452,-6125.236445200003
19,519.5242,1410.031,-1106.9292,0.0,0.0,0.0,-1246.1423,-15791.4934,602.7892,11544.8837,-2126.7341,59.17759776,9.8231,-4067.336799999999,-2067.55650224,-6125.070202239999
20,473.8635,1420.249,-1072.6294,0.0,0.0,0.0,-1248.927,-16152.4214,596.5802,11640.2674,-1875.9031,56.460206879999994,0.6715,-4343.017699999997,-1819.44289312,-6161.789093119995
21,507.141,1427.0368,-1085.2003,0.0,0.0,0.0,-1296.201,-15710.7904,602.0266,11519.7193,-2139.6902,57.63856536,6.2091,-4036.268,-2082.05163464,-6112.11053464
22,529.5508,1419.7532,-1098.9361,0.0,0.0,0.0,-1284.8631,-15866.9503,597.4282,11553.7921,-2052.4802,57.9196116,3.8459,-4150.225199999999,-1994.5605884,-6140.939888399998
23,468.8306,1401.4307,-1060.1294,0.0,0.0,0.0,-1265.6896,-16044.4265,620.6883,11658.5892,-1994.6026,57.1989888,3.198,-4220.706699999999,-1937.4036112,-6154.912311199999
24,488.6661,1352.6022,-1099.2022,0.0,0.0,0.0,-1283.6584,-16002.4946,601.7449,11613.8706,-1989.4238,57.85513488,11.7445,-4328.4713999999985,-1931.56866512,-6248.295565119999
25,502.2714,1447.3647,-1086.5886,0.0,0.0,0.0,-1246.3169,-16021.2791,603.7727,11569.0246,-1924.0449,58.92286032,13.012,-4231.751200000001,-1865.1220396800002,-6083.861239680001
26,500.2042,1425.3382,-1138.5333,0.0,0.0,0.0,-1255.7497,-16000.4594,624.2253,11608.7876,-1981.7594,57.94846632,3.784,-4236.187100000001,-1923.8109336799998,-6156.214033680001
27,504.7944,1400.1817,-1075.9068,0.0,0.0,0.0,-1282.8625,-16037.7211,611.3073,11571.0686,-1904.3078,59.2308108,11.7282,-4309.138399999998,-1845.0769892,-6142.487189199999
28,476.8696,1418.1854,-1096.7494,0.0,0.0,0.0,-1245.2799,-15929.2563,597.3002,11508.6732,-1981.5438,57.757581359999996,14.7683,-4270.2572,-1923.78621864,-6179.27511864
29,485.9543,1416.1518,-1078.6191,0.0,0.0,0.0,-1271.1282,-16119.6984,604.1137,11593.8583,-1865.0195,55.76085936,7.5616,-4369.3676,-1809.25864064,-6171.06464064
30,515.9303,1466.9821,-1092.1276,0.0,0.0,0.0,-1238.5491,-15955.8814,589.0092,11538.8227,-1986.4758,58.17300552,11.5299,-4175.8138,-1928.3027944799999,-6092.58669448
31,539.9458,1456.239,-1073.8473,0.0,0.0,0.0,-1257.3265,-15969.8282,617.064,11566.2409,-2016.3612,61.04595312,8.318,-4121.5122999999985,-1955.3152468800001,-6068.509546879998
32,493.7824,1426.7173,-1062.7593,0.0,0.0,0.0,-1255.2564,-16063.7304,596.5527,11594.0627,-1908.272,58.31890128,16.811,-4270.630999999999,-1849.9530987199998,-6103.773098719999
33,505.485,1376.9509,-1102.1922,0.0,0.0,0.0,-1275.613,-15811.6548,612.2716,11556.0704,-2073.8844,57.908178719999995,5.7622,-4138.6821,-2015.97622128,-6148.8961212799995
34,486.0376,1395.194,-1097.9534,0.0,0.0,0.0,-1265.8836,-15895.2929,593.6664,11516.7246,-1986.4478,58.03451784,14.0777,-4267.507300000001,-1928.4132821599999,-6181.842882160001
35,504.762,1396.4775,-1083.0474,0.0,0.0,0.0,-1251.2334,-15905.8739,609.042,11557.8466,-2048.4014,58.032231839999994,16.7829,-4172.026600000001,-1990.3691681600003,-6145.612868160001
36,505.3357,1384.6813,-1081.7495,0.0,0.0,0.0,-1269.3841,-15967.8821,606.5236,11593.1081,-2003.9164,58.03175304,18.2152,-4229.367,-1945.88464696,-6157.036446960001
37,476.7838,1436.5688,-1106.2271,0.0,0.0,0.0,-1283.6699,-16024.7605,606.0491,11528.9791,-1884.182,56.564532719999995,9.5205,-4366.2766999999985,-1827.61746728,-6184.373667279999
