POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,500.6283,1442.7912,-1141.4677,0.0,0.0,0.0,-1259.1973,-16028.3683,620.5542,11773.5643,-2025.1512,40.6815,0.0,-4091.4952999999987,-1984.4697,-6075.964999999999
1,559.6584,1485.9921,-1088.2731,0.0,0.0,0.0,-1251.2882,-16155.5839,614.4644,11765.9406,-1949.915,41.577,0.0,-4069.0896999999986,-1908.338,-5977.427699999998
2,483.2798,1435.5569,-1085.3909,0.0,0.0,0.0,-1265.0639,-16124.4377,633.5585,11789.7849,-2003.3255,41.35,0.0,-4132.712400000002,-1961.9755,-6094.687900000002
3,511.4133,1445.091,-1080.4051,0.0,0.0,0.0,-1276.8412,-16075.0239,607.2478,11793.8746,-2012.0403,40.4431,0.0,-4074.6435,-1971.5972,-6046.240699999999
4,535.7218,1437.3824,-1119.1744,0.0,0.0,0.0,-1275.865,-16094.4401,619.298,11700.8554,-1941.4112,41.5267,0.0,-4196.221899999999,-1899.8845000000001,-6096.106399999999
5,487.5594,1415.9008,-1097.593,0.0,0.0,0.0,-1268.2604,-16079.4538,624.8141,11786.5285,-1983.4979,42.3771,0.0,-4130.504399999998,-1941.1208000000001,-6071.625199999999
6,502.2252,1438.885,-1064.159,0.0,0.0,0.0,-1268.4563,-16039.809,613.0322,11713.3179,-2020.7835,41.8159,0.0,-4104.964,-1978.9676,-6083.9316
7,534.6169,1430.6473,-1102.952,0.0,0.0,0.0,-1276.8007,-16145.7374,623.0224,11765.9887,-1922.836,40.8083,0.0,-4171.214800000002,-1882.0277,-6053.242500000002
8,492.2041,1388.5656,-1069.6987,0.0,0.0,0.0,-1291.3728,-16076.5161,594.7001,11728.7683,-1952.0684,41.2154,0.0,-4233.349500000002,-1910.853,-6144.202500000002
9,516.856,1446.2118,-1108.0731,0.0,0.0,0.0,-1261.8555,-16239.1042,602.2796,11739.8899,-1856.1826,40.4756,0.0,-4303.7955,-1815.707,-6119.5025000000005
10,511.7233,1412.1695,-1080.634,0.0,0.0,0.0,-1285.0961,-16192.9963,611.6047,11832.7161,-1908.6447,40.6994,0.0,-4190.512800000002,-1867.9453,-6058.458100000002
11,533.8738,1407.5711,-1077.4787,0.0,0.0,0.0,-1254.6176,-15948.8905,603.4779,11780.0611,-2132.8644,41.1061,0.0,-3956.0028999999995,-2091.7583,-6047.7612
12,505.9091,1419.9703,-1081.0674,0.0,0.0,0.0,-1258.6731,-16177.9775,616.6375,11893.0124,-1986.1921,41.132,0.0,-4082.188699999999,-1945.0601,-6027.248799999999
13,495.2288,1453.9489,-1093.7041,0.0,0.0,0.0,-1267.344,-16113.1864,614.4929,11781.7248,-1992.6951,40.563,0.0,-4128.839099999999,-1952.1320999999998,-6080.971199999999
14,496.8317,1403.8357,-1086.2428,0.0,0.0,0.0,-1255.703,-15958.9199,611.446,11787.7824,-2124.885,41.7656,0.0,-4000.9699,-2083.1194,-6084.089300000001
15,501.171,1427.7235,-1069.2388,0.0,0.0,0.0,-1260.8819,-16010.9743,614.895,11774.2843,-2095.9575,41.4784,0.0,-4023.021199999999,-2054.4791,-6077.5003
16,483.798,1344.784,-1047.064,0.0,0.0,0.0,-1275.4909,-16143.8309,604.4115,11854.7966,-1988.9108,41.0888,0.0,-4178.595700000002,-1947.8220000000001,-6126.417700000001
17,474.7589,1418.3085,-1058.7667,0.0,0.0,0.0,-1258.8945,-16106.2947,601.7425,11790.3034,-1983.323,40.9569,0.0,-4138.8426,-1942.3661000000002,-6081.2087
18,518.2258,1461.6502,-1115.8994,0.0,0.0,0.0,-1269.6547,-16028.2995,606.0709,11736.1765,-2009.5693,41.0216,0.0,-4091.730199999998,-1968.5477,-6060.277899999998
19,525.3068,1422.0857,-1108.8991,0.0,0.0,0.0,-1248.8726,-15975.22,606.3278,11771.6363,-2108.9938,41.0721,0.0,-4007.6351000000013,-2067.9217000000003,-6075.556800000001
20,480.2134,1427.9569,-1072.0398,0.0,0.0,0.0,-1251.1638,-16332.5869,601.0013,11870.0499,-1872.7263,39.4738,0.0,-4276.569000000001,-1833.2525,-6109.821500000002
21,512.5969,1439.2766,-1088.6044,0.0,0.0,0.0,-1298.7558,-15891.9912,606.2974,11754.3246,-2118.8158,40.5069,0.0,-3966.8559000000005,-2078.3089,-6045.1648000000005
22,538.2215,1432.7653,-1102.1183,0.0,0.0,0.0,-1287.0427,-16068.9568,601.3708,11782.1349,-2035.8076,40.9206,0.0,-4103.6253000000015,-1994.8870000000002,-6098.512300000001
23,471.3036,1411.3433,-1060.0126,0.0,0.0,0.0,-1268.4374,-16227.5618,625.248,11891.0178,-1999.7177,40.8142,0.0,-4157.099100000001,-1958.9035,-6116.002600000002
24,493.0744,1362.6531,-1101.4794,0.0,0.0,0.0,-1286.0909,-16179.399,605.7535,11839.9946,-1973.8984,41.0068,0.0,-4265.493699999999,-1932.8916,-6198.385299999999
25,508.1559,1457.1052,-1089.7211,0.0,0.0,0.0,-1248.866,-16206.3527,607.6102,11800.775,-1926.4197,41.4893,0.0,-4171.293500000002,-1884.9304,-6056.223900000002
26,503.8513,1436.774,-1139.9306,0.0,0.0,0.0,-1256.8338,-16185.1622,628.3727,11839.9613,-1958.3173,40.6816,0.0,-4172.967299999998,-1917.6356999999998,-6090.602999999998
27,508.571,1410.1546,-1075.3117,0.0,0.0,0.0,-1285.1105,-16221.4589,615.683,11796.923,-1892.836,41.2373,0.0,-4250.549499999999,-1851.5987,-6102.1482
28,481.1342,1427.3935,-1100.2455,0.0,0.0,0.0,-1247.9925,-16111.7368,601.3019,11742.9379,-1957.3473,40.3567,0.0,-4207.2073,-1916.9905999999999,-6124.197899999999
29,493.6861,1430.1891,-1081.5851,0.0,0.0,0.0,-1273.4846,-16297.8674,608.1392,11824.0181,-1863.0076,39.5206,0.0,-4296.904600000002,-1823.4869999999999,-6120.391600000002
30,523.0238,1478.3593,-1092.7681,0.0,0.0,0.0,-1241.0485,-16132.6714,592.7718,11766.0511,-1969.5099,40.8948,0.0,-4106.281999999997,-1928.6151,-6034.897099999997
31,544.0559,1468.5527,-1075.4084,0.0,0.0,0.0,-1259.4667,-16151.9848,621.2666,11797.0996,-2002.0795,42.5101,0.0,-4055.8850999999995,-1959.5694,-6015.454499999999
32,498.2063,1438.2248,-1064.6896,0.0,0.0,0.0,-1257.4602,-16245.4687,602.0793,11819.9362,-1908.8103,41.378,0.0,-4209.171899999999,-1867.4323000000002,-6076.6042
33,509.5149,1387.3724,-1105.4871,0.0,0.0,0.0,-1276.8152,-15995.7491,618.0013,11786.6277,-2056.7454,41.223,0.0,-4076.535100000003,-2015.5223999999998,-6092.057500000003
34,491.0846,1408.3415,-1099.9591,0.0,0.0,0.0,-1268.2237,-16072.2896,598.835,11744.6034,-1969.8741,40.2779,0.0,-4197.607900000003,-1929.5962,-6127.204100000003
35,510.2467,1407.6088,-1086.3565,0.0,0.0,0.0,-1253.6685,-16083.459,613.0253,11786.5071,-2032.8378,41.1741,0.0,-4106.0961000000025,-1991.6637,-6097.7598000000025
36,511.3693,1399.2058,-1086.6315,0.0,0.0,0.0,-1271.4802,-16146.1772,610.8438,11818.9428,-1994.5385,40.7697,0.0,-4163.9272,-1953.7688,-6117.696000000001
37,480.053,1450.7524,-1108.2552,0.0,0.0,0.0,-1286.4717,-16204.3696,610.3668,11755.2983,-1881.0119,40.2996,0.0,-4302.625999999998,-1840.7123,-6143.338299999998
38,503.2949,1436.1416,-1105.979,0.0,0.0,0.0,-1320.2207,-16235.9809,615.6095,11837.9608,-1881.9505,39.8458,0.0,-4269.173799999999,-1842.1046999999999,-6111.2784999999985
39,480.9146,1408.9809,-1085.418,0.0,0.0,0.0,-1274.047,-16114.8042,600.7104,11809.9763,-2008.4613,40.8116,0.0,-4173.687,-1967.6497,-6141.3367
40,558.9817,1495.589,-1111.5308,0.0,0.0,0.0,-1297.3082,-16111.1412,600.1968,11732.3839,-1936.4888,39.6153,0.0,-4132.828800000001,-1896.8735000000001,-6029.702300000001
41,522.3933,1418.3144,-1062.8091,0.0,0.0,0.0,-1282.5966,-16075.721,606.9077,11770.2281,-1966.0865,39.8366,0.0,-4103.283199999998,-1926.2498999999998,-6029.533099999998
42,533.2307,1457.8433,-1084.8978,0.0,0.0,0.0,-1263.2627,-16094.3712,598.9786,11747.9029,-2013.8975,40.2476,0.0,-4104.5761999999995,-1973.6499000000001,-6078.2261
43,515.4578,1410.6086,-1072.5556,0.0,0.0,0.0,-1310.3613,-16073.3974,590.7068,11733.5068,-1929.0019,39.7654,0.0,-4206.034299999999,-1889.2365,-6095.270799999999
44,505.2432,1412.1039,-1075.7607,0.0,0.0,0.0,-1292.7393,-15981.7762,610.8364,11723.0274,-2064.3199,41.0413,0.0,-4099.0653,-2023.2785999999999,-6122.343900000001
45,515.3308,1454.6356,-1101.6831,0.0,0.0,0.0,-1256.7142,-16032.5728,621.9513,11800.2464,-2092.8318,42.3926,0.0,-3998.8060000000005,-2050.4392,-6049.2452
46,518.13,1453.1225,-1091.9548,0.0,0.0,0.0,-1279.5233,-15880.6827,607.7317,11674.6282,-2123.374,41.9469,0.0,-3998.5483999999997,-2081.4271,-6079.9755
47,512.2419,1447.7548,-1082.5535,0.0,0.0,0.0,-1270.0147,-16135.0272,599.3286,11761.9155,-1935.5054,41.8527,0.0,-4166.354600000002,-1893.6527,-6060.007300000002
48,507.024,1402.0946,-1052.3104,0.0,0.0,0.0,-1271.9891,-16191.5991,612.1577,11806.544,-1949.4626,41.0992,0.0,-4188.078299999999,-1908.3634,-6096.441699999999
49,519.8827,1433.219,-1088.1938,0.0,0.0,0.0,-1280.5557,-16134.9635,607.2852,11781.5155,-1979.0614,41.23,0.0,-4161.810600000001,-1937.8314,-6099.642000000002
50,482.6952,1341.8984,-1097.7769,0.0,0.0,0.0,-1279.1027,-16183.9085,628.6501,11878.6907,-1992.6017,40.718,0.0,-4228.853699999998,-1951.8836999999999,-6180.737399999998
51,551.9229,1426.8518,-1067.1517,0.0,0.0,0.0,-1263.759,-16026.8265,606.6515,11727.1543,-1997.5078,40.5717,0.0,-4045.1566999999995,-1956.9361000000001,-6002.092799999999
52,543.2198,1397.074,-1084.2244,0.0,0.0,0.0,-1270.793,-15931.6056,592.2679,11711.8005,-2092.9728,42.1432,0.0,-4042.2608,-2050.8296,-6093.090399999999
53,492.4724,1443.0735,-1083.0628,0.0,0.0,0.0,-1282.1701,-15864.5336,603.8768,11731.4744,-2138.8433,41.6505,0.0,-3958.8694000000014,-2097.1928,-6056.062200000002
54,498.3888,1411.9346,-1092.5234,0.0,0.0,0.0,-1269.0975,-15914.6583,602.8959,11760.412,-2164.0205,41.9577,0.0,-4002.6479,-2122.0628,-6124.7107000000005
55,499.3916,1431.308,-1087.283,0.0,0.0,0.0,-1286.689,-16071.7231,592.6818,11690.8247,-1940.3969,40.7089,0.0,-4231.489000000001,-1899.6879999999999,-6131.1770000000015
56,508.5093,1441.7461,-1105.133,0.0,0.0,0.0,-1271.6707,-16172.2515,613.367,11816.2162,-1972.112,41.4629,0.0,-4169.2166,-1930.6491,-6099.865699999999
57,532.9403,1458.9219,-1078.5104,0.0,0.0,0.0,-1270.2569,-16312.9874,605.5172,11808.0734,-1816.4765,39.9908,0.0,-4256.301900000002,-1776.4857,-6032.787600000002
58,498.5222,1463.3809,-1078.5495,0.0,0.0,0.0,-1301.5212,-16143.3569,600.5567,11741.209,-1855.5855,40.326,0.0,-4219.7588,-1815.2595,-6035.0183
59,492.25,1424.6331,-1099.9268,0.0,0.0,0.0,-1248.205,-16073.7382,600.5849,11771.0788,-2041.6786,42.8093,0.0,-4133.323200000001,-1998.8693,-6132.192500000001
60,500.032,1415.5671,-1085.6097,0.0,0.0,0.0,-1265.4114,-16209.8196,605.4577,11781.7906,-1886.0192,41.1644,0.0,-4257.9933,-1844.8548,-6102.8481
61,519.8309,1482.8788,-1083.3807,0.0,0.0,0.0,-1289.1477,-16382.9335,600.8412,11798.2643,-1718.1468,40.4171,0.0,-4353.6466999999975,-1677.7297,-6031.376399999998
62,474.5674,1426.5029,-1055.5669,0.0,0.0,0.0,-1275.9028,-16353.9169,592.0721,11805.5682,-1770.0308,40.0303,0.0,-4386.6759999999995,-1730.0005,-6116.6765
63,517.2822,1391.7293,-1074.5395,0.0,0.0,0.0,-1263.8991,-16206.6741,628.8135,11803.9094,-1898.4245,39.7529,0.0,-4203.3783,-1858.6716000000001,-6062.0499
64,505.7677,1389.8385,-1065.4014,0.0,0.0,0.0,-1284.6395,-16254.7796,612.342,11803.8357,-1852.6119,39.337,0.0,-4293.036599999999,-1813.2749000000001,-6106.311499999999
65,499.6968,1424.3346,-1071.8465,0.0,0.0,0.0,-1270.571,-16202.9019,595.3586,11761.018,-1871.1183,40.6529,0.0,-4264.911400000001,-1830.4654,-6095.376800000001
66,509.7239,1396.5254,-1094.7012,0.0,0.0,0.0,-1295.0635,-16232.497,620.9443,11816.6992,-1852.714,39.796,0.0,-4278.368900000001,-1812.918,-6091.286900000001
67,485.7256,1430.4344,-1099.0935,0.0,0.0,0.0,-1289.8624,-16050.0562,599.645,11809.5815,-2022.4058,40.5347,0.0,-4113.625599999999,-1981.8711,-6095.4967
68,526.2908,1419.2698,-1092.024,0.0,0.0,0.0,-1297.1,-16119.9282,612.0328,11797.2779,-1981.9671,40.3989,0.0,-4154.180900000001,-1941.5682000000002,-6095.749100000001
69,515.3735,1401.1687,-1071.0052,0.0,0.0,0.0,-1286.6565,-16075.2604,613.6223,11756.8309,-1979.6273,41.294,0.0,-4145.9267,-1938.3333,-6084.26
70,499.7304,1425.4893,-1123.7362,0.0,0.0,0.0,-1280.0565,-16182.0127,608.8501,11760.0937,-1922.696,39.9182,0.0,-4291.6419000000005,-1882.7777999999998,-6174.4197
71,529.3073,1361.3203,-1096.4679,0.0,0.0,0.0,-1264.8125,-16368.1621,627.0739,11814.5441,-1740.6676,39.4367,0.0,-4397.196899999999,-1701.2309,-6098.427799999999
72,481.8298,1404.0858,-1102.8122,0.0,0.0,0.0,-1295.083,-16248.7439,621.352,11804.4065,-1828.9891,39.1321,0.0,-4334.965,-1789.857,-6124.822
73,519.4169,1439.2773,-1078.5605,0.0,0.0,0.0,-1263.7891,-16264.9557,602.6448,11754.7359,-1790.7491,39.8319,0.0,-4291.230400000002,-1750.9172,-6042.147600000002
74,539.7975,1442.4177,-1082.2603,0.0,0.0,0.0,-1282.9663,-16136.4371,608.3091,11733.4102,-1894.7735,40.161,0.0,-4177.729199999998,-1854.6125,-6032.341699999998
75,543.2383,1391.9758,-1101.9649,0.0,0.0,0.0,-1272.3827,-16305.9517,591.1573,11828.6942,-1830.3279,40.1053,0.0,-4325.233700000001,-1790.2226,-6115.456300000001
76,500.5479,1489.5502,-1078.7185,0.0,0.0,0.0,-1266.2701,-16047.5635,595.934,11754.3836,-2034.1266,40.2306,0.0,-4052.136400000003,-1993.896,-6046.032400000003
77,497.8592,1399.9214,-1067.3399,0.0,0.0,0.0,-1270.52,-16354.638,614.4976,11783.1348,-1751.8554,39.4496,0.0,-4397.0849,-1712.4058,-6109.4907
78,517.5857,1430.4947,-1094.7086,0.0,0.0,0.0,-1298.893,-16245.5379,600.6651,11793.2655,-1830.8204,39.8107,0.0,-4297.128499999999,-1791.0097,-6088.138199999999
79,494.1846,1385.7336,-1097.6772,0.0,0.0,0.0,-1277.9791,-16210.1405,600.5923,11788.4213,-1865.4097,40.8446,0.0,-4316.865,-1824.5651,-6141.4301
80,505.1366,1376.5915,-1081.4711,0.0,0.0,0.0,-1285.9702,-16347.8433,612.8145,11819.3632,-1758.7375,39.3922,0.0,-4401.378799999999,-1719.3453,-6120.7240999999985
81,493.9724,1443.0856,-1081.3396,0.0,0.0,0.0,-1263.6767,-16269.7989,599.1487,11764.9536,-1802.011,39.0945,0.0,-4313.6548999999995,-1762.9165,-6076.5714
82,512.517,1454.8018,-1088.6498,0.0,0.0,0.0,-1281.8209,-16164.6801,617.2639,11769.839,-1905.1002,40.0899,0.0,-4180.729099999999,-1865.0103000000001,-6045.739399999999
83,496.6852,1440.3016,-1081.6454,0.0,0.0,0.0,-1274.9664,-16187.8217,612.6409,11788.6624,-1889.5801,40.7552,0.0,-4206.143400000001,-1848.8248999999998,-6054.968300000001
84,534.5534,1428.1739,-1104.1537,0.0,0.0,0.0,-1274.156,-16294.863,619.8955,11814.2888,-1821.5983,40.5605,0.0,-4276.2611,-1781.0378,-6057.2989
85,515.088,1405.5627,-1112.8183,0.0,0.0,0.0,-1274.1265,-15940.5942,608.4098,11722.1427,-2040.6966,40.7088,0.0,-4076.335799999999,-1999.9877999999999,-6076.323599999999
86,485.0675,1447.4452,-1126.6091,0.0,0.0,0.0,-1272.161,-16043.814,608.149,11753.5702,-2030.4025,41.0254,0.0,-4148.352200000001,-1989.3771,-6137.729300000001
87,504.0588,1408.4446,-1097.7085,0.0,0.0,0.0,-1296.04,-16101.7518,621.1863,11813.8834,-2036.5596,40.8227,0.0,-4147.927199999998,-1995.7369,-6143.664099999999
88,455.039,1441.7931,-1109.7721,0.0,0.0,0.0,-1271.1184,-16073.1329,613.6943,11785.8416,-1989.5864,40.7792,0.0,-4157.6554,-1948.8072,-6106.4626
89,520.3121,1381.9588,-1070.225,0.0,0.0,0.0,-1277.5945,-16158.7156,612.9614,11751.7889,-1923.6689,39.9339,0.0,-4239.513899999998,-1883.735,-6123.248899999998
90,518.0413,1392.8313,-1062.0509,0.0,0.0,0.0,-1272.8957,-16133.9133,608.6853,11793.5977,-1952.482,40.2132,0.0,-4155.704300000001,-1912.2688,-6067.973100000001
91,481.6234,1417.7408,-1058.105,0.0,0.0,0.0,-1283.4954,-16092.5967,617.1226,11805.6412,-2037.4425,40.1541,0.0,-4112.069100000001,-1997.2884000000001,-6109.357500000001
92,480.6972,1399.1845,-1086.9787,0.0,0.0,0.0,-1258.4807,-16200.3052,594.3745,11811.5361,-1917.5944,40.6466,0.0,-4259.972300000001,-1876.9478,-6136.920100000001
93,537.6744,1453.4977,-1090.5857,0.0,0.0,0.0,-1269.1106,-16069.991,610.8542,11755.8529,-2000.0991,40.9326,0.0,-4071.808100000002,-1959.1664999999998,-6030.974600000001
94,503.5926,1422.6703,-1116.1463,0.0,0.0,0.0,-1275.1456,-15985.1132,599.7455,11710.802,-2068.208,40.47,0.0,-4139.594699999998,-2027.738,-6167.332699999998
95,530.5387,1404.1494,-1091.4032,0.0,0.0,0.0,-1272.4483,-16255.6831,616.5879,11833.0385,-1890.2146,40.2428,0.0,-4235.220099999999,-1849.9718,-6085.191899999999
