GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,513.7982,1389.5479,-1116.5332,0.0,0.0,0.0,-1247.6509,-16072.2669,624.3331,11736.7672,-2092.2334,59.0802984,-4172.004600000002,-2033.1531016000001,-6205.157701600002
1,530.352,1413.7849,-1105.3103,0.0,0.0,0.0,-1297.162,-16180.5155,617.5988,11746.5335,-1991.3614,55.35156024,-4274.718600000002,-1936.00983976,-6210.7284397600015
2,519.5932,1423.5836,-1129.701,0.0,0.0,0.0,-1307.0444,-16033.1648,607.1614,11727.2821,-2086.1908,57.22385328,-4192.2899,-2028.96694672,-6221.25684672
3,514.4464,1405.7869,-1099.0579,0.0,0.0,0.0,-1333.5937,-16075.8544,614.2856,11745.566,-2062.963,56.50947288,-4228.421100000001,-2006.4535271200002,-6234.874627120001
4,494.7784,1444.8561,-1104.0139,0.0,0.0,0.0,-1291.1112,-16173.5982,629.3021,11740.7774,-1996.2743,54.9378252,-4259.0093,-1941.3364748000001,-6200.3457748
5,495.264,1460.8197,-1115.8804,0.0,0.0,0.0,-1269.6776,-16201.5794,603.2483,11770.3265,-2011.4722,55.610262,-4257.478900000002,-1955.861938,-6213.340838000002
6,511.9741,1416.9008,-1106.6298,0.0,0.0,0.0,-1300.8094,-16076.2918,607.8042,11728.8269,-2067.5881,54.984164400000004,-4218.225,-2012.6039355999999,-6230.8289356000005
7,505.1374,1417.8041,-1125.6151,0.0,0.0,0.0,-1303.5527,-16277.4579,608.3743,11740.4898,-1908.1581,53.871372720000004,-4434.820100000001,-1854.2867272800002,-6289.106827280001
8,522.388,1429.4687,-1086.9161,0.0,0.0,0.0,-1313.4112,-16044.5936,619.9214,11753.3478,-2144.6076,55.20009528,-4119.795000000002,-2089.40750472,-6209.202504720001
9,538.6933,1397.48,-1104.5944,0.0,0.0,0.0,-1287.7767,-16144.4248,615.6979,11774.5502,-2070.8424,56.73519864,-4210.3745000000035,-2014.10720136,-6224.481701360003
10,488.5036,1469.8936,-1088.8543,0.0,0.0,0.0,-1289.2845,-16123.4053,604.0634,11732.3209,-2053.728,56.07938808,-4206.7626,-1997.6486119200001,-6204.41121192
11,495.2145,1477.2933,-1114.4519,0.0,0.0,0.0,-1273.7573,-16021.0507,601.1566,11721.5764,-2119.1788,56.9947464,-4114.019099999998,-2062.1840536,-6176.203153599998
12,499.0639,1402.2952,-1076.2517,0.0,0.0,0.0,-1305.4073,-16115.5957,611.3023,11719.2387,-2033.9415,56.08974456,-4265.354600000001,-1977.8517554399998,-6243.20635544
13,536.2415,1426.93,-1101.4042,0.0,0.0,0.0,-1275.3514,-16163.9881,619.849,11760.7776,-2044.498,56.71733472,-4196.945600000003,-1987.78066528,-6184.726265280003
14,531.4883,1398.7093,-1084.5272,0.0,0.0,0.0,-1306.4945,-16018.7875,603.1713,11762.8164,-2168.4594,56.618963279999996,-4113.6239000000005,-2111.84043672,-6225.464336720001
15,491.0571,1413.7388,-1104.4202,0.0,0.0,0.0,-1316.2218,-16169.4732,617.4119,11797.3959,-2055.4043,55.73018304,-4270.5115000000005,-1999.6741169600002,-6270.1856169600005
16,518.6257,1464.4397,-1090.1551,0.0,0.0,0.0,-1298.829,-16093.6333,596.7581,11728.4448,-2078.0777,55.37792159999999,-4174.349100000001,-2022.6997783999998,-6197.048878400001
17,520.389,1388.2343,-1094.2562,0.0,0.0,0.0,-1297.2434,-16135.9027,609.2201,11805.1096,-2083.9914,56.73751632,-4204.449300000002,-2027.25388368,-6231.7031836800015
18,534.0447,1422.2188,-1101.321,0.0,0.0,0.0,-1280.1402,-16149.9374,620.5275,11801.9301,-2083.6854,57.387374640000004,-4152.6775,-2026.2980253599999,-6178.97552536
19,489.2466,1431.5397,-1093.9154,0.0,0.0,0.0,-1284.8866,-16162.1263,607.8074,11798.2564,-2089.0107,56.94360984,-4214.0782,-2032.06709016,-6246.14529016
20,540.7699,1442.3828,-1124.4411,0.0,0.0,0.0,-1251.6115,-16198.3829,604.3685,11770.345,-2032.4286,55.963730160000004,-4216.569300000001,-1976.46486984,-6193.034169840002
21,493.3753,1404.8552,-1116.2936,0.0,0.0,0.0,-1254.7303,-16194.9617,630.479,11860.972,-2058.5829,58.448005200000004,-4176.304099999999,-2000.1348948,-6176.438994799999
22,499.0244,1421.428,-1079.1299,0.0,0.0,0.0,-1246.2943,-16239.9307,623.5039,11788.8811,-2002.4458,58.69211904,-4232.5175,-1943.7536809599999,-6176.27118096
23,562.5847,1430.264,-1102.6509,0.0,0.0,0.0,-1271.4266,-16082.6051,614.088,11778.6753,-2113.6933,58.2761016,-4071.070600000001,-2055.4171984,-6126.4877984
24,528.77,1428.1542,-1080.5876,0.0,0.0,0.0,-1244.7392,-16086.1638,618.4741,11770.4892,-2108.8969,57.74575032,-4065.6031000000003,-2051.1511496800003,-6116.75424968
25,507.969,1416.1157,-1110.1312,0.0,0.0,0.0,-1271.4508,-16169.574,612.4676,11729.9677,-1973.8779,57.64110768,-4284.636,-1916.23679232,-6200.87279232
26,516.1942,1411.1253,-1091.3961,0.0,0.0,0.0,-1273.1794,-16312.1442,612.8765,11787.4661,-1950.8049,58.105065599999996,-4349.0576,-1892.6998344,-6241.7574344
27,494.5422,1403.7407,-1111.2205,0.0,0.0,0.0,-1253.6004,-16204.6262,615.2206,11723.7407,-1992.6529,57.010498559999995,-4332.202899999998,-1935.64240144,-6267.845301439998
28,542.2308,1441.1832,-1080.3997,0.0,0.0,0.0,-1251.6242,-16260.0222,598.6406,11755.8895,-1942.6258,57.941154,-4254.101999999999,-1884.684646,-6138.786645999999
29,491.6635,1422.9941,-1099.9865,0.0,0.0,0.0,-1291.0697,-16121.7666,620.7524,11780.4851,-2083.7089,57.82831632,-4196.9277,-2025.8805836800002,-6222.8082836799995
30,501.6472,1484.4993,-1114.4088,0.0,0.0,0.0,-1259.3868,-16047.0636,610.9025,11697.5964,-2096.5924,58.45476024,-4126.2137999999995,-2038.13763976,-6164.351439759999
31,488.8537,1451.6987,-1134.0727,0.0,0.0,0.0,-1228.2056,-16112.5431,612.1891,11716.9481,-2075.3098,61.851682079999996,-4205.131800000001,-2013.45811792,-6218.589917920001
32,513.4917,1450.1613,-1101.5982,0.0,0.0,0.0,-1265.3872,-16225.3701,608.7868,11758.1627,-1996.9008,57.79764216,-4261.752999999999,-1939.10315784,-6200.856157839999
33,537.225,1405.7193,-1112.6826,0.0,0.0,0.0,-1286.0885,-16229.5261,594.5263,11713.1554,-1943.413,55.342727999999994,-4377.671199999999,-1888.070272,-6265.741472
34,513.8017,1443.7701,-1116.9595,0.0,0.0,0.0,-1283.7002,-16002.489,592.3546,11681.3159,-2127.7137,55.695428639999996,-4171.9064,-2072.0182713599997,-6243.9246713600005
