POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,541.9997,1463.9384,-1099.273,0.0,0.0,0.0,-1286.2924,-16028.9786,584.002,11760.8121,-2001.2711,41.0687,0.0,-4063.7918000000027,-1960.2024,-6023.994200000003
1,513.2562,1427.8931,-1070.9431,0.0,0.0,0.0,-1249.8013,-16118.1842,594.0405,11855.5045,-2056.7615,41.4994,0.0,-4048.2343,-2015.2621000000001,-6063.496400000001
2,517.2975,1474.4531,-1057.0394,0.0,0.0,0.0,-1266.3398,-16191.2587,613.6541,11818.1958,-1941.9926,40.9473,0.0,-4091.037400000003,-1901.0453,-5992.082700000003
3,513.8238,1382.6732,-1073.7003,0.0,0.0,0.0,-1262.0066,-16169.6381,613.4645,11919.8248,-2048.414,41.3627,0.0,-4075.5587000000014,-2007.0513000000003,-6082.610000000002
4,487.5635,1426.9648,-1077.6114,0.0,0.0,0.0,-1248.4123,-16237.8781,628.7897,11874.8741,-1954.654,40.2989,0.0,-4145.709700000001,-1914.3551,-6060.064800000002
5,527.7643,1470.0615,-1130.7861,0.0,0.0,0.0,-1241.0712,-16294.7244,606.5961,11830.0396,-1872.5794,41.0312,0.0,-4232.120199999999,-1831.5482000000002,-6063.6684
6,526.2731,1445.819,-1096.5518,0.0,0.0,0.0,-1262.853,-16237.2787,594.1573,11803.3842,-1918.6361,40.6676,0.0,-4227.0499,-1877.9685,-6105.0184
7,520.9315,1440.7552,-1101.4594,0.0,0.0,0.0,-1263.8576,-16154.6997,620.268,11809.1105,-2007.2539,41.1626,0.0,-4128.951499999997,-1966.0913,-6095.042799999997
8,519.7949,1425.8867,-1103.1051,0.0,0.0,0.0,-1262.2666,-16145.1072,599.621,11807.8459,-1973.8602,40.3473,0.0,-4157.330400000003,-1933.5129000000002,-6090.843300000002
9,525.5326,1417.5127,-1065.4254,0.0,0.0,0.0,-1277.3739,-16122.4666,603.4379,11837.7617,-2026.9018,41.1792,0.0,-4081.0210000000006,-1985.7226,-6066.743600000001
10,494.7361,1415.034,-1073.3991,0.0,0.0,0.0,-1268.5656,-16086.377,608.8491,11879.1709,-2082.1523,41.3022,0.0,-4030.5516000000007,-2040.8501,-6071.4017
11,492.3733,1433.2424,-1081.9468,0.0,0.0,0.0,-1267.0086,-16118.9279,610.4465,11881.1159,-2049.5179,41.0455,0.0,-4050.7051999999985,-2008.4723999999999,-6059.177599999998
12,518.912,1426.9955,-1106.6902,0.0,0.0,0.0,-1231.2678,-16170.9494,612.1462,11806.4239,-1982.849,41.0932,0.0,-4144.4298,-1941.7558,-6086.1856
13,531.2035,1385.518,-1102.5719,0.0,0.0,0.0,-1270.1614,-16213.3995,604.4078,11829.4882,-1968.0931,40.658,0.0,-4235.515299999999,-1927.4351000000001,-6162.950399999999
14,537.4033,1453.9429,-1108.2714,0.0,0.0,0.0,-1240.4534,-16224.4054,629.8981,11868.7184,-1992.3795,41.3103,0.0,-4083.1674999999996,-1951.0692,-6034.2366999999995
15,534.5496,1427.0602,-1068.3956,0.0,0.0,0.0,-1281.7975,-16102.8188,590.6581,11771.3058,-1989.9844,41.2276,0.0,-4129.438199999999,-1948.7568,-6078.194999999999
16,522.857,1440.4643,-1032.3806,0.0,0.0,0.0,-1277.5235,-16414.9505,604.6859,11870.224,-1826.1619,39.7324,0.0,-4286.623399999999,-1786.4295,-6073.052899999999
