POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,541.9997,1463.9384,-1099.273,0.0,0.0,0.0,-1286.2924,-16028.9786,584.002,11760.8121,-2001.2711,1243.9108,-751.2607,-4063.7918000000027,-1508.6209999999999,-5572.412800000003
1,513.2562,1427.8931,-1070.9431,0.0,0.0,0.0,-1249.8013,-16118.1842,594.0405,11855.5045,-2056.7615,1249.7461,-755.1478,-4048.2343,-1562.1632,-5610.3975
2,517.2975,1474.4531,-1057.0394,0.0,0.0,0.0,-1266.3398,-16191.2587,613.6541,11818.1958,-1941.9926,1236.7618,-751.6051,-4091.037400000003,-1456.8359,-5547.873300000002
3,513.8238,1382.6732,-1073.7003,0.0,0.0,0.0,-1262.0066,-16169.6381,613.4645,11919.8248,-2048.414,1241.6475,-758.3387,-4075.5587000000014,-1565.1052000000002,-5640.663900000002
4,487.5635,1426.9648,-1077.6114,0.0,0.0,0.0,-1248.4123,-16237.8781,628.7897,11874.8741,-1954.654,1228.9325,-740.1014,-4145.709700000001,-1465.8229000000001,-5611.532600000002
5,527.7643,1470.0615,-1130.7861,0.0,0.0,0.0,-1241.0712,-16294.7244,606.5961,11830.0396,-1872.5794,1237.9053,-746.4663,-4232.120199999999,-1381.1404000000002,-5613.2606
6,526.2731,1445.819,-1096.5518,0.0,0.0,0.0,-1262.853,-16237.2787,594.1573,11803.3842,-1918.6361,1237.6832,-751.7397,-4227.0499,-1432.6925999999999,-5659.7425
7,520.9315,1440.7552,-1101.4594,0.0,0.0,0.0,-1263.8576,-16154.6997,620.268,11809.1105,-2007.2539,1235.7838,-748.6642,-4128.951499999997,-1520.1343000000002,-5649.085799999997
8,519.7949,1425.8867,-1103.1051,0.0,0.0,0.0,-1262.2666,-16145.1072,599.621,11807.8459,-1973.8602,1245.7535,-743.7735,-4157.330400000003,-1471.8802,-5629.210600000003
9,525.5326,1417.5127,-1065.4254,0.0,0.0,0.0,-1277.3739,-16122.4666,603.4379,11837.7617,-2026.9018,1234.7443,-746.9606,-4081.0210000000006,-1539.1181000000001,-5620.1391
10,494.7361,1415.034,-1073.3991,0.0,0.0,0.0,-1268.5656,-16086.377,608.8491,11879.1709,-2082.1523,1238.7274,-754.8389,-4030.5516000000007,-1598.2638000000002,-5628.8154
11,492.3733,1433.2424,-1081.9468,0.0,0.0,0.0,-1267.0086,-16118.9279,610.4465,11881.1159,-2049.5179,1241.4963,-758.7694,-4050.7051999999985,-1566.7909999999997,-5617.496199999999
12,518.912,1426.9955,-1106.6902,0.0,0.0,0.0,-1231.2678,-16170.9494,612.1462,11806.4239,-1982.849,1239.7008,-752.1372,-4144.4298,-1495.2853999999998,-5639.7152
13,531.2035,1385.518,-1102.5719,0.0,0.0,0.0,-1270.1614,-16213.3995,604.4078,11829.4882,-1968.0931,1227.7465,-745.7407,-4235.515299999999,-1486.0873000000001,-5721.602599999999
14,537.4033,1453.9429,-1108.2714,0.0,0.0,0.0,-1240.4534,-16224.4054,629.8981,11868.7184,-1992.3795,1236.9556,-750.1003,-4083.1674999999996,-1505.5241999999998,-5588.691699999999
15,534.5496,1427.0602,-1068.3956,0.0,0.0,0.0,-1281.7975,-16102.8188,590.6581,11771.3058,-1989.9844,1237.1729,-753.5932,-4129.438199999999,-1506.4047,-5635.842899999999
16,522.857,1440.4643,-1032.3806,0.0,0.0,0.0,-1277.5235,-16414.9505,604.6859,11870.224,-1826.1619,1226.2723,-736.4931,-4286.623399999999,-1336.3827,-5623.006099999999
17,518.5807,1399.0609,-1060.9444,0.0,0.0,0.0,-1276.2042,-16225.9813,606.4234,11856.3448,-1994.2958,1225.4502,-743.3232,-4182.7201000000005,-1512.1688000000001,-5694.8889
18,490.6047,1392.1524,-1088.9758,0.0,0.0,0.0,-1265.3993,-16122.9172,622.1696,11840.9785,-2063.1624,1247.5774,-758.5826,-4131.3871,-1574.1676000000002,-5705.5547
19,480.2418,1403.1849,-1048.0809,0.0,0.0,0.0,-1284.8308,-16174.7166,619.9637,11857.4822,-1952.5311,1235.0892,-732.2052,-4146.7557,-1449.6471000000001,-5596.4028
20,495.0085,1418.2297,-1065.2903,0.0,0.0,0.0,-1279.9701,-16169.3726,609.0218,11800.1029,-1970.7099,1232.8779,-743.2491,-4192.270100000002,-1481.0811,-5673.351200000002
21,497.6202,1445.6756,-1095.1398,0.0,0.0,0.0,-1272.7197,-16342.4136,610.6942,11872.9795,-1906.0703,1229.8397,-740.9725,-4283.303599999999,-1417.2031000000002,-5700.5067
22,487.2398,1438.7954,-1085.3004,0.0,0.0,0.0,-1247.6684,-16329.7238,624.2128,11880.1551,-1921.4661,1231.777,-746.0606,-4232.289500000001,-1435.7497,-5668.0392
23,550.5962,1405.9198,-1072.9516,0.0,0.0,0.0,-1272.2189,-16217.3959,601.8639,11850.0804,-1994.4084,1237.8533,-743.4792,-4154.106099999999,-1500.0343,-5654.140399999999
24,499.3054,1390.8807,-1074.9416,0.0,0.0,0.0,-1269.0243,-16208.842,614.7094,11821.0747,-1950.187,1230.5107,-741.254,-4226.837700000002,-1460.9303,-5687.768000000002
25,497.8251,1403.9399,-1086.3106,0.0,0.0,0.0,-1271.2541,-15984.9349,629.5947,11877.4791,-2181.7779,1240.882,-744.7357,-3933.6607999999997,-1685.6316,-5619.292399999999
26,511.1436,1479.6709,-1087.9246,0.0,0.0,0.0,-1272.4541,-16289.5005,606.4278,11844.4647,-1898.9748,1232.2589,-736.3993,-4208.172199999999,-1403.1152,-5611.287399999999
27,542.456,1435.5713,-1062.7501,0.0,0.0,0.0,-1264.2949,-16147.3759,599.4183,11862.7825,-2036.2379,1239.1858,-745.2249,-4034.1928000000007,-1542.277,-5576.469800000001
28,494.4515,1395.8435,-1108.9424,0.0,0.0,0.0,-1289.564,-16071.3444,613.735,11877.2059,-2103.3401,1234.5458,-739.727,-4088.614899999997,-1608.5212999999999,-5697.136199999996
29,501.4956,1402.7901,-1087.2314,0.0,0.0,0.0,-1261.8502,-16018.6095,605.4465,11868.4431,-2147.682,1243.7926,-747.6441,-3989.515799999999,-1651.5334999999998,-5641.049299999999
30,482.4267,1446.1745,-1080.2614,0.0,0.0,0.0,-1286.7514,-16130.7415,612.8001,11855.1079,-2075.6179,1227.43,-737.1146,-4101.245099999998,-1585.3025000000002,-5686.547599999998
31,513.2761,1421.4204,-1082.1304,0.0,0.0,0.0,-1279.2494,-16107.8038,594.7967,11802.5911,-2030.416,1231.3186,-737.7541,-4137.099299999998,-1536.8514999999998,-5673.950799999999
32,528.5273,1377.1938,-1086.9842,0.0,0.0,0.0,-1257.0377,-16241.4791,619.7334,11925.6706,-2035.0587,1226.6976,-736.684,-4134.375900000003,-1545.0451,-5679.421000000003
33,538.4634,1371.5428,-1085.6605,0.0,0.0,0.0,-1285.0229,-16285.341,611.3077,11918.3201,-1973.3546,1235.7082,-745.0404,-4216.390399999998,-1482.6868,-5699.077199999998
34,506.5874,1398.8863,-1111.8929,0.0,0.0,0.0,-1280.6126,-16024.4936,617.1156,11793.3036,-2085.9946,1236.2421,-745.2975,-4101.1062,-1595.0500000000002,-5696.1562
35,519.3553,1407.2828,-1084.3993,0.0,0.0,0.0,-1284.0404,-16031.4348,621.4125,11839.1526,-2112.0374,1244.4541,-758.5769,-4012.671300000002,-1626.1602000000003,-5638.831500000002
36,522.3895,1418.7106,-1084.787,0.0,0.0,0.0,-1276.687,-16248.1237,624.4869,11845.9953,-1900.3052,1238.0376,-750.7773,-4198.015399999998,-1413.0448999999999,-5611.060299999997
37,505.6012,1427.785,-1092.9991,0.0,0.0,0.0,-1264.7407,-16213.9643,612.7534,11842.1612,-1964.3718,1237.7919,-752.4813,-4183.403299999998,-1479.0612,-5662.464499999998
38,472.5463,1464.324,-1059.4654,0.0,0.0,0.0,-1270.6556,-16369.9386,631.2263,11858.5431,-1817.7665,1231.1485,-747.207,-4273.419899999997,-1333.8249999999998,-5607.244899999997
39,530.4816,1383.2645,-1094.8536,0.0,0.0,0.0,-1245.2666,-16338.2329,599.4651,11862.9468,-1879.6674,1238.5054,-750.7027,-4302.195100000001,-1391.8647,-5694.059800000001
40,493.22,1459.6395,-1115.4776,0.0,0.0,0.0,-1277.555,-16317.1746,601.8548,11865.4498,-1887.1149,1235.8924,-750.2498,-4290.043099999999,-1401.4723000000001,-5691.5154
41,487.3305,1437.3181,-1092.1326,0.0,0.0,0.0,-1259.296,-16208.0828,595.5889,11843.3928,-1947.1762,1228.6443,-735.3371,-4195.881099999999,-1453.8690000000001,-5649.750099999998
42,503.8679,1485.7102,-1112.1906,0.0,0.0,0.0,-1279.1683,-16264.0962,599.504,11873.4581,-1923.5871,1232.8354,-746.8687,-4192.9149,-1437.6204,-5630.5353
43,510.835,1394.9596,-1072.7779,0.0,0.0,0.0,-1276.2445,-16156.0822,620.1628,11835.9818,-1989.7979,1232.2069,-738.806,-4143.165400000002,-1496.3970000000002,-5639.562400000001
44,527.0431,1426.5086,-1090.1262,0.0,0.0,0.0,-1256.2765,-16263.4664,606.831,11783.2615,-1901.6766,1231.9754,-740.1935,-4266.224899999999,-1409.8946999999998,-5676.119599999999
45,492.2173,1357.5693,-1100.2297,0.0,0.0,0.0,-1264.0245,-16176.7591,615.0105,11891.9791,-1983.7238,1247.7286,-757.3485,-4184.2370999999985,-1493.3437,-5677.580799999998
46,503.5045,1375.9623,-1074.4053,0.0,0.0,0.0,-1250.3867,-16144.7006,608.9702,11875.2492,-2037.0423,1242.5972,-749.4715,-4105.8063999999995,-1543.9166,-5649.722999999999
47,525.23,1421.4433,-1086.6771,0.0,0.0,0.0,-1261.9022,-16103.4912,598.6939,11753.6157,-1989.9841,1232.618,-739.4283,-4153.087599999999,-1496.7944,-5649.881999999998
48,541.1671,1401.8344,-1099.5385,0.0,0.0,0.0,-1236.1602,-16167.3141,605.9769,11806.5449,-2002.271,1232.3865,-743.3892,-4147.489499999998,-1513.2736999999997,-5660.763199999998
49,505.0546,1384.6134,-1076.8193,0.0,0.0,0.0,-1257.3702,-16092.8763,622.0161,11876.3147,-2104.2546,1239.8473,-744.3905,-4039.0669999999973,-1608.7978000000003,-5647.864799999998
50,500.1301,1454.5981,-1090.7925,0.0,0.0,0.0,-1286.7066,-16289.3785,631.5242,11934.8677,-1976.1397,1220.1345,-730.416,-4145.7575000000015,-1486.4212000000002,-5632.178700000001
51,505.7076,1382.9024,-1112.4111,0.0,0.0,0.0,-1244.7703,-16275.0411,599.4902,11795.008,-1895.2656,1234.7726,-745.6783,-4349.114299999999,-1406.1713,-5755.285599999999
52,521.931,1431.8399,-1103.1763,0.0,0.0,0.0,-1277.8671,-16001.572,592.3877,11762.5299,-2079.0088,1239.8614,-753.7344,-4073.9269000000004,-1592.8818,-5666.8087000000005
53,502.2792,1460.8203,-1112.125,0.0,0.0,0.0,-1280.3492,-16110.5156,589.6439,11809.7061,-2017.441,1237.9809,-751.1714,-4140.540300000001,-1530.6315,-5671.171800000001
54,500.8738,1418.7695,-1064.7769,0.0,0.0,0.0,-1295.7233,-16122.7143,595.3272,11845.7952,-2054.1431,1240.4568,-755.1597,-4122.448799999998,-1568.846,-5691.294799999998
