GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,508.4293,1416.8686,-1085.1114,0.0,0.0,0.0,-1300.0994,-16228.0957,610.4961,11775.9923,-2008.3034,56.01712752,-4301.520200000001,-1952.28627248,-6253.806472480001
1,548.5083,1401.488,-1076.4548,0.0,0.0,0.0,-1272.6619,-16215.3824,600.1164,11753.6649,-1995.4467,56.3454288,-4260.7215000000015,-1939.1012712,-6199.822771200002
2,493.2085,1418.3985,-1100.9709,0.0,0.0,0.0,-1290.5295,-16225.6085,620.3243,11795.8442,-2016.5112,56.570832,-4289.3333999999995,-1959.9403679999998,-6249.273767999999
3,522.5425,1402.0863,-1080.9233,0.0,0.0,0.0,-1302.8434,-16259.4447,601.1411,11826.9408,-2022.9905,55.061896319999995,-4290.5007000000005,-1967.9286036800002,-6258.42930368
4,511.3104,1462.1061,-1092.3075,0.0,0.0,0.0,-1288.9563,-16220.6837,594.9358,11786.6828,-2011.9004,55.56760488,-4246.912399999999,-1956.33279512,-6203.24519512
5,513.8071,1395.8393,-1070.8012,0.0,0.0,0.0,-1278.2899,-16284.1086,607.3869,11837.5975,-2031.6066,56.105674560000004,-4278.5689,-1975.5009254400002,-6254.06982544
6,514.0126,1418.7943,-1069.122,0.0,0.0,0.0,-1290.6533,-16393.838,613.2832,11876.2687,-1977.9966,55.25146008,-4331.254500000001,-1922.74513992,-6253.999639920002
7,498.8179,1433.5155,-1083.067,0.0,0.0,0.0,-1280.6977,-16307.0117,593.5723,11854.2559,-1993.8187,54.93985488,-4290.614799999999,-1938.87884512,-6229.493645119999
8,511.5241,1409.1519,-1064.7301,0.0,0.0,0.0,-1279.3536,-16270.0059,596.4938,11785.5799,-1981.8618,54.45165456,-4311.339899999999,-1927.41014544,-6238.750045439999
9,511.3678,1428.9533,-1117.5218,0.0,0.0,0.0,-1270.2866,-16335.2854,620.8217,11815.7156,-1955.5076,54.51435792,-4346.235400000001,-1900.9932420799998,-6247.228642080001
10,527.6377,1414.6678,-1091.7232,0.0,0.0,0.0,-1292.1309,-16237.0127,612.6077,11777.8472,-1985.935,55.894367519999996,-4288.106400000001,-1930.0406324799999,-6218.14703248
11,522.7392,1400.6959,-1069.4386,0.0,0.0,0.0,-1308.7144,-16278.8083,621.2285,11852.5176,-2006.9757,55.31942232,-4259.780100000002,-1951.65627768,-6211.436377680002
12,495.2949,1425.9708,-1078.1115,0.0,0.0,0.0,-1295.3147,-16242.6869,605.7997,11793.707,-2001.9555,56.15752464,-4295.340699999999,-1945.79797536,-6241.138675359999
13,520.4837,1440.0073,-1045.5492,0.0,0.0,0.0,-1277.7769,-16451.9105,599.7869,11794.5248,-1840.0837,55.62370223999999,-4420.433900000004,-1784.4599977599999,-6204.893897760004
14,507.2495,1436.3437,-1076.4432,0.0,0.0,0.0,-1289.5979,-16232.7382,609.0002,11745.5278,-1989.0122,55.13563728,-4300.658099999999,-1933.8765627199998,-6234.534662719999
15,512.2059,1364.5347,-1078.0734,0.0,0.0,0.0,-1264.1034,-16158.505,608.0472,11748.987,-2045.2195,55.28333447999999,-4266.906999999997,-1989.93616552,-6256.8431655199975
16,519.7953,1413.7341,-1078.0069,0.0,0.0,0.0,-1291.9029,-16201.4506,606.215,11798.1481,-2054.958,54.05098608,-4233.4679000000015,-2000.90701392,-6234.374913920002
17,503.2179,1428.4735,-1072.6852,0.0,0.0,0.0,-1287.9515,-16197.142,612.5811,11771.9302,-2026.7356,55.60364448,-4241.575999999999,-1971.13195552,-6212.707955519999
18,496.55,1402.8006,-1093.1638,0.0,0.0,0.0,-1293.0527,-16316.5026,611.2871,11888.3504,-1996.8061,55.99262736,-4303.731000000002,-1940.81347264,-6244.544472640001
19,516.8696,1371.6035,-1084.1601,0.0,0.0,0.0,-1279.593,-16287.9078,620.2124,11926.6929,-2066.0566,55.86758496,-4216.282499999999,-2010.18901504,-6226.471515039999
20,504.1702,1377.6972,-1071.5036,0.0,0.0,0.0,-1279.6987,-16176.5615,627.0107,11863.9565,-2126.7549,57.17739672,-4154.929199999997,-2069.5775032799997,-6224.506703279997
21,501.426,1386.3912,-1061.284,0.0,0.0,0.0,-1279.6691,-16218.3204,622.5732,11806.3214,-2078.3566,57.621624479999994,-4242.5617,-2020.73497552,-6263.2966755200005
22,501.0363,1465.8602,-1095.049,0.0,0.0,0.0,-1309.8133,-16241.0573,597.6152,11858.892,-2052.7843,55.132891199999996,-4222.5158999999985,-1997.6514088,-6220.167308799998
23,519.439,1388.6476,-1080.6189,0.0,0.0,0.0,-1312.8561,-15968.3944,613.5966,11812.7345,-2247.7751,56.378330639999994,-4027.4516999999996,-2191.39676936,-6218.848469359999
24,542.9157,1449.5976,-1096.8359,0.0,0.0,0.0,-1283.7019,-16031.7767,600.565,11786.159,-2204.5425,56.288239919999995,-4033.0772000000015,-2148.25426008,-6181.331460080001
25,507.9241,1381.7441,-1106.0077,0.0,0.0,0.0,-1277.0441,-16079.3779,608.2223,11877.6205,-2219.6936,59.77678176,-4086.9187,-2159.91681824,-6246.835518240001
26,551.6847,1377.1205,-1066.3538,0.0,0.0,0.0,-1280.6782,-16170.6342,610.1524,11701.4224,-2021.4396,55.566594,-4277.286200000002,-1965.873006,-6243.159206000002
27,547.0336,1420.9216,-1086.113,0.0,0.0,0.0,-1277.3629,-16216.1883,588.3922,11855.3238,-2094.1709,57.20980967999999,-4167.992999999999,-2036.96109032,-6204.954090319999
28,519.2703,1455.6939,-1091.0256,0.0,0.0,0.0,-1292.5659,-16076.6765,603.2881,11802.6663,-2138.6127,56.668003199999994,-4079.349400000001,-2081.9446968,-6161.2940968
29,526.7892,1429.3121,-1092.2115,0.0,0.0,0.0,-1290.3384,-16075.9706,594.3134,11845.0288,-2214.6403,57.47967504,-4063.077000000001,-2157.16062496,-6220.237624960001
30,493.576,1370.509,-1074.8527,0.0,0.0,0.0,-1283.5227,-16188.6407,628.3796,11912.6019,-2147.6159,56.721187439999994,-4141.949600000002,-2090.89471256,-6232.8443125600015
31,517.2812,1458.9504,-1095.8447,0.0,0.0,0.0,-1284.8417,-16183.6832,608.8385,11851.7503,-2120.6117,56.89802448,-4127.5491999999995,-2063.71367552,-6191.262875519999
32,475.0001,1385.546,-1079.5161,0.0,0.0,0.0,-1286.2439,-16296.6673,615.4546,11892.9603,-2044.8709,56.59387992,-4293.466299999998,-1988.2770200799998,-6281.743320079998
33,510.3958,1479.8842,-1100.3356,0.0,0.0,0.0,-1288.9877,-16242.7433,624.8682,11802.0622,-2037.5503,55.08870696,-4214.856199999998,-1982.46159304,-6197.317793039998
34,546.0013,1491.0478,-1086.2522,0.0,0.0,0.0,-1278.7384,-16206.1932,612.3517,11804.9583,-2055.2535,57.29035248,-4116.824699999999,-1997.96314752,-6114.787847519999
35,471.8149,1412.189,-1066.293,0.0,0.0,0.0,-1268.1518,-16285.4836,620.2971,11848.0688,-2037.2606,57.865780799999996,-4267.558600000002,-1979.3948192,-6246.953419200002
36,518.9692,1380.0646,-1083.9479,0.0,0.0,0.0,-1287.6272,-16112.6192,603.3941,11876.1424,-2184.5961,56.7631116,-4105.623999999998,-2127.8329884000004,-6233.456988399998
37,494.9806,1439.4765,-1099.5908,0.0,0.0,0.0,-1303.4979,-16148.9526,591.8107,11759.7465,-2035.8747,56.443093919999995,-4266.027000000002,-1979.4316060800002,-6245.458606080002
38,518.0458,1433.5504,-1102.561,0.0,0.0,0.0,-1301.2875,-16156.5823,600.9642,11763.063,-2002.976,57.02991984,-4244.807399999998,-1945.94608016,-6190.753480159999
39,524.7431,1440.387,-1059.405,0.0,0.0,0.0,-1283.9406,-16060.6389,603.8829,11783.6676,-2157.7055,57.62704176,-4051.303899999999,-2100.07845824,-6151.382358239999
40,544.585,1376.9199,-1072.9812,0.0,0.0,0.0,-1268.309,-16233.0552,600.6674,11783.5411,-2028.7207,57.52712664,-4268.632000000001,-1971.19357336,-6239.825573360002
41,534.3465,1400.758,-1093.428,0.0,0.0,0.0,-1257.1087,-16181.0511,607.2271,11770.8124,-2067.3395,56.802659760000004,-4218.443799999999,-2010.53684024,-6228.980640239999
42,473.4694,1422.6122,-1105.9131,0.0,0.0,0.0,-1276.3065,-16150.6187,609.758,11843.0035,-2105.193,58.4138196,-4183.995200000001,-2046.7791804000003,-6230.774380400001
43,493.4264,1434.6991,-1106.6134,0.0,0.0,0.0,-1254.7394,-16097.8809,597.0456,11802.3418,-2164.8132,56.26424951999999,-4131.720799999999,-2108.5489504800003,-6240.26975048
44,482.7958,1458.9976,-1089.0212,0.0,0.0,0.0,-1303.5331,-16216.617,607.1222,11837.0046,-2067.9305,55.076906879999996,-4223.2510999999995,-2012.85359312,-6236.10469312
