GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,519.2171,1462.7449,-1071.7126,0.0,0.0,0.0,-1314.7604,-16163.9725,616.3681,11706.9995,-1994.37,53.01543888,-4245.115899999999,-1941.35456112,-6186.470461119999
1,512.7442,1437.3502,-1115.5759,0.0,0.0,0.0,-1287.4851,-16002.428,601.6378,11727.6829,-2187.9784,55.71352368,-4126.073899999999,-2132.26487632,-6258.338776319999
2,523.5862,1418.1177,-1107.2437,0.0,0.0,0.0,-1245.8046,-16234.6268,624.915,11719.4229,-1967.7495,56.32716816,-4301.6332999999995,-1911.42233184,-6213.0556318399995
3,516.5037,1451.9381,-1096.9365,0.0,0.0,0.0,-1300.5002,-16178.4585,609.4012,11735.8225,-2022.6998,55.46810448,-4262.229700000002,-1967.2316955200001,-6229.461395520002
4,528.5396,1488.3626,-1093.76,0.0,0.0,0.0,-1302.4839,-16313.7012,623.5905,11789.9911,-1969.7719,54.53749584,-4279.461300000001,-1915.23440416,-6194.695704160001
5,521.6884,1415.9975,-1072.6466,0.0,0.0,0.0,-1298.7592,-16214.9444,599.9018,11709.3546,-1973.8705,55.12754448,-4339.4079,-1918.74295552,-6258.15085552
6,496.8364,1402.836,-1051.7816,0.0,0.0,0.0,-1293.6349,-16163.7819,607.1708,11747.3001,-2032.9988,55.99337328,-4255.055100000001,-1977.00542672,-6232.060526720002
7,495.4767,1418.2943,-1076.3541,0.0,0.0,0.0,-1286.7055,-16350.8167,619.0373,11738.423,-1860.7389,55.30718088,-4442.644999999999,-1805.43171912,-6248.076719119999
8,492.1959,1404.7038,-1098.4242,0.0,0.0,0.0,-1296.957,-16208.0706,621.2021,11726.0452,-1961.8379,56.12447016,-4359.3048,-1905.71342984,-6265.0182298400005
9,518.119,1448.4686,-1107.393,0.0,0.0,0.0,-1290.2717,-16301.2592,608.7775,11688.8074,-1884.9667,55.89651096,-4434.751399999999,-1829.07018904,-6263.821589039999
10,490.297,1404.4986,-1101.442,0.0,0.0,0.0,-1283.9043,-16316.092,611.5019,11700.6451,-1823.9927,54.286245359999995,-4494.495700000001,-1769.70645464,-6264.202154640001
11,500.9713,1411.6888,-1100.0734,0.0,0.0,0.0,-1274.3482,-16119.2578,622.2413,11709.7488,-2012.4175,56.94001128,-4249.029200000001,-1955.47748872,-6204.50668872
12,506.4927,1370.2342,-1097.6237,0.0,0.0,0.0,-1290.7631,-16217.1194,614.6513,11734.4019,-1953.0787,53.4949776,-4379.726099999998,-1899.5837224,-6279.309822399998
13,526.3574,1402.6273,-1095.9793,0.0,0.0,0.0,-1266.3274,-16132.5624,611.624,11719.2742,-2086.9073,55.115277119999995,-4234.986199999999,-2031.7920228799999,-6266.778222879999
14,519.7262,1409.2808,-1142.8519,0.0,0.0,0.0,-1279.7398,-16245.7415,632.6793,11722.8726,-1957.2207,54.984922559999994,-4383.774299999999,-1902.23577744,-6286.010077439999
15,530.9513,1430.723,-1116.1079,0.0,0.0,0.0,-1271.1873,-16064.7652,598.4746,11648.5238,-2059.914,54.103121279999996,-4243.387699999999,-2005.8108787200001,-6249.19857872
16,490.545,1413.2579,-1078.1677,0.0,0.0,0.0,-1273.9322,-16136.9843,603.2211,11801.102,-2113.3431,56.759372639999995,-4180.958199999997,-2056.58372736,-6237.541927359997
17,496.6897,1371.0992,-1108.7974,0.0,0.0,0.0,-1294.2609,-16168.055,614.249,11742.4926,-2006.4678,55.283688,-4346.582800000002,-1951.184112,-6297.766912000002
18,549.8181,1437.2067,-1091.8488,0.0,0.0,0.0,-1280.2645,-16055.7249,600.1384,11700.203,-2086.5478,58.552380719999995,-4140.472,-2027.9954192799999,-6168.46741928
19,498.2978,1462.3496,-1093.4883,0.0,0.0,0.0,-1289.7125,-16187.0969,597.8877,11738.7765,-2016.7309,56.766132719999995,-4272.986100000002,-1959.96476728,-6232.950867280002
20,493.4749,1458.368,-1095.3077,0.0,0.0,0.0,-1272.5583,-16160.7616,623.1531,11760.1631,-2058.3948,55.8197424,-4193.468500000001,-2002.5750576,-6196.043557600001
21,471.3394,1447.7889,-1133.9812,0.0,0.0,0.0,-1295.8191,-16042.5952,614.9623,11747.6336,-2125.945,55.01524608,-4190.6713,-2070.92975392,-6261.60105392
22,499.4809,1422.4635,-1086.6217,0.0,0.0,0.0,-1283.9055,-16012.8097,614.223,11751.3966,-2179.0199,58.047874560000004,-4095.772899999998,-2120.97202544,-6216.744925439997
23,503.3357,1406.9432,-1117.2872,0.0,0.0,0.0,-1248.118,-16072.2597,597.0044,11751.888,-2125.0682,56.84450976,-4178.493600000002,-2068.22369024,-6246.717290240002
24,507.2233,1452.5693,-1121.4698,0.0,0.0,0.0,-1270.9363,-16011.6524,612.7513,11727.3723,-2159.1344,57.26774232,-4104.142300000001,-2101.86665768,-6206.008957680001
25,529.7827,1452.3048,-1102.9034,0.0,0.0,0.0,-1280.3382,-16100.2904,585.4704,11770.3029,-2119.9323,53.801532,-4145.671200000001,-2066.130768,-6211.801968000001
26,497.2684,1431.2169,-1092.9186,0.0,0.0,0.0,-1290.1766,-16100.8883,615.5708,11767.9797,-2101.8611,54.82982952,-4171.947700000002,-2047.03127048,-6218.978970480002
27,503.6755,1413.6631,-1103.3079,0.0,0.0,0.0,-1280.1969,-16121.0349,619.6529,11770.7829,-2090.5524,55.65730464,-4196.765300000001,-2034.8950953600001,-6231.6603953600015
28,510.7871,1405.4783,-1107.6875,0.0,0.0,0.0,-1288.2499,-16292.1699,630.8163,11836.9504,-1999.3229,55.07303688,-4304.075199999999,-1944.2498631199999,-6248.32506312
29,479.4499,1446.8533,-1120.8449,0.0,0.0,0.0,-1289.2868,-16247.3544,613.084,11768.4405,-1995.8383,55.63999224,-4349.658399999998,-1940.1983077599998,-6289.856707759998
30,501.7685,1386.6268,-1088.7383,0.0,0.0,0.0,-1278.3404,-16073.3732,629.5596,11761.2047,-2128.2452,56.39748768,-4161.292299999999,-2071.84771232,-6233.140012319998
31,523.6555,1443.3104,-1084.9048,0.0,0.0,0.0,-1277.2553,-16155.0551,602.2088,11792.6919,-2084.8068,57.07506384,-4155.348599999999,-2027.7317361599999,-6183.080336159999
32,534.7193,1425.1031,-1100.3336,0.0,0.0,0.0,-1264.0308,-16146.6522,597.3676,11777.1569,-2064.0675,58.628285999999996,-4176.669700000002,-2005.4392140000002,-6182.108914000002
33,495.114,1432.9703,-1087.0924,0.0,0.0,0.0,-1281.9814,-16133.1994,625.2841,11766.0603,-2081.7561,56.6385696,-4182.844500000001,-2025.1175304,-6207.962030400002
34,539.1751,1464.8021,-1092.9297,0.0,0.0,0.0,-1261.3258,-16125.6607,616.5669,11757.2307,-2095.451,57.36921983999999,-4102.141399999999,-2038.08178016,-6140.223180159998
35,523.8642,1414.9395,-1099.1793,0.0,0.0,0.0,-1290.8234,-15937.638,595.5403,11752.6646,-2230.2812,58.14450504,-4040.632099999999,-2172.13669496,-6212.768794959999
36,525.082,1444.1643,-1084.4857,0.0,0.0,0.0,-1262.9315,-16180.3427,619.0229,11783.8798,-2075.3703,56.29604832,-4155.610899999998,-2019.07425168,-6174.685151679998
37,488.6444,1449.6443,-1104.1698,0.0,0.0,0.0,-1296.3626,-16010.0046,607.9298,11767.7247,-2192.7582,56.55030696,-4096.593799999999,-2136.2078930400003,-6232.801693039999
38,535.7067,1406.1553,-1102.9394,0.0,0.0,0.0,-1268.5219,-16074.2821,613.9121,11725.9441,-2115.8281,58.3712928,-4164.025200000002,-2057.4568072,-6221.482007200002
39,499.9579,1452.9428,-1108.1587,0.0,0.0,0.0,-1271.7297,-16111.421,597.9148,11722.8257,-2099.0685,57.17839392,-4217.6682,-2041.89010608,-6259.558306079999
40,506.1036,1398.5686,-1077.3141,0.0,0.0,0.0,-1261.7851,-16101.8719,602.6857,11737.2729,-2118.4844,56.91253968,-4196.340300000002,-2061.57186032,-6257.912160320001
41,505.9587,1419.9392,-1078.9393,0.0,0.0,0.0,-1279.7313,-16153.4176,633.6616,11797.7096,-2087.9681,55.17861912,-4154.819100000002,-2032.7894808800002,-6187.608580880003
42,494.6479,1394.7026,-1085.8302,0.0,0.0,0.0,-1292.8692,-16014.5498,626.5113,11777.1959,-2181.1981,55.31215248,-4100.191500000001,-2125.88594752,-6226.0774475200005
43,512.4858,1376.6617,-1044.5888,0.0,0.0,0.0,-1282.9659,-16380.6926,621.5287,11822.3232,-1911.513,55.48167719999999,-4375.2478999999985,-1856.0313228,-6231.279222799998
44,492.3949,1464.82,-1104.9001,0.0,0.0,0.0,-1265.7143,-16260.33,619.4408,11826.1974,-2032.9692,55.613945519999994,-4228.091300000002,-1977.35525448,-6205.446554480001
45,529.5965,1413.6744,-1097.0607,0.0,0.0,0.0,-1275.0769,-16207.2582,598.1229,11741.8004,-2036.1877,56.66684688,-4296.2015999999985,-1979.5208531199999,-6275.722453119999
46,520.525,1428.6236,-1082.7078,0.0,0.0,0.0,-1273.8751,-16257.4172,608.193,11761.4776,-2001.4569,57.46960008,-4295.180900000001,-1943.98729992,-6239.168199920001
47,501.0775,1412.9678,-1092.7762,0.0,0.0,0.0,-1275.9174,-16217.7986,634.4687,11864.0401,-2080.0742,58.31947944,-4173.938099999999,-2021.7547205600001,-6195.69282056
48,530.0086,1387.5733,-1088.3382,0.0,0.0,0.0,-1271.4761,-16120.8817,599.7842,11771.4506,-2109.6112,59.01702192,-4191.879299999999,-2050.59417808,-6242.473478079998
49,503.5338,1449.8274,-1081.275,0.0,0.0,0.0,-1284.5196,-16308.2631,610.2061,11795.3249,-1956.4835,56.73942288,-4315.165500000003,-1899.7440771200002,-6214.909577120003
50,481.5566,1374.4782,-1085.3607,0.0,0.0,0.0,-1245.2063,-16186.4328,631.9564,11842.9962,-2105.4676,59.06507328000001,-4186.012400000001,-2046.40252672,-6232.414926720001
51,531.133,1373.8995,-1063.5759,0.0,0.0,0.0,-1279.7577,-16278.3486,601.5448,11710.3484,-1922.1225,55.89046584,-4404.756499999998,-1866.23203416,-6270.9885341599975
52,492.5166,1430.4244,-1080.4211,0.0,0.0,0.0,-1304.4983,-16293.8919,607.9145,11789.9316,-1936.4987,56.3247756,-4358.024200000002,-1880.1739244,-6238.198124400002
53,490.1879,1440.217,-1077.0417,0.0,0.0,0.0,-1266.9115,-16257.0887,594.7138,11758.6693,-1989.201,56.65437648,-4317.2539,-1932.54662352,-6249.80052352
54,499.1672,1398.5737,-1091.8408,0.0,0.0,0.0,-1264.2044,-16197.9148,627.2184,11815.0146,-2047.0994,58.85965872,-4213.986100000002,-1988.23974128,-6202.225841280002
55,484.655,1460.65,-1067.9237,0.0,0.0,0.0,-1275.135,-16048.198,620.2547,11748.6393,-2147.1811,56.460242879999996,-4077.057700000001,-2090.72085712,-6167.778557120001
56,496.8409,1433.0545,-1108.1202,0.0,0.0,0.0,-1276.9683,-16203.4327,611.7675,11727.9906,-2002.6791,56.98191456,-4318.867699999999,-1945.69718544,-6264.564885439999
57,521.4649,1435.2428,-1135.9866,0.0,0.0,0.0,-1286.1641,-16178.3594,591.7528,11681.7315,-1962.5573,55.491350399999995,-4370.3181,-1907.0659495999998,-6277.384049600001
58,486.6073,1419.5403,-1091.8272,0.0,0.0,0.0,-1279.6972,-16066.2433,620.4172,11692.2771,-2089.0216,56.740926959999996,-4218.925800000001,-2032.28067304,-6251.206473040001
59,507.8567,1426.855,-1118.3497,0.0,0.0,0.0,-1299.6652,-16290.9586,617.2848,11732.1837,-1896.5105,55.29374424,-4424.793300000001,-1841.21675576,-6266.010055760002
60,528.9726,1429.4688,-1117.4047,0.0,0.0,0.0,-1282.7885,-16301.4987,611.1565,11785.6085,-1952.4222,55.25258544,-4346.485500000001,-1897.16961456,-6243.655114560001
61,503.1942,1381.2616,-1106.3082,0.0,0.0,0.0,-1270.7465,-16255.3142,606.1975,11763.5247,-1994.9714,56.63510928,-4378.190900000001,-1938.3362907199999,-6316.527190720002
62,518.6473,1424.8516,-1077.0589,0.0,0.0,0.0,-1277.1027,-16255.2912,611.451,11766.6138,-1975.4981,57.146511600000004,-4287.8891,-1918.3515884,-6206.2406884
