POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,492.476,1390.2753,-1102.4485,0.0,0.0,0.0,-1254.8675,-16187.172,627.2165,11764.9645,-1897.3585,40.4827,0.0,-4269.555700000001,-1856.8758,-6126.4315000000015
1,502.3116,1443.8611,-1113.4336,0.0,0.0,0.0,-1239.7556,-16124.173,606.8911,11702.081,-1923.7008,41.8187,0.0,-4222.2173999999995,-1881.8821,-6104.0995
2,512.3007,1460.8901,-1123.431,0.0,0.0,0.0,-1273.8085,-16157.6588,626.3167,11766.9876,-1924.5342,40.6576,0.0,-4188.403200000001,-1883.8766,-6072.2798
3,490.8179,1389.021,-1069.1325,0.0,0.0,0.0,-1246.9449,-16272.8626,610.1427,11762.0246,-1828.1282,40.9964,0.0,-4336.933799999999,-1787.1318,-6124.065599999999
4,491.6666,1453.3709,-1067.4059,0.0,0.0,0.0,-1257.8826,-16268.0046,611.3045,11748.3905,-1857.997,40.4185,0.0,-4288.560600000001,-1817.5785,-6106.139100000001
5,512.0422,1414.2763,-1096.6362,0.0,0.0,0.0,-1280.6839,-16114.233,622.0226,11782.2588,-1937.7683,40.4217,0.0,-4160.9532,-1897.3465999999999,-6058.2998
6,504.6323,1436.4543,-1070.7569,0.0,0.0,0.0,-1267.1162,-16234.2686,603.9276,11750.1505,-1858.9884,39.6675,0.0,-4276.976999999999,-1819.3209,-6096.2979
7,491.0098,1410.2511,-1106.6837,0.0,0.0,0.0,-1281.7278,-16103.6867,604.0674,11731.027,-1977.7624,40.9987,0.0,-4255.742899999999,-1936.7637,-6192.506599999999
8,494.9138,1456.6021,-1086.6402,0.0,0.0,0.0,-1291.5855,-16265.7235,622.2062,11777.0853,-1798.6893,39.686,0.0,-4293.141799999999,-1759.0033,-6052.1451
9,529.0791,1445.6577,-1119.6183,0.0,0.0,0.0,-1281.6251,-16208.3932,603.734,11800.4459,-1895.2249,39.6388,0.0,-4230.719899999998,-1855.5861,-6086.305999999999
