GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
0,565.9084,1425.9806,-1110.1412,0.0,0.0,0.0,-1274.2746,-15870.0649,622.2107,11577.8976,-2082.6559,58.98690288,18.7184,-4062.483399999999,-2023.6689971200003,-6067.433997119999
1,486.6069,1344.6062,-1099.1724,0.0,0.0,0.0,-1234.1495,-16090.9054,609.5034,11649.6684,-1935.6142,59.95804176000001,4.0266,-4333.842399999998,-1875.65615824,-6205.471958239998
2,514.3096,1430.4527,-1078.1221,0.0,0.0,0.0,-1227.6736,-16031.3609,619.1687,11592.6493,-1985.2111,60.59878344,10.9959,-4180.576300000001,-1924.61231656,-6094.192716560001
3,524.2039,1395.6488,-1062.3602,0.0,0.0,0.0,-1274.2864,-15893.4271,595.0519,11593.4435,-2048.9167,57.2260104,20.854,-4121.725600000002,-1991.6906896000003,-6092.562289600001
4,484.7287,1386.555,-1065.4281,0.0,0.0,0.0,-1264.1757,-16071.8329,633.3568,11592.2563,-1910.636,58.393877759999995,16.6311,-4304.5399,-1852.24212224,-6140.150922240001
5,476.5255,1395.3516,-1102.221,0.0,0.0,0.0,-1254.5828,-15943.051,605.1807,11561.2828,-1999.9018,56.58177744,9.8144,-4261.514199999998,-1943.32002256,-6195.019822559997
6,474.2084,1382.969,-1076.1572,0.0,0.0,0.0,-1256.4057,-16018.2726,622.4408,11564.5874,-1903.1448,58.80956184,6.4559,-4306.6299,-1844.33523816,-6144.50923816
7,534.7517,1454.605,-1084.2812,0.0,0.0,0.0,-1264.0195,-16059.6281,587.6173,11522.7279,-1894.0923,57.05366544,13.5516,-4308.2269000000015,-1837.03863456,-6131.713934560002
8,519.1735,1410.4445,-1062.0515,0.0,0.0,0.0,-1254.5876,-15951.2396,598.7473,11537.9103,-1962.856,58.264421760000005,11.716,-4201.6031,-1904.59157824,-6094.47867824
9,487.1157,1410.8277,-1072.0095,0.0,0.0,0.0,-1258.2266,-16044.7305,613.1282,11559.7497,-1926.1358,58.74405048,9.9656,-4304.1453,-1867.39174952,-6161.57144952
10,495.4013,1414.1355,-1096.2462,0.0,0.0,0.0,-1265.4966,-15940.7896,593.3918,11520.4533,-1973.4724,59.733575280000004,13.2118,-4279.1505,-1913.7388247200001,-6179.67752472
11,536.9624,1351.5352,-1068.2286,0.0,0.0,0.0,-1258.0113,-15998.0779,615.4479,11578.1172,-1971.1276,56.868998399999995,0.4723,-4242.2550999999985,-1914.2586016,-6156.041401599998
12,508.9837,1367.4629,-1060.9497,0.0,0.0,0.0,-1293.0507,-15997.5904,613.0214,11550.9339,-1942.4889,56.9000232,11.3113,-4311.188899999999,-1885.5888768,-6185.466476799999
13,500.0153,1379.2986,-1093.7158,0.0,0.0,0.0,-1274.5017,-15967.2271,609.3257,11515.1437,-1918.2746,55.67173704,8.9674,-4331.661300000002,-1862.60286296,-6185.296762960001
14,491.6513,1435.18,-1089.9224,0.0,0.0,0.0,-1290.2314,-15886.9494,622.0191,11560.3317,-2024.1979,58.9544316,14.648,-4157.9211,-1965.2434684,-6108.516568399999
15,512.9986,1439.4655,-1100.1985,0.0,0.0,0.0,-1291.0771,-15861.3129,590.4573,11494.4866,-2003.1656,56.58172344,5.4373,-4215.1805,-1946.5838765600001,-6156.327076560001
16,478.6508,1418.3635,-1108.4053,0.0,0.0,0.0,-1272.0495,-15740.1055,606.3135,11503.2378,-2115.9529,58.07710152,-0.9518,-4113.994699999999,-2057.8757984800004,-6172.8222984799995
17,483.5108,1421.2929,-1101.2866,0.0,0.0,0.0,-1295.4604,-15933.6722,589.4012,11547.5804,-1976.553,56.94029424,14.0653,-4288.633899999999,-1919.6127057600002,-6194.181305759998
18,515.9939,1404.3221,-1075.1022,0.0,0.0,0.0,-1304.1077,-15980.6386,600.7351,11617.0741,-1976.0121,57.16368288,4.3813,-4221.7233000000015,-1918.84841712,-6136.190417120001
19,549.0669,1386.5787,-1092.3283,0.0,0.0,0.0,-1294.5618,-16051.5737,593.4269,11558.8363,-1888.1384,56.63602368,15.0048,-4350.555,-1831.50237632,-6167.05257632
20,507.7797,1420.222,-1099.4989,0.0,0.0,0.0,-1274.1653,-16020.4089,592.3721,11556.5852,-1948.9493,57.16935072,10.2012,-4317.114100000001,-1891.77994928,-6198.692849280001
21,498.4568,1418.4886,-1066.8049,0.0,0.0,0.0,-1278.4763,-15932.739,608.3115,11516.4125,-1971.4376,57.4066368,0.9707,-4236.3508,-1914.0309631999999,-6149.4110632
22,513.0263,1377.6659,-1069.5702,0.0,0.0,0.0,-1293.0484,-15961.2578,592.1494,11566.0746,-1994.0031,55.78522848,9.2839,-4274.9601999999995,-1938.2178715199998,-6203.894171519999
23,515.0631,1387.5999,-1082.2905,0.0,0.0,0.0,-1295.1483,-16027.7679,604.8158,11503.4499,-1858.2259,55.27005984,7.9497,-4394.278000000002,-1802.95584016,-6189.284140160002
24,501.3526,1474.6651,-1091.1763,0.0,0.0,0.0,-1290.9881,-15951.4764,606.9871,11573.1834,-2016.0694,58.01141664,5.9107,-4177.4526000000005,-1958.05798336,-6129.599883360001
25,501.9568,1411.0101,-1091.5745,0.0,0.0,0.0,-1307.1579,-15946.3741,609.7722,11547.938,-1975.6451,55.632016799999995,21.7246,-4274.429400000003,-1920.0130832,-6172.717883200003
26,471.7501,1419.9482,-1117.7673,0.0,0.0,0.0,-1277.584,-15933.8834,607.9854,11563.3383,-1988.5587,55.67054616,12.9468,-4266.212700000002,-1932.88815384,-6186.154053840001
27,500.0284,1402.6837,-1102.3723,0.0,0.0,0.0,-1295.8975,-16152.8053,596.5602,11549.7015,-1791.9714,55.528830719999995,2.7219,-4502.101300000002,-1736.4425692799998,-6235.821969280003
28,477.879,1424.4588,-1086.7625,0.0,0.0,0.0,-1282.8151,-16098.212,606.9006,11595.2583,-1884.6683,56.04274656,8.4604,-4363.292899999999,-1828.62555344,-6183.458053439999
29,513.8524,1380.8398,-1069.4055,0.0,0.0,0.0,-1289.8359,-15978.1012,605.7805,11470.9647,-1856.9129,55.19706264,6.9999,-4365.905199999997,-1801.71583736,-6160.621137359998
30,515.2969,1362.6734,-1107.3032,0.0,0.0,0.0,-1295.5156,-15917.7361,616.9545,11555.9844,-1980.6227,56.13102648,-0.6083,-4269.645700000003,-1924.49167352,-6194.745673520002
31,476.5828,1410.1246,-1085.9823,0.0,0.0,0.0,-1276.4459,-15951.6819,602.5594,11520.3618,-1940.8722,57.599998559999996,6.9907,-4304.481499999998,-1883.2722014400001,-6180.763001439997
32,527.2214,1429.4567,-1066.9145,0.0,0.0,0.0,-1284.3851,-15972.9378,599.7948,11491.455,-1893.1209,56.137786559999995,-3.9241,-4276.309499999999,-1836.98311344,-6117.21671344
33,516.8691,1448.0078,-1110.8752,0.0,0.0,0.0,-1263.8122,-16053.6643,610.7136,11549.8205,-1870.1523,56.56827816,5.7593,-4302.940700000001,-1813.5840218399999,-6110.765421840001
34,500.2012,1414.7275,-1114.1273,0.0,0.0,0.0,-1279.0073,-15959.8159,615.4083,11514.425,-1932.7323,54.36882576,9.2448,-4308.1885,-1878.36347424,-6177.30717424
35,493.9,1430.4837,-1114.4645,0.0,0.0,0.0,-1272.0617,-15964.6835,630.4098,11581.3429,-1969.9679,56.60211168,14.6264,-4215.073300000002,-1913.36578832,-6113.812688320001
36,508.832,1372.9636,-1100.9384,0.0,0.0,0.0,-1262.5975,-15903.7524,601.855,11491.2371,-1927.4479,57.4438644,-1.4179,-4292.400599999999,-1870.0040356,-6163.822535599999
37,503.5572,1475.894,-1096.3859,0.0,0.0,0.0,-1299.5822,-15882.0794,611.1454,11529.3081,-1982.5178,55.0742328,6.9506,-4158.142800000001,-1927.4435672000002,-6078.635767200001
38,523.0233,1444.0663,-1105.464,0.0,0.0,0.0,-1274.9638,-15868.629,603.3019,11528.9274,-2011.6434,56.52601488,7.6599,-4149.7379,-1955.1173851199999,-6097.1953851200005
39,495.2954,1454.4984,-1092.2808,0.0,0.0,0.0,-1298.5529,-15967.7334,593.5054,11523.2087,-1902.1828,55.923102719999996,10.4473,-4292.0592000000015,-1846.25969728,-6127.871597280002
40,498.5392,1465.6925,-1087.2069,0.0,0.0,0.0,-1305.4901,-15981.9917,601.0726,11506.8058,-1882.6131,55.96837848,2.7584,-4302.578600000003,-1826.64472152,-6126.464921520003
41,505.9693,1450.8605,-1114.743,0.0,0.0,0.0,-1258.0499,-15863.8171,599.8625,11493.369,-1977.288,57.93171552,6.4219,-4186.548700000001,-1919.35628448,-6099.483084480002
42,502.8581,1399.8009,-1102.3439,0.0,0.0,0.0,-1267.4662,-16088.3987,587.8405,11560.4097,-1862.166,57.32184888,12.4839,-4407.2996,-1804.8441511199999,-6199.65985112
43,531.5915,1389.4717,-1136.8025,0.0,0.0,0.0,-1271.7266,-16004.1781,603.5428,11562.5955,-1919.2702,56.617023599999996,15.3186,-4325.5057000000015,-1862.6531764,-6172.840276400002
44,508.6887,1406.5856,-1103.9507,0.0,0.0,0.0,-1295.7185,-15808.676,617.7177,11558.1391,-2111.1946,56.62765656,24.0727,-4117.214099999999,-2054.5669434399997,-6147.708343439999
45,490.7405,1406.5714,-1087.543,0.0,0.0,0.0,-1302.9124,-15874.8539,607.0672,11558.3987,-2056.5434,58.04540712,11.2701,-4202.531500000001,-1998.49799288,-6189.7593928800015
46,518.7906,1401.1215,-1107.7374,0.0,0.0,0.0,-1289.6088,-16025.7851,617.5206,11591.3055,-1936.17,57.26136168,10.5846,-4294.393099999999,-1878.9086383200001,-6162.717138319999
47,500.5795,1381.5935,-1110.4021,0.0,0.0,0.0,-1254.984,-16021.2231,618.1495,11604.621,-1932.8226,58.2756192,1.7512,-4281.665700000001,-1874.5469808,-6154.4614808000015
48,562.95,1382.9972,-1098.7192,0.0,0.0,0.0,-1298.977,-16046.7931,615.1899,11523.8996,-1856.0297,55.26139536,7.5242,-4359.452600000002,-1800.76830464,-6152.696704640002
49,491.8238,1443.7015,-1094.3749,0.0,0.0,0.0,-1251.7376,-15990.5083,602.6077,11524.0165,-1915.8678,58.09918536,12.8504,-4274.471299999999,-1857.76861464,-6119.389514639999
50,532.1934,1385.397,-1106.419,0.0,0.0,0.0,-1288.9682,-15797.7445,607.912,11566.4145,-2103.4189,57.378559679999995,7.7423,-4101.2148,-2046.04034032,-6139.512840320001
51,514.9038,1411.9374,-1099.0355,0.0,0.0,0.0,-1264.8699,-16001.6923,601.7344,11556.5002,-1920.2473,57.14937864,13.7985,-4280.5219,-1863.09792136,-6129.82132136
52,484.8293,1373.0035,-1075.7627,0.0,0.0,0.0,-1275.0221,-16009.4608,609.3474,11557.4218,-1938.6515,56.2592628,11.8277,-4335.643600000001,-1882.3922372,-6206.208137200001
53,461.1751,1391.9307,-1102.7508,0.0,0.0,0.0,-1256.2179,-15954.9765,599.7404,11501.7268,-1922.2465,57.87655272,14.2193,-4359.3722,-1864.36994728,-6209.52284728
54,494.3318,1423.3978,-1092.7376,0.0,0.0,0.0,-1286.5661,-15878.9838,582.4438,11508.2655,-1957.0636,55.0306656,-4.5044,-4249.848599999999,-1902.0329344,-6156.385934399998
55,501.6351,1433.7032,-1094.404,0.0,0.0,0.0,-1277.1118,-15892.6096,595.766,11479.6491,-1953.661,56.41467408,4.0087,-4253.371999999999,-1897.2463259200001,-6146.609625919999
56,524.6643,1397.048,-1132.9227,0.0,0.0,0.0,-1263.8631,-15977.3233,609.7218,11494.0122,-1891.5316,56.616564239999995,4.6566,-4348.6628,-1834.9150357600001,-6178.92123576
57,488.0987,1433.5462,-1073.193,0.0,0.0,0.0,-1274.7449,-16027.025,598.6491,11523.1719,-1881.3824,55.72534752,-7.9588,-4331.496999999999,-1825.65705248,-6165.112852480001
58,496.7509,1421.1636,-1105.8925,0.0,0.0,0.0,-1262.1856,-16005.2059,623.8016,11557.0494,-1904.2207,57.0170088,4.1359,-4274.5185,-1847.2036912,-6117.586291199999
59,520.221,1388.426,-1089.7281,0.0,0.0,0.0,-1273.0226,-16071.6465,599.9461,11537.6092,-1854.5735,57.498670080000004,-2.7894,-4388.194900000002,-1797.07482992,-6188.059129920002
60,507.3713,1421.1594,-1104.0777,0.0,0.0,0.0,-1265.4859,-15971.9011,596.3339,11508.9073,-1913.8491,57.159705599999995,-5.2473,-4307.692799999997,-1856.6893943999999,-6169.6294943999965
61,487.34,1377.2789,-1116.9371,0.0,0.0,0.0,-1273.1183,-15893.8064,602.3728,11550.666,-2001.4701,57.69012744,12.7261,-4266.204100000003,-1943.77997256,-6197.2579725600035
62,514.0797,1441.0066,-1093.5196,0.0,0.0,0.0,-1264.3985,-15909.8073,592.8595,11454.146,-1941.1181,56.26941624,0.4354,-4265.633599999999,-1884.8486837599999,-6150.046883759998
63,476.9991,1372.044,-1108.6429,0.0,0.0,0.0,-1281.0859,-16043.9571,618.715,11488.2293,-1849.0857,55.052171279999996,3.3974,-4477.6985,-1794.03352872,-6268.33462872
64,483.6741,1411.3609,-1083.3778,0.0,0.0,0.0,-1252.1938,-15961.4251,606.9003,11492.7525,-1916.9553,59.905149120000004,4.107,-4302.3089,-1857.05015088,-6155.25205088
65,519.4687,1426.2341,-1108.2439,0.0,0.0,0.0,-1269.8894,-15909.304,610.3233,11495.132,-1943.8579,57.4351524,8.0054,-4236.279200000001,-1886.4227475999999,-6114.6965476000005
66,492.5458,1438.4207,-1125.4778,0.0,0.0,0.0,-1241.8963,-15999.147,602.2965,11583.3519,-1962.4405,59.775821279999995,10.0567,-4249.906199999999,-1902.66467872,-6142.514178719999
67,524.4522,1446.8675,-1100.7638,0.0,0.0,0.0,-1290.9075,-15915.8575,596.9841,11529.7048,-1985.6566,57.74338224,15.4855,-4209.520200000001,-1927.91321776,-6121.9479177600015
68,515.9304,1430.1284,-1077.5978,0.0,0.0,0.0,-1266.8078,-15855.5317,594.5922,11510.1198,-2004.1165,57.9021768,4.9762,-4149.166499999999,-1946.2143232,-6090.404623199999
69,486.0269,1400.698,-1114.7499,0.0,0.0,0.0,-1306.8135,-15860.9146,607.3523,11507.2639,-1952.6551,59.213319119999994,6.9054,-4281.136900000001,-1893.44178088,-6167.673280880002
70,472.5807,1412.0482,-1122.4114,0.0,0.0,0.0,-1221.5033,-16049.0423,626.1498,11547.6036,-1904.5963,57.28893839999999,16.3071,-4334.574699999999,-1847.3073616,-6165.574961599999
71,526.9042,1423.489,-1102.203,0.0,0.0,0.0,-1253.9763,-15883.4879,594.7696,11463.5006,-1952.7133,58.82936184,7.1998,-4231.0038,-1893.8839381599998,-6117.687938159999
72,534.4528,1383.2418,-1094.9332,0.0,0.0,0.0,-1253.0319,-16035.1562,610.9743,11589.5228,-1922.8854,57.95285112,16.896,-4264.9295999999995,-1864.9325488799998,-6112.96614888
73,489.2489,1408.606,-1085.0906,0.0,0.0,0.0,-1261.3449,-15976.705,615.2695,11543.3286,-1930.2042,59.73903504,15.3426,-4266.687499999998,-1870.4651649599998,-6121.810064959998
74,484.6626,1359.4136,-1078.985,0.0,0.0,0.0,-1280.4427,-16040.911,609.1607,11609.5231,-1904.8738,57.15201456,-1.0469,-4337.5787,-1847.72178544,-6186.347385440001
75,507.8002,1440.8277,-1085.7643,0.0,0.0,0.0,-1277.1746,-15934.0465,611.7306,11551.7717,-1976.2822,58.781689199999995,16.3614,-4184.8552,-1917.5005108,-6085.9943108
76,486.2611,1361.5529,-1082.1508,0.0,0.0,0.0,-1263.6915,-15953.2426,605.2553,11554.8292,-1957.2056,60.348057839999996,19.7158,-4291.186399999999,-1896.85754216,-6168.328142159999
77,502.6972,1382.7805,-1066.7337,0.0,0.0,0.0,-1291.0793,-16001.4818,593.5455,11543.9421,-1912.554,58.59550872,10.3662,-4336.3295,-1853.95849128,-6179.9217912799995
78,503.2951,1393.2347,-1071.1335,0.0,0.0,0.0,-1246.7574,-16140.0238,598.8921,11541.4124,-1792.5411,56.509781759999996,6.8736,-4421.080400000001,-1736.03131824,-6150.238118240001
79,530.6464,1388.2433,-1092.8246,0.0,0.0,0.0,-1239.8697,-15872.6801,599.5451,11529.3104,-2035.8371,60.229747440000004,14.5059,-4157.629199999999,-1975.60735256,-6118.730652559999
80,506.9818,1441.2562,-1086.3,0.0,0.0,0.0,-1259.5137,-16004.7172,610.6738,11506.0658,-1896.1284,59.52979224,15.1018,-4285.5533,-1836.59860776,-6107.050107759999
81,522.4938,1388.6804,-1103.4353,0.0,0.0,0.0,-1264.8,-15965.2039,609.9818,11501.6496,-1919.6387,58.105009439999996,9.7946,-4310.633599999999,-1861.53369056,-6162.372690559999
82,524.573,1386.7049,-1081.3836,0.0,0.0,0.0,-1271.8685,-15956.8536,610.9444,11557.5607,-1962.1583,58.36660128,9.2415,-4230.322699999999,-1903.79169872,-6124.872898719998
83,538.173,1444.4248,-1078.2271,0.0,0.0,0.0,-1273.7058,-15897.1553,600.4636,11515.0176,-1995.8775,57.80334312,4.622,-4151.0092,-1938.0741568800001,-6084.4613568800005
84,501.1741,1391.5526,-1088.3553,0.0,0.0,0.0,-1280.7551,-15944.2529,614.3591,11543.8141,-1946.0574,56.824995599999994,11.6351,-4262.463399999999,-1889.2324044,-6140.060704399998
85,531.0848,1385.2355,-1089.9209,0.0,0.0,0.0,-1291.9135,-15976.1474,608.1351,11523.1249,-1902.768,56.620685519999995,7.1971,-4310.401500000002,-1846.14731448,-6149.351714480002
86,490.6446,1432.0758,-1081.695,0.0,0.0,0.0,-1275.0513,-15978.3949,604.5283,11509.9366,-1925.8508,56.1003804,19.6822,-4297.955899999999,-1869.7504196,-6148.024119599999
87,522.229,1393.3433,-1082.7199,0.0,0.0,0.0,-1275.9167,-16170.4246,615.4967,11550.6801,-1801.0315,56.874504959999996,15.4552,-4447.312100000001,-1744.15699504,-6176.0138950400005
88,473.1552,1420.1015,-1074.1031,0.0,0.0,0.0,-1289.069,-16041.0839,620.3871,11609.4651,-1895.5698,56.29518288,14.9376,-4281.1471,-1839.27461712,-6105.4841171200005
89,507.2228,1396.0803,-1101.8689,0.0,0.0,0.0,-1265.5406,-15965.1239,609.2988,11498.68,-1887.3492,55.58891327999999,21.1077,-4321.2514999999985,-1831.76028672,-6131.904086719999
90,509.3983,1454.106,-1093.486,0.0,0.0,0.0,-1269.333,-16040.4208,607.1815,11497.3743,-1835.676,56.1241584,8.819,-4335.179699999999,-1779.5518416,-6105.912541599998
91,551.2779,1475.9496,-1086.4708,0.0,0.0,0.0,-1304.909,-16036.705,613.3739,11546.1718,-1888.7548,56.46422376,9.0782,-4241.311599999999,-1832.2905762399998,-6064.523976239999
92,489.0763,1396.0265,-1087.3145,0.0,0.0,0.0,-1271.6358,-15959.3701,616.1886,11522.9087,-1960.5003,57.2613912,4.7504,-4294.1203000000005,-1903.2389088,-6192.608808800001
93,474.0741,1391.6921,-1094.9226,0.0,0.0,0.0,-1260.3142,-15891.6216,603.7718,11538.599,-1973.5053,58.02242184,12.1568,-4238.7214,-1915.48287816,-6142.0474781600005
94,504.5309,1457.4091,-1080.9427,0.0,0.0,0.0,-1283.2629,-15850.5089,606.3527,11510.2216,-2038.5774,57.76895664,9.182,-4136.200200000001,-1980.80844336,-6107.826643360001
95,504.2281,1381.2022,-1086.1437,0.0,0.0,0.0,-1278.4024,-16033.913,588.0036,11554.4127,-1903.5651,55.655238239999996,12.6314,-4370.612499999999,-1847.90986176,-6205.890961759999
96,500.8446,1355.9863,-1071.0008,0.0,0.0,0.0,-1277.8134,-15996.2245,592.698,11600.7744,-1981.8634,58.01339592,16.206,-4294.7354,-1923.85000408,-6202.379404079999
97,492.5449,1414.8182,-1112.4287,0.0,0.0,0.0,-1257.6677,-16058.4285,612.3791,11603.4052,-1907.9166,56.01507984,11.1001,-4305.377500000002,-1851.90152016,-6146.178920160003
98,508.2309,1405.3717,-1051.1125,0.0,0.0,0.0,-1281.1041,-16069.2447,616.3937,11585.7055,-1890.2043,56.8619784,12.2219,-4285.7595,-1833.3423216,-6106.879921600001
99,520.7802,1412.8799,-1059.103,0.0,0.0,0.0,-1275.4975,-15887.8907,590.4763,11556.926,-2014.4673,58.358926079999996,10.6609,-4141.4288,-1956.10837392,-6086.87627392
100,518.2059,1440.2175,-1060.7239,0.0,0.0,0.0,-1283.8928,-15929.0007,580.2063,11572.9635,-2019.7148,57.84376392,8.2504,-4162.0242,-1961.87103608,-6115.64483608
101,510.6812,1357.2224,-1084.4762,0.0,0.0,0.0,-1292.5538,-15953.7831,614.5379,11587.2082,-2001.3383,58.365833759999994,5.7793,-4261.163400000003,-1942.97246624,-6198.356566240002
102,476.0078,1395.0148,-1107.604,0.0,0.0,0.0,-1265.8043,-15971.563,607.932,11617.805,-1998.6238,57.555465119999994,0.753,-4248.2117,-1941.06833488,-6188.52703488
103,521.8112,1420.9902,-1060.4218,0.0,0.0,0.0,-1240.7048,-16073.4612,606.6704,11553.5204,-1916.6224,58.18430016,7.5918,-4271.595600000002,-1858.43809984,-6122.441899840002
