POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,572.0151,1431.7074,-1107.1138,0.0,0.0,0.0,-1277.0366,-16101.8735,625.2114,11862.2088,-2056.1071,1244.4163,-748.8435,-3994.8812,-1560.5343,-5555.4155
1,490.9045,1351.7982,-1099.2319,0.0,0.0,0.0,-1236.3796,-16325.7744,613.4371,11933.2361,-1927.3473,1242.5878,-755.1996,-4272.01,-1439.9591,-5711.969099999999
2,521.2255,1440.8642,-1078.7486,0.0,0.0,0.0,-1229.7677,-16282.8616,623.9677,11878.767,-1957.2006,1247.7049,-750.3411,-4126.5535,-1459.8368,-5586.3903
3,534.1271,1407.5243,-1064.5592,0.0,0.0,0.0,-1276.5452,-16124.3357,599.7076,11871.8149,-2021.8876,1230.9312,-737.7861,-4052.266200000002,-1528.7425,-5581.008700000002
4,492.6861,1395.66,-1066.8764,0.0,0.0,0.0,-1266.8982,-16302.5039,637.648,11871.4638,-1903.1169,1236.4216,-743.3717,-4238.820599999999,-1410.067,-5648.887599999999
5,479.4292,1405.8514,-1105.7525,0.0,0.0,0.0,-1257.1907,-16172.963,609.8421,11844.0561,-1987.0783,1234.9852,-748.4999,-4196.7274,-1500.5929999999998,-5697.3204
6,476.9853,1390.3557,-1077.9585,0.0,0.0,0.0,-1258.4451,-16270.8559,627.3158,11850.0776,-1878.9772,1234.6781,-748.8568,-4262.525099999999,-1393.1559,-5655.680999999999
7,539.7599,1463.862,-1083.9082,0.0,0.0,0.0,-1266.6492,-16292.8323,591.6424,11805.0599,-1868.1091,1232.5897,-739.0296,-4243.065500000001,-1374.549,-5617.6145
8,526.4135,1421.3913,-1062.1584,0.0,0.0,0.0,-1257.0578,-16187.3948,602.336,11822.8987,-1964.8159,1233.9835,-739.5763,-4133.5715,-1470.4087,-5603.980199999999
9,490.84,1423.7771,-1073.9714,0.0,0.0,0.0,-1260.7065,-16273.7828,616.9776,11837.1018,-1911.5306,1231.0918,-747.579,-4239.7642,-1428.0178,-5667.781999999999
10,502.2976,1424.9471,-1096.1265,0.0,0.0,0.0,-1267.3773,-16170.3857,597.9725,11800.0346,-1959.7521,1243.8824,-750.2685,-4208.637700000001,-1466.1381999999999,-5674.775900000001
11,542.3025,1360.7124,-1070.523,0.0,0.0,0.0,-1260.4392,-16237.3664,619.7493,11865.0938,-1942.8584,1227.4205,-736.7621,-4180.470600000002,-1452.2000000000003,-5632.670600000002
12,515.7001,1374.56,-1062.9333,0.0,0.0,0.0,-1295.5054,-16231.458,617.7381,11834.2893,-1911.5122,1233.5063,-738.4811,-4247.609200000001,-1416.4869999999999,-5664.096200000001
13,506.9467,1389.954,-1095.7888,0.0,0.0,0.0,-1276.8019,-16203.9138,614.3131,11804.3772,-1906.7288,1220.4228,-735.4122,-4260.913500000001,-1421.7182,-5682.6317
14,494.3624,1444.3538,-1089.2368,0.0,0.0,0.0,-1292.6892,-16123.5046,626.3539,11846.6537,-2029.4956,1238.5526,-755.1197,-4093.7068,-1546.0627,-5639.7695
15,518.1357,1450.1482,-1100.1171,0.0,0.0,0.0,-1293.456,-16094.409,594.5734,11779.6285,-1973.0648,1232.3912,-737.461,-4145.496299999999,-1478.1346,-5623.630899999999
16,481.9048,1426.3156,-1111.2621,0.0,0.0,0.0,-1274.7834,-15974.935,609.9256,11787.5493,-2083.1079,1237.7541,-741.493,-4055.2851999999984,-1586.8467999999998,-5642.131999999999
17,487.0472,1437.6376,-1103.172,0.0,0.0,0.0,-1297.4586,-16161.6207,594.568,11824.3887,-1945.4399,1237.9384,-738.7671,-4218.609800000002,-1446.2686,-5664.878400000002
18,519.1569,1411.4022,-1075.8415,0.0,0.0,0.0,-1306.6964,-16208.8851,604.6738,11899.7734,-1941.8764,1232.188,-735.0865,-4156.4167,-1444.7749,-5601.1916
19,556.4331,1395.4218,-1094.4007,0.0,0.0,0.0,-1297.0701,-16280.4236,596.3951,11842.3648,-1870.1699,1231.6258,-734.0,-4281.2796,-1372.5441,-5653.8237
20,511.4837,1433.5095,-1100.7986,0.0,0.0,0.0,-1276.7007,-16248.2922,596.8105,11836.142,-1938.8413,1226.7401,-737.4634,-4247.845799999999,-1449.5646000000002,-5697.410399999999
21,504.0727,1427.3886,-1070.2201,0.0,0.0,0.0,-1281.0799,-16164.2837,611.9562,11798.1155,-1951.1519,1234.886,-744.3599,-4174.0507,-1460.6258000000003,-5634.6765000000005
22,518.3137,1386.8138,-1071.6888,0.0,0.0,0.0,-1295.5936,-16189.8015,595.8271,11845.761,-1976.5113,1225.762,-739.2039,-4210.368299999998,-1489.9532,-5700.321499999998
23,521.5758,1396.7434,-1084.2414,0.0,0.0,0.0,-1297.5081,-16261.2414,609.2439,11788.8219,-1843.3271,1227.9544,-730.3526,-4326.605900000002,-1345.7253,-5672.331200000002
24,506.4508,1484.7758,-1092.775,0.0,0.0,0.0,-1293.1708,-16193.5825,611.0504,11859.1964,-2003.0101,1234.886,-738.0099,-4118.054899999999,-1506.134,-5624.188899999998
25,510.4898,1421.5003,-1090.4114,0.0,0.0,0.0,-1309.6758,-16180.314,612.714,11828.2715,-1947.4138,1222.5774,-726.3371,-4207.4256000000005,-1451.1735,-5658.5991
26,478.7785,1430.8783,-1119.9575,0.0,0.0,0.0,-1279.8994,-16163.5071,612.0412,11850.7526,-1970.587,1225.1525,-736.6612,-4190.913400000001,-1482.0957,-5673.009100000001
27,504.304,1407.4514,-1105.2834,0.0,0.0,0.0,-1298.4407,-16384.0479,600.2009,11834.1863,-1765.745,1226.1684,-734.5484,-4441.629400000003,-1274.125,-5715.754400000003
28,482.3297,1431.3239,-1088.4445,0.0,0.0,0.0,-1285.2434,-16328.3024,610.1661,11878.3617,-1866.3985,1225.4218,-737.6034,-4299.8089,-1378.5801,-5678.389
29,516.9076,1392.9025,-1072.8035,0.0,0.0,0.0,-1291.3838,-16218.7716,611.1488,11760.7202,-1849.7857,1220.9095,-733.8082,-4301.279799999998,-1362.6844,-5663.964199999999
30,518.8155,1369.5855,-1107.5026,0.0,0.0,0.0,-1297.9453,-16157.2279,620.881,11843.8388,-1950.1346,1231.3942,-741.0941,-4209.555,-1459.8345000000002,-5669.389500000001
