POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,572.0151,1431.7074,-1107.1138,0.0,0.0,0.0,-1277.0366,-16101.8735,625.2114,11862.2088,-2056.1071,41.1018,0.0,-3994.8812,-2015.0053000000003,-6009.8865
1,490.9045,1351.7982,-1099.2319,0.0,0.0,0.0,-1236.3796,-16325.7744,613.4371,11933.2361,-1927.3473,40.8796,0.0,-4272.01,-1886.4677,-6158.4776999999995
2,521.2255,1440.8642,-1078.7486,0.0,0.0,0.0,-1229.7677,-16282.8616,623.9677,11878.767,-1957.2006,41.0253,0.0,-4126.5535,-1916.1752999999999,-6042.7288
3,534.1271,1407.5243,-1064.5592,0.0,0.0,0.0,-1276.5452,-16124.3357,599.7076,11871.8149,-2021.8876,40.0865,0.0,-4052.266200000002,-1981.8011000000001,-6034.0673000000015
4,492.6861,1395.66,-1066.8764,0.0,0.0,0.0,-1266.8982,-16302.5039,637.648,11871.4638,-1903.1169,40.7344,0.0,-4238.820599999999,-1862.3825,-6101.203099999999
5,479.4292,1405.8514,-1105.7525,0.0,0.0,0.0,-1257.1907,-16172.963,609.8421,11844.0561,-1987.0783,41.0025,0.0,-4196.7274,-1946.0757999999998,-6142.8032
6,476.9853,1390.3557,-1077.9585,0.0,0.0,0.0,-1258.4451,-16270.8559,627.3158,11850.0776,-1878.9772,40.847,0.0,-4262.525099999999,-1838.1302,-6100.655299999999
7,539.7599,1463.862,-1083.9082,0.0,0.0,0.0,-1266.6492,-16292.8323,591.6424,11805.0599,-1868.1091,40.4725,0.0,-4243.065500000001,-1827.6365999999998,-6070.7021
8,526.4135,1421.3913,-1062.1584,0.0,0.0,0.0,-1257.0578,-16187.3948,602.336,11822.8987,-1964.8159,40.2852,0.0,-4133.5715,-1924.5307,-6058.102199999999
9,490.84,1423.7771,-1073.9714,0.0,0.0,0.0,-1260.7065,-16273.7828,616.9776,11837.1018,-1911.5306,40.5519,0.0,-4239.7642,-1870.9787000000001,-6110.742899999999
10,502.2976,1424.9471,-1096.1265,0.0,0.0,0.0,-1267.3773,-16170.3857,597.9725,11800.0346,-1959.7521,41.0584,0.0,-4208.637700000001,-1918.6937,-6127.331400000001
11,542.3025,1360.7124,-1070.523,0.0,0.0,0.0,-1260.4392,-16237.3664,619.7493,11865.0938,-1942.8584,40.2686,0.0,-4180.470600000002,-1902.5898,-6083.060400000002
12,515.7001,1374.56,-1062.9333,0.0,0.0,0.0,-1295.5054,-16231.458,617.7381,11834.2893,-1911.5122,40.2926,0.0,-4247.609200000001,-1871.2196,-6118.828800000001
13,506.9467,1389.954,-1095.7888,0.0,0.0,0.0,-1276.8019,-16203.9138,614.3131,11804.3772,-1906.7288,39.4585,0.0,-4260.913500000001,-1867.2703000000001,-6128.183800000001
14,494.3624,1444.3538,-1089.2368,0.0,0.0,0.0,-1292.6892,-16123.5046,626.3539,11846.6537,-2029.4956,41.4516,0.0,-4093.7068,-1988.0439999999999,-6081.7508
15,518.1357,1450.1482,-1100.1171,0.0,0.0,0.0,-1293.456,-16094.409,594.5734,11779.6285,-1973.0648,40.4813,0.0,-4145.496299999999,-1932.5835000000002,-6078.079799999999
16,481.9048,1426.3156,-1111.2621,0.0,0.0,0.0,-1274.7834,-15974.935,609.9256,11787.5493,-2083.1079,41.0675,0.0,-4055.2851999999984,-2042.0403999999999,-6097.325599999998
17,487.0472,1437.6376,-1103.172,0.0,0.0,0.0,-1297.4586,-16161.6207,594.568,11824.3887,-1945.4399,40.6358,0.0,-4218.609800000002,-1904.8041,-6123.413900000002
18,519.1569,1411.4022,-1075.8415,0.0,0.0,0.0,-1306.6964,-16208.8851,604.6738,11899.7734,-1941.8764,40.1798,0.0,-4156.4167,-1901.6966000000002,-6058.1133
19,556.4331,1395.4218,-1094.4007,0.0,0.0,0.0,-1297.0701,-16280.4236,596.3951,11842.3648,-1870.1699,40.3865,0.0,-4281.2796,-1829.7834,-6111.063
20,511.4837,1433.5095,-1100.7986,0.0,0.0,0.0,-1276.7007,-16248.2922,596.8105,11836.142,-1938.8413,40.4049,0.0,-4247.845799999999,-1898.4364,-6146.2822
21,504.0727,1427.3886,-1070.2201,0.0,0.0,0.0,-1281.0799,-16164.2837,611.9562,11798.1155,-1951.1519,40.9833,0.0,-4174.0507,-1910.1686,-6084.2193
22,518.3137,1386.8138,-1071.6888,0.0,0.0,0.0,-1295.5936,-16189.8015,595.8271,11845.761,-1976.5113,40.2954,0.0,-4210.368299999998,-1936.2159,-6146.584199999998
