GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,532.6668,1412.9435,-1096.0326,0.0,0.0,0.0,-1315.1025,-16121.3167,616.0001,11710.4668,-2012.1993,53.82803952,-4260.374599999999,-1958.37126048,-6218.7458604799995
1,506.4149,1402.2515,-1056.9196,0.0,0.0,0.0,-1303.6286,-16152.7201,625.2088,11760.1224,-2057.108,53.34361344,-4219.270700000001,-2003.7643865600003,-6223.035086560001
2,515.0767,1452.4986,-1099.2731,0.0,0.0,0.0,-1278.1203,-16086.594,595.785,11757.6013,-2105.1007,56.2404312,-4143.025799999998,-2048.8602688,-6191.886068799998
3,506.7521,1437.0936,-1056.6731,0.0,0.0,0.0,-1264.3582,-16094.621,615.6672,11736.2024,-2088.6821,57.77645976,-4119.937,-2030.90564024,-6150.84264024
4,490.9493,1457.3238,-1099.6333,0.0,0.0,0.0,-1272.3331,-16035.4637,594.1641,11726.4426,-2138.0348,57.894800399999994,-4138.550299999999,-2080.1399996,-6218.690299599998
5,543.9888,1381.3792,-1062.467,0.0,0.0,0.0,-1281.984,-16024.0945,605.0639,11731.4585,-2151.4993,56.8901952,-4106.655099999998,-2094.6091048,-6201.264204799998
6,487.4067,1391.8103,-1082.6453,0.0,0.0,0.0,-1278.8266,-15957.0527,582.7404,11750.2029,-2203.6971,59.75909208,-4106.364299999999,-2143.93800792,-6250.302307919998
7,536.389,1414.7672,-1084.9747,0.0,0.0,0.0,-1248.5809,-15998.3484,619.2707,11806.0787,-2223.2265,59.18185512,-3955.3984,-2164.0446448800003,-6119.44304488
8,515.0029,1413.865,-1098.5793,0.0,0.0,0.0,-1257.4188,-16072.5966,628.9034,11726.6788,-2117.8799,57.78054648,-4144.144600000001,-2060.09935352,-6204.243953520001
9,477.9169,1385.6486,-1119.4994,0.0,0.0,0.0,-1268.0084,-16208.4322,653.351,11838.7585,-2038.5372,57.32264016,-4240.264999999998,-1981.21455984,-6221.479559839997
10,519.9755,1384.8763,-1075.4135,0.0,0.0,0.0,-1276.5171,-16016.1503,607.7033,11657.76,-2097.4054,57.741875279999995,-4197.765800000001,-2039.6635247200002,-6237.42932472
11,534.7083,1393.0392,-1102.4854,0.0,0.0,0.0,-1292.618,-16052.476,612.7812,11769.7626,-2138.402,58.52879496,-4137.288100000002,-2079.87320504,-6217.161305040002
12,510.337,1444.4442,-1126.4056,0.0,0.0,0.0,-1285.0805,-16032.4223,623.8138,11744.2376,-2128.4901,56.51147736,-4121.075799999999,-2071.97862264,-6193.054422639999
13,493.518,1472.3916,-1116.8127,0.0,0.0,0.0,-1270.9394,-15993.7494,603.9317,11662.928,-2121.5008,57.17947968,-4148.7322,-2064.32132032,-6213.05352032
14,484.5266,1410.2703,-1103.2904,0.0,0.0,0.0,-1281.6602,-16280.1862,626.6291,11751.4972,-1933.2121,56.8135908,-4392.213599999999,-1876.3985092,-6268.6121091999985
15,530.5734,1391.726,-1094.2966,0.0,0.0,0.0,-1288.7741,-16095.118,613.6533,11751.6878,-2116.1165,58.03850448,-4190.548199999999,-2058.07799552,-6248.62619552
16,521.5301,1344.1864,-1073.53,0.0,0.0,0.0,-1263.4326,-16136.9099,623.8914,11764.8917,-2111.2662,56.530772639999995,-4219.3728999999985,-2054.73542736,-6274.108327359999
17,530.0946,1453.3939,-1047.5607,0.0,0.0,0.0,-1260.6304,-16116.2299,596.0836,11726.9653,-2081.6624,58.167757439999995,-4117.883599999999,-2023.49464256,-6141.378242559999
18,503.2093,1406.9041,-1081.504,0.0,0.0,0.0,-1273.3061,-16050.8049,608.3376,11769.3755,-2170.4636,57.9274956,-4117.788499999999,-2112.5361044,-6230.324604399999
19,513.5368,1376.927,-1097.222,0.0,0.0,0.0,-1290.7123,-15993.7063,618.1417,11821.1071,-2230.9148,58.19716656,-4051.9280000000017,-2172.71763344,-6224.645633440002
20,505.0953,1427.8079,-1086.5536,0.0,0.0,0.0,-1289.5406,-16098.4535,599.5019,11794.5805,-2138.7421,55.754561519999996,-4147.562099999999,-2082.98753848,-6230.549638479999
21,522.3423,1398.4972,-1100.6364,0.0,0.0,0.0,-1292.6202,-16193.6578,606.6461,11730.3726,-1995.5994,55.975681439999995,-4329.056199999999,-1939.62371856,-6268.679918559999
22,504.2507,1431.8343,-1073.2521,0.0,0.0,0.0,-1282.3011,-16068.4986,595.9504,11696.6258,-2079.7096,57.04582392,-4195.390600000002,-2022.6637760800002,-6218.054376080003
23,529.7283,1439.2119,-1079.823,0.0,0.0,0.0,-1274.5191,-16116.8936,614.7721,11748.2737,-2091.0267,56.56990104,-4139.2497,-2034.4567989599998,-6173.70649896
24,531.3009,1405.0273,-1061.7102,0.0,0.0,0.0,-1265.9121,-16214.7258,612.2685,11742.7804,-2020.1722,56.01230928,-4250.971,-1964.15989072,-6215.130890719999
25,497.7977,1370.056,-1115.4666,0.0,0.0,0.0,-1283.891,-16006.7993,613.3021,11788.1816,-2187.2239,58.05560952,-4136.819500000001,-2129.16829048,-6265.987790480001
26,501.2266,1417.0177,-1101.4807,0.0,0.0,0.0,-1240.6822,-16127.9435,626.0652,11764.7682,-2112.5713,58.01304816,-4161.028699999997,-2054.55825184,-6215.586951839997
27,509.3128,1380.6633,-1072.5636,0.0,0.0,0.0,-1295.7466,-16076.8765,609.2203,11742.118,-2101.3586,57.3489216,-4203.872299999997,-2044.0096784,-6247.881978399997
28,495.2848,1421.5037,-1073.2745,0.0,0.0,0.0,-1263.9915,-16181.1263,613.2827,11740.9541,-2051.7079,55.78085448,-4247.367,-1995.9270455199999,-6243.29404552
29,484.2487,1425.3923,-1101.9919,0.0,0.0,0.0,-1282.1473,-16154.684,619.3804,11711.5729,-2022.7218,56.99081304,-4298.2289,-1965.73098696,-6263.95988696
30,499.6182,1434.4324,-1092.4186,0.0,0.0,0.0,-1289.09,-16248.2252,624.9758,11798.7511,-2001.9193,56.5726716,-4271.9563,-1945.3466284,-6217.3029283999995
31,515.3949,1375.7913,-1123.698,0.0,0.0,0.0,-1267.3233,-16187.4282,621.5157,11754.955,-2036.7899,57.80116008,-4310.792599999999,-1978.98873992,-6289.781339919999
32,485.7151,1421.4496,-1141.4261,0.0,0.0,0.0,-1286.3864,-16215.525,624.518,11848.773,-2068.3069,56.75899176,-4262.881800000001,-2011.54790824,-6274.429708240001
33,503.8791,1409.6437,-1096.4803,0.0,0.0,0.0,-1282.5017,-16220.7659,613.6223,11730.335,-1979.331,55.48406184,-4342.267800000001,-1923.8469381599998,-6266.114738160001
34,485.282,1391.7131,-1108.3069,0.0,0.0,0.0,-1270.0273,-16143.4757,621.1079,11753.2324,-2049.5069,60.32505528,-4270.4745,-1989.1818447199998,-6259.656344720001
35,533.8371,1428.1165,-1096.6916,0.0,0.0,0.0,-1257.0482,-16128.2214,605.2673,11716.3955,-2074.3574,57.46513896,-4198.344800000001,-2016.8922610399998,-6215.23706104
36,550.9498,1358.3547,-1129.923,0.0,0.0,0.0,-1260.4291,-16166.8078,622.8725,11795.4562,-2067.4049,56.859014159999994,-4229.5267,-2010.54588584,-6240.07258584
37,495.4372,1476.0123,-1110.9724,0.0,0.0,0.0,-1266.6056,-16255.4998,618.228,11803.8459,-2043.539,56.779726319999995,-4239.554400000001,-1986.75927368,-6226.313673680001
38,470.3707,1419.1046,-1114.7819,0.0,0.0,0.0,-1260.008,-16119.9389,615.1137,11708.151,-2040.993,57.76804872,-4281.988799999999,-1983.22495128,-6265.21375128
39,498.64,1396.3544,-1077.0271,0.0,0.0,0.0,-1293.6721,-16118.4146,622.9842,11785.7579,-2120.7053,57.71350728,-4185.377299999998,-2062.99179272,-6248.369092719998
