POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,498.1527,1378.0009,-1083.0527,0.0,0.0,0.0,-1277.9629,-16141.578,621.309,11821.5997,-2019.346,1220.3047,-732.3378,-4183.531299999999,-1531.3791,-5714.910399999999
1,531.7664,1409.1406,-1080.8631,0.0,0.0,0.0,-1288.06,-16234.0478,613.3408,11754.3428,-1875.3088,1223.8342,-733.0293,-4294.380300000001,-1384.5039000000002,-5678.8842
2,506.9922,1413.7243,-1101.0435,0.0,0.0,0.0,-1305.564,-16137.127,594.8377,11771.1041,-1921.7424,1229.8681,-737.1869,-4257.0761999999995,-1429.0612,-5686.1374
3,502.1348,1369.8485,-1116.1487,0.0,0.0,0.0,-1267.5979,-16130.6818,623.1211,11797.1458,-1970.0572,1230.9548,-739.2119,-4222.1782,-1478.3143,-5700.4925
4,502.8588,1427.0436,-1079.8578,0.0,0.0,0.0,-1274.2619,-16145.2604,594.3959,11749.8659,-1937.8603,1229.2018,-739.7187,-4225.215899999999,-1448.3772,-5673.5931
5,523.5315,1457.309,-1068.074,0.0,0.0,0.0,-1272.2953,-16058.8079,611.8497,11713.596,-1974.5984,1226.7874,-746.4532,-4092.8909999999996,-1494.2642,-5587.155199999999
6,479.3135,1428.2843,-1079.9147,0.0,0.0,0.0,-1279.8495,-16149.7733,621.2778,11748.257,-1929.4383,1227.1228,-749.0806,-4232.404900000003,-1451.3961,-5683.801000000003
7,548.8534,1418.5703,-1071.5542,0.0,0.0,0.0,-1282.706,-15917.1831,599.6859,11703.67,-2076.8379,1244.6904,-757.051,-4000.663699999999,-1589.1985,-5589.8622000000005
8,540.9875,1463.1189,-1088.1304,0.0,0.0,0.0,-1278.7306,-16112.1686,614.1548,11753.1736,-1956.9727,1237.1446,-744.6484,-4107.594800000001,-1464.4765,-5572.071300000001
9,507.1691,1436.2624,-1091.2938,0.0,0.0,0.0,-1299.1377,-16307.6007,607.7518,11802.9117,-1821.5968,1213.1463,-728.1993,-4343.9371999999985,-1336.6498,-5680.586999999999
10,527.0975,1460.9161,-1090.3682,0.0,0.0,0.0,-1300.0746,-16131.0772,616.8962,11704.365,-1915.0274,1219.2746,-734.4727,-4212.245199999999,-1430.2255,-5642.4707
11,501.4816,1429.053,-1113.564,0.0,0.0,0.0,-1253.2935,-16179.3106,615.982,11735.1842,-1871.0932,1235.3349,-740.7194,-4264.4673,-1376.4777,-5640.945000000001
12,554.8565,1443.5411,-1129.5237,0.0,0.0,0.0,-1291.245,-16184.8871,617.6981,11805.1707,-1889.1794,1224.1839,-731.4695,-4184.3894,-1396.4650000000001,-5580.8544
13,512.8484,1421.7027,-1089.9279,0.0,0.0,0.0,-1281.2289,-16041.2565,614.5452,11789.0834,-2009.4899,1232.5519,-742.8159,-4074.2335999999996,-1519.7539000000002,-5593.987499999999
14,511.3851,1398.4156,-1107.1397,0.0,0.0,0.0,-1285.6904,-16196.4077,603.607,11764.4039,-1916.7689,1224.0894,-736.4605,-4311.4262,-1429.1399999999999,-5740.5662
15,528.4424,1423.2696,-1112.8318,0.0,0.0,0.0,-1292.8206,-16140.7893,604.6418,11730.9653,-1878.9535,1228.8758,-739.5632,-4259.122600000001,-1389.6409,-5648.763500000001
16,503.7918,1431.0297,-1100.3152,0.0,0.0,0.0,-1266.4423,-16141.1554,611.5435,11774.7523,-1946.764,1239.2236,-747.1824,-4186.795600000001,-1454.7228,-5641.518400000001
17,530.1318,1419.4508,-1086.6957,0.0,0.0,0.0,-1274.7083,-16063.693,619.5854,11773.7619,-2032.0697,1233.0858,-741.3878,-4082.1671000000006,-1540.3717,-5622.5388
