POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,503.3244,1450.297,-1086.253,0.0,0.0,0.0,-1287.6251,-16024.0747,607.6876,11768.222,-2033.5536,1233.1283,-744.6638,-4068.4218,-1545.0891,-5613.5109
1,513.1176,1427.0236,-1075.0787,0.0,0.0,0.0,-1287.9667,-16141.7701,589.1945,11704.4181,-1872.4613,1228.9372,-742.4265,-4271.061699999998,-1385.9506,-5657.0122999999985
2,520.8852,1420.986,-1130.5638,0.0,0.0,0.0,-1314.4921,-16089.9562,616.4765,11716.2119,-1916.0866,1233.5299,-741.6185,-4260.452499999998,-1424.1752000000001,-5684.627699999999
3,499.2832,1405.6762,-1118.2525,0.0,0.0,0.0,-1248.6095,-16204.7558,613.6656,11751.8969,-1878.7459,1236.4642,-746.3732,-4301.0959,-1388.6549,-5689.7508
4,529.4164,1405.8018,-1101.8679,0.0,0.0,0.0,-1252.4008,-16167.7103,611.5318,11766.796,-1930.2848,1227.8127,-740.3097,-4208.432999999999,-1442.7818,-5651.214799999998
5,500.2301,1404.693,-1071.0257,0.0,0.0,0.0,-1268.8528,-16052.0946,600.1204,11724.3778,-2017.3975,1239.5023,-757.5016,-4162.551799999999,-1535.3968,-5697.9486
6,495.0722,1433.6869,-1104.916,0.0,0.0,0.0,-1284.4887,-16072.9349,615.1975,11798.4029,-2022.406,1233.2039,-746.6373,-4119.980100000001,-1535.8393999999998,-5655.819500000001
7,492.8387,1428.0127,-1086.2068,0.0,0.0,0.0,-1262.0218,-16051.215,609.8846,11721.2006,-1970.4504,1239.2661,-752.3531,-4147.507,-1483.5374,-5631.0444
8,480.1956,1369.8618,-1101.7193,0.0,0.0,0.0,-1241.9788,-16000.421,608.9064,11840.5338,-2145.8433,1238.5668,-759.6877,-4044.621500000003,-1666.9642,-5711.585700000003
9,503.9302,1376.7642,-1128.838,0.0,0.0,0.0,-1240.2919,-15959.0224,610.2981,11737.5461,-2071.912,1244.3785,-753.489,-4099.613700000002,-1581.0224999999998,-5680.636200000003
10,511.4554,1439.6852,-1093.2312,0.0,0.0,0.0,-1257.1522,-15930.9659,606.8426,11688.2409,-2042.8888,1246.9962,-751.6833,-4035.1251999999986,-1547.5758999999998,-5582.7010999999975
11,516.6124,1463.03,-1124.4231,0.0,0.0,0.0,-1269.7085,-16072.7604,612.9225,11714.4733,-1955.849,1236.8516,-748.3329,-4159.853799999999,-1467.3303,-5627.1840999999995
12,479.8274,1493.5524,-1112.864,0.0,0.0,0.0,-1270.8824,-16086.9465,613.6063,11774.4685,-1995.0894,1227.9875,-739.9545,-4109.238299999999,-1507.0564000000002,-5616.294699999999
13,507.287,1393.9694,-1133.1275,0.0,0.0,0.0,-1270.3809,-15988.6899,622.9412,11805.5995,-2078.2653,1230.8792,-739.9191,-4062.4011999999984,-1587.3051999999998,-5649.706399999998
14,511.275,1470.0533,-1111.7927,0.0,0.0,0.0,-1269.1524,-16109.5801,603.5878,11760.6585,-1955.3619,1230.9265,-743.7506,-4144.9506,-1468.1860000000001,-5613.136600000001
15,496.9491,1418.5258,-1088.0147,0.0,0.0,0.0,-1255.8657,-15942.1621,621.2294,11745.3401,-2102.6359,1232.5944,-747.2846,-4003.9981000000007,-1617.3261000000002,-5621.324200000001
16,510.4634,1414.6759,-1104.4156,0.0,0.0,0.0,-1249.8231,-16139.2729,601.2599,11751.9025,-1930.2402,1240.2489,-747.3364,-4215.209899999998,-1437.3276999999998,-5652.537599999998
17,469.3225,1338.2477,-1116.207,0.0,0.0,0.0,-1270.9931,-16081.3316,634.9043,11786.5205,-1989.8775,1230.7091,-739.3269,-4239.536700000001,-1498.4953,-5738.032000000001
18,509.1056,1406.4155,-1088.5284,0.0,0.0,0.0,-1255.8184,-15974.5554,596.7402,11743.2164,-2058.451,1240.4095,-755.9204,-4063.424499999999,-1573.9619,-5637.386399999999
19,524.2655,1404.7311,-1118.3687,0.0,0.0,0.0,-1266.423,-15927.3907,615.8176,11773.9804,-2117.9285,1246.8591,-757.078,-3993.3877999999986,-1628.1474,-5621.535199999998
20,503.3355,1431.5049,-1101.9491,0.0,0.0,0.0,-1274.8497,-16041.6079,612.4899,11768.0852,-2047.8773,1233.289,-750.5315,-4102.991200000002,-1565.1198000000002,-5668.111000000003
21,524.1559,1430.4558,-1070.5061,0.0,0.0,0.0,-1275.6085,-16022.8724,620.7428,11751.9521,-2040.2235,1229.6554,-736.2591,-4041.6803999999993,-1546.8272,-5588.5076
22,516.2706,1449.168,-1077.1649,0.0,0.0,0.0,-1256.3946,-16062.1474,610.5889,11752.9796,-2009.1225,1234.5364,-740.196,-4066.6997999999985,-1514.7821,-5581.481899999998
23,513.5463,1439.1707,-1095.199,0.0,0.0,0.0,-1270.96,-15984.0618,613.5834,11792.1472,-2078.0657,1232.8684,-735.477,-3991.7731999999996,-1580.6743000000001,-5572.447499999999
24,486.8334,1442.9717,-1110.6101,0.0,0.0,0.0,-1260.3234,-16012.0438,619.4651,11815.4447,-2093.8862,1228.6537,-737.6084,-4018.2624000000014,-1602.8408999999997,-5621.103300000002
25,517.5471,1400.282,-1100.9811,0.0,0.0,0.0,-1260.4478,-16113.4407,612.056,11792.5441,-2011.6266,1237.6738,-742.4835,-4152.4403999999995,-1516.4363,-5668.876699999999
26,501.7131,1421.8853,-1077.7494,0.0,0.0,0.0,-1296.5331,-15935.1631,602.3335,11744.1147,-2117.1905,1236.7618,-739.674,-4039.3989999999994,-1620.1027000000001,-5659.5017
27,500.4133,1401.372,-1084.9145,0.0,0.0,0.0,-1295.3828,-16161.1696,606.6892,11778.4913,-1927.6693,1229.1073,-735.828,-4254.5010999999995,-1434.39,-5688.891099999999
28,499.3638,1423.8186,-1095.9701,0.0,0.0,0.0,-1261.8922,-16085.2444,596.3127,11754.403,-2002.6885,1230.2035,-743.4713,-4169.208599999998,-1515.9562999999998,-5685.164899999999
