GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
0,496.8817,1435.376,-1084.5317,0.0,0.0,0.0,-1285.6171,-15843.3582,602.5833,11539.4524,-2033.4139,57.36917016,13.9751,-4139.213599999999,-1976.04472984,-6101.283229839999
1,504.1177,1416.9767,-1074.9961,0.0,0.0,0.0,-1285.3184,-15965.1032,585.3647,11474.9359,-1879.8729,56.49191928,21.1579,-4344.0226999999995,-1823.38098072,-6146.24578072
2,515.5319,1407.8366,-1129.3452,0.0,0.0,0.0,-1312.2147,-15917.3368,611.943,11488.6796,-1935.0193,57.924953280000004,13.7095,-4334.905600000002,-1877.09434672,-6198.2904467200015
3,495.932,1395.5692,-1119.0219,0.0,0.0,0.0,-1245.7164,-16026.8516,608.7944,11519.4569,-1888.327,57.81678624,11.28,-4371.8374,-1830.51021376,-6191.067613760001
4,522.5121,1396.1276,-1099.4383,0.0,0.0,0.0,-1250.0508,-15989.3068,606.5422,11539.9096,-1914.5961,57.20083992,7.6912,-4273.7044000000005,-1857.39526008,-6123.40846008
5,489.9986,1393.7389,-1072.907,0.0,0.0,0.0,-1266.5068,-15868.0282,596.3906,11494.3766,-2028.3882,58.8961548,22.302,-4232.9373,-1969.4920452000001,-6180.1273452000005
6,490.5683,1424.9105,-1104.5965,0.0,0.0,0.0,-1281.9257,-15894.7266,610.0251,11567.3621,-2025.9948,58.360248,10.2832,-4188.382799999999,-1967.634552,-6145.734152
7,487.3562,1415.9649,-1085.7059,0.0,0.0,0.0,-1259.7932,-15860.78,605.185,11488.9476,-1970.5095,59.7904704,3.1503,-4208.8254000000015,-1910.7190295999999,-6116.394129600001
8,476.062,1360.1802,-1101.2006,0.0,0.0,0.0,-1239.8721,-15814.4167,604.2812,11606.8314,-2135.43,60.68134224,11.5296,-4108.134600000001,-2074.74865776,-6171.353657760002
9,495.4085,1362.3413,-1128.8991,0.0,0.0,0.0,-1238.0504,-15786.2668,606.2579,11511.0339,-2082.4576,59.25335544,21.2171,-4178.174699999998,-2023.2042445600002,-6180.161844559998
10,507.6104,1426.6265,-1089.9487,0.0,0.0,0.0,-1255.0073,-15755.6542,602.4352,11458.2324,-2065.1779,58.93542576,25.1018,-4105.7057,-2006.24247424,-6086.846374240001
11,510.4128,1445.4426,-1121.6189,0.0,0.0,0.0,-1267.4164,-15893.0826,608.0077,11482.7196,-1965.0659,58.367861999999995,19.7058,-4235.535199999998,-1906.698038,-6122.527437999998
12,475.9988,1479.7507,-1109.3948,0.0,0.0,0.0,-1268.0392,-15898.7584,609.9202,11543.9741,-2000.912,56.612178719999996,6.1203,-4166.5486,-1944.29982128,-6104.728121280001
13,504.6186,1381.1539,-1134.4194,0.0,0.0,0.0,-1267.767,-15813.5859,618.4948,11577.3731,-2093.1946,56.90244312,14.7751,-4134.1318999999985,-2036.2921568799998,-6155.648956879999
14,505.296,1454.3349,-1110.9279,0.0,0.0,0.0,-1266.9942,-15929.1525,598.6515,11533.4766,-1962.4323,58.04091648,18.6055,-4215.3156,-1904.3913835199999,-6101.10148352
15,491.4049,1404.0583,-1085.5946,0.0,0.0,0.0,-1253.526,-15737.5786,615.8368,11515.69,-2127.2412,58.068514799999996,15.4828,-4049.7091999999993,-2069.1726852,-6103.3990852
16,502.2777,1404.644,-1101.3377,0.0,0.0,0.0,-1247.0659,-15945.5693,596.367,11522.0903,-1948.0826,59.491246319999995,10.4936,-4268.593899999998,-1888.5913536799999,-6146.691653679998
17,460.1581,1327.242,-1116.1662,0.0,0.0,0.0,-1269.2212,-15892.4419,630.3863,11552.3124,-1996.0791,58.54713768,23.6456,-4307.730499999998,-1937.5319623199998,-6221.616862319998
18,504.1349,1393.2245,-1089.7807,0.0,0.0,0.0,-1253.2461,-15799.336,593.0787,11511.6735,-2075.9324,59.42547792,13.4168,-4140.251199999999,-2016.50692208,-6143.3413220799985
19,516.027,1393.6015,-1118.1832,0.0,0.0,0.0,-1263.8283,-15749.0969,612.0792,11548.0715,-2128.7216,59.92261416,28.3841,-4061.3292,-2068.7989858399997,-6101.74408584
