POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,505.8248,1469.0523,-1126.487,0.0,0.0,0.0,-1274.775,-16052.8101,593.1062,11700.0542,-1931.6161,41.4495,0.0,-4186.034599999999,-1890.1666,-6076.2011999999995
1,496.331,1388.7407,-1073.7017,0.0,0.0,0.0,-1276.0176,-16203.3511,605.6234,11828.8314,-1898.0331,40.5216,0.0,-4233.543900000001,-1857.5115,-6091.055400000001
2,496.7881,1422.9809,-1084.8718,0.0,0.0,0.0,-1250.3744,-16189.7175,611.9877,11810.1827,-1952.118,41.9344,0.0,-4183.024300000001,-1910.1835999999998,-6093.207900000001
3,505.0802,1414.7155,-1088.422,0.0,0.0,0.0,-1265.9062,-16253.7946,608.6458,11779.7069,-1835.3745,40.7125,0.0,-4299.974399999999,-1794.6619999999998,-6094.636399999999
4,520.1437,1394.6135,-1064.0837,0.0,0.0,0.0,-1276.3962,-16248.3261,603.956,11824.4682,-1839.5185,40.4949,0.0,-4245.624600000001,-1799.0236,-6044.648200000001
5,476.5884,1449.126,-1102.9949,0.0,0.0,0.0,-1253.9747,-16159.0732,615.8215,11749.2891,-1915.6041,40.5819,0.0,-4225.217800000002,-1875.0222,-6100.2400000000025
6,520.6992,1457.9088,-1104.1431,0.0,0.0,0.0,-1274.4093,-16178.3388,615.1489,11700.6149,-1804.7875,39.5966,0.0,-4262.519399999997,-1765.1908999999998,-6027.710299999998
7,490.2094,1382.7651,-1118.0939,0.0,0.0,0.0,-1270.9088,-16114.5524,600.5575,11761.5958,-1916.5628,39.9842,0.0,-4268.427300000001,-1876.5785999999998,-6145.005900000001
8,529.203,1434.0931,-1085.2811,0.0,0.0,0.0,-1248.8828,-16210.6321,591.2247,11789.2105,-1905.6434,40.4329,0.0,-4201.064700000003,-1865.2105,-6066.275200000003
9,498.028,1418.9826,-1085.8552,0.0,0.0,0.0,-1277.6047,-16297.8338,595.2846,11779.0976,-1811.189,39.9767,0.0,-4369.900900000002,-1771.2123000000001,-6141.1132000000025
10,497.5853,1393.6154,-1096.5788,0.0,0.0,0.0,-1265.2724,-16249.7804,613.1166,11816.2974,-1839.8989,40.3764,0.0,-4291.0169000000005,-1799.5224999999998,-6090.539400000001
11,496.9259,1408.2606,-1056.3866,0.0,0.0,0.0,-1287.5827,-16275.9924,613.146,11807.8808,-1862.9677,40.7357,0.0,-4293.748399999999,-1822.232,-6115.980399999999
12,516.7425,1378.0169,-1081.2238,0.0,0.0,0.0,-1242.0261,-16198.7101,618.0091,11803.1058,-1940.5695,41.6997,0.0,-4206.085700000001,-1898.8698000000002,-6104.955500000001
13,483.9381,1466.1554,-1093.3956,0.0,0.0,0.0,-1249.3889,-16267.5856,600.0249,11772.475,-1854.9605,41.5267,0.0,-4287.7767,-1813.4338,-6101.2105
14,501.4916,1407.4646,-1082.637,0.0,0.0,0.0,-1275.5684,-16196.7357,617.5993,11821.7282,-1920.5996,40.7033,0.0,-4206.6574,-1879.8963,-6086.5536999999995
15,510.6628,1428.6798,-1076.2472,0.0,0.0,0.0,-1271.2997,-16177.2598,610.3528,11787.8044,-1887.0692,41.281,0.0,-4187.3069,-1845.7882,-6033.0951
16,497.2106,1464.5589,-1078.8899,0.0,0.0,0.0,-1275.0968,-16150.2131,592.8805,11795.292,-1943.9671,39.7836,0.0,-4154.257800000001,-1904.1835,-6058.441300000001
17,540.94,1435.5318,-1102.2423,0.0,0.0,0.0,-1271.0276,-15937.4392,593.7057,11762.2588,-2123.171,41.6802,0.0,-3978.2728000000006,-2081.4908,-6059.763600000001
18,508.7377,1366.7631,-1054.8319,0.0,0.0,0.0,-1268.8086,-15957.5474,609.457,11782.4512,-2100.5267,41.8563,0.0,-4013.7788999999993,-2058.6704,-6072.449299999999
19,524.0947,1447.8877,-1080.1739,0.0,0.0,0.0,-1288.5601,-16022.2152,601.8048,11754.7546,-2023.7075,41.6687,0.0,-4062.407400000002,-1982.0388,-6044.446200000002
20,529.7631,1370.0809,-1098.3219,0.0,0.0,0.0,-1244.9367,-16125.7921,610.1058,11786.2008,-1975.0435,42.176,0.0,-4172.900099999999,-1932.8675,-6105.767599999998
21,523.4122,1378.4319,-1098.1833,0.0,0.0,0.0,-1250.129,-16118.228,612.6724,11779.9908,-1966.4065,41.1972,0.0,-4172.032999999999,-1925.2093,-6097.2423
22,501.8769,1417.2258,-1095.5374,0.0,0.0,0.0,-1262.6929,-15991.9449,605.4709,11789.0517,-2071.0263,41.4867,0.0,-4036.549900000002,-2029.5396,-6066.089500000001
23,521.4165,1464.1306,-1092.3179,0.0,0.0,0.0,-1263.6398,-16072.0416,612.4582,11812.7876,-2024.7664,41.6764,0.0,-4017.206399999999,-1983.09,-6000.296399999999
24,518.1938,1426.7362,-1080.4698,0.0,0.0,0.0,-1266.9576,-16097.5572,613.1422,11769.6002,-1950.6658,41.2465,0.0,-4117.3121999999985,-1909.4193,-6026.731499999998
25,498.6578,1446.2238,-1086.5152,0.0,0.0,0.0,-1263.2564,-16083.519,610.6163,11783.0292,-2001.8487,40.1119,0.0,-4094.763499999999,-1961.7368,-6056.5003
26,501.3587,1443.0948,-1078.8627,0.0,0.0,0.0,-1258.3002,-16006.8087,604.6718,11690.6078,-2022.7571,41.3069,0.0,-4104.238500000001,-1981.4502,-6085.6887000000015
27,536.5305,1390.743,-1076.1707,0.0,0.0,0.0,-1254.1109,-15969.8816,607.1598,11689.6501,-2014.6318,40.6632,0.0,-4076.0797999999995,-1973.9686000000002,-6050.0484
28,501.7112,1404.4548,-1114.1438,0.0,0.0,0.0,-1286.8728,-16202.6726,603.3591,11789.3334,-1905.4256,41.1088,0.0,-4304.8307,-1864.3168,-6169.147500000001
29,523.2689,1446.9487,-1115.8436,0.0,0.0,0.0,-1271.1887,-16144.6479,613.0226,11852.7328,-2023.8734,41.808,0.0,-4095.707199999999,-1982.0654,-6077.772599999999
30,481.3364,1398.1795,-1083.2078,0.0,0.0,0.0,-1243.6813,-16015.9531,599.3429,11799.965,-2076.2149,41.1371,0.0,-4064.018400000001,-2035.0778,-6099.096200000001
31,485.3138,1395.5193,-1095.3086,0.0,0.0,0.0,-1284.4668,-15978.9113,610.8852,11827.4605,-2125.4078,42.0187,0.0,-4039.5078999999987,-2083.3891,-6122.896999999999
32,526.2693,1408.9602,-1079.7098,0.0,0.0,0.0,-1290.3354,-16089.5879,620.9461,11789.018,-2003.6827,40.6998,0.0,-4114.439500000002,-1962.9829,-6077.422400000002
33,514.9072,1415.8779,-1106.0278,0.0,0.0,0.0,-1229.3194,-16119.1648,611.7852,11779.4141,-2013.622,41.8973,0.0,-4132.527600000001,-1971.7247,-6104.252300000002
34,500.7438,1429.2106,-1071.7095,0.0,0.0,0.0,-1245.9269,-16166.3499,599.6169,11846.9625,-1977.0246,41.4862,0.0,-4107.452499999998,-1935.5384,-6042.990899999997
35,520.1302,1437.6295,-1093.7206,0.0,0.0,0.0,-1256.0016,-16087.7405,598.338,11727.2252,-1945.6818,41.3844,0.0,-4154.139800000001,-1904.2974000000002,-6058.437200000001
36,507.0661,1433.1947,-1104.2704,0.0,0.0,0.0,-1270.3657,-16043.0233,623.3504,11716.0498,-1945.0027,41.71,0.0,-4137.9984,-1903.2927,-6041.2911
37,504.2894,1453.6753,-1079.9633,0.0,0.0,0.0,-1282.4661,-16081.5225,607.1617,11822.4654,-1999.9074,41.058,0.0,-4056.3601,-1958.8494,-6015.2095
38,481.1226,1428.3784,-1138.6203,0.0,0.0,0.0,-1281.4048,-16171.7944,623.0826,11827.4659,-1941.1617,40.5773,0.0,-4231.770000000002,-1900.5844000000002,-6132.354400000003
39,501.3332,1427.364,-1089.9149,0.0,0.0,0.0,-1262.1193,-16200.2927,615.2973,11779.8653,-1909.3708,41.3656,0.0,-4228.467100000002,-1868.0051999999998,-6096.472300000001
40,485.2268,1368.5865,-1097.8279,0.0,0.0,0.0,-1267.2774,-16073.5597,612.7622,11788.7646,-1996.1105,40.6325,0.0,-4183.3249,-1955.478,-6138.8029
41,559.2816,1426.2049,-1110.7667,0.0,0.0,0.0,-1278.8554,-16181.0231,587.306,11735.6783,-1862.34,41.1779,0.0,-4262.1744,-1821.1621,-6083.3365
42,514.3842,1429.3748,-1092.0999,0.0,0.0,0.0,-1251.874,-16226.8936,606.8761,11765.7705,-1847.7297,40.9999,0.0,-4254.461899999998,-1806.7298,-6061.1916999999985
43,509.957,1425.6602,-1067.4217,0.0,0.0,0.0,-1256.8834,-16236.8819,587.3645,11740.9312,-1852.3362,40.955,0.0,-4297.2741000000005,-1811.3812,-6108.6553
44,516.3319,1512.4093,-1076.8584,0.0,0.0,0.0,-1261.0212,-15971.0997,592.8965,11710.4129,-2027.2041,41.1732,0.0,-3976.9287000000004,-1986.0309,-5962.9596
45,506.8511,1442.0534,-1059.1816,0.0,0.0,0.0,-1261.686,-16175.7296,609.6453,11816.5274,-1900.7134,41.7518,0.0,-4121.519999999999,-1858.9616,-5980.481599999999
46,470.4968,1466.8895,-1080.0898,0.0,0.0,0.0,-1277.8395,-16075.2211,592.7821,11718.2024,-1932.872,41.3976,0.0,-4184.7796,-1891.4744,-6076.254
47,527.7055,1456.623,-1080.1078,0.0,0.0,0.0,-1293.4025,-16191.3685,601.6447,11736.5211,-1838.5611,40.7854,0.0,-4242.384499999998,-1797.7757,-6040.160199999998
48,491.3423,1456.7539,-1116.0306,0.0,0.0,0.0,-1225.797,-16191.8812,603.4474,11708.973,-1861.4886,41.8525,0.0,-4273.1921999999995,-1819.6361,-6092.828299999999
49,516.6825,1434.6801,-1085.1095,0.0,0.0,0.0,-1249.4893,-16172.1768,612.3372,11767.2322,-1920.1077,41.1429,0.0,-4175.8436,-1878.9648,-6054.808400000001
50,480.4069,1422.8978,-1071.9301,0.0,0.0,0.0,-1257.253,-16058.4207,613.9998,11768.7345,-1986.3517,40.7331,0.0,-4101.5648,-1945.6186,-6047.1834
51,514.6162,1426.4531,-1115.7087,0.0,0.0,0.0,-1248.0675,-16217.9422,603.6196,11778.8842,-1901.2414,41.1945,0.0,-4258.145299999998,-1860.0469,-6118.192199999999
52,487.9221,1439.924,-1124.7129,0.0,0.0,0.0,-1276.8598,-16163.1379,609.5788,11746.6578,-1853.4199,40.9933,0.0,-4280.6278999999995,-1812.4266,-6093.054499999999
53,490.4507,1406.3217,-1086.2225,0.0,0.0,0.0,-1218.4824,-16146.0,612.2133,11785.9728,-1952.6142,41.398,0.0,-4155.7464,-1911.2162,-6066.9626
54,514.4293,1401.6047,-1081.7329,0.0,0.0,0.0,-1262.8348,-16230.6135,626.812,11739.8214,-1866.5279,41.0063,0.0,-4292.513799999999,-1825.5216,-6118.035399999999
55,496.8885,1442.757,-1085.4692,0.0,0.0,0.0,-1264.8864,-16302.0783,614.3248,11793.6609,-1819.3147,41.8999,0.0,-4304.802699999997,-1777.4148,-6082.217499999996
56,517.3591,1416.8612,-1091.3355,0.0,0.0,0.0,-1273.8481,-16205.0642,604.7366,11813.7174,-1898.6956,40.7879,0.0,-4217.5735,-1857.9077,-6075.4812
57,494.8387,1440.3594,-1124.7157,0.0,0.0,0.0,-1249.0654,-16126.3936,609.4613,11794.7799,-1948.0475,41.3144,0.0,-4160.735399999998,-1906.7331,-6067.468499999997
58,503.1175,1443.5376,-1104.8899,0.0,0.0,0.0,-1261.1201,-16173.3034,627.6435,11794.8234,-1926.3621,41.8191,0.0,-4170.1914,-1884.5430000000001,-6054.7344
59,483.4548,1420.6757,-1097.072,0.0,0.0,0.0,-1240.9258,-16259.6175,625.796,11801.2043,-1859.472,41.1165,0.0,-4266.484499999999,-1818.3555,-6084.839999999998
60,523.365,1402.9413,-1069.9534,0.0,0.0,0.0,-1289.3053,-16152.1471,633.0802,11766.526,-1884.0186,40.0512,0.0,-4185.4933,-1843.9674,-6029.4607000000005
61,523.091,1376.4084,-1099.2747,0.0,0.0,0.0,-1257.8895,-16086.871,609.8407,11740.1028,-1937.5003,41.077,0.0,-4194.592299999997,-1896.4233,-6091.015599999996
62,537.2932,1410.7962,-1096.1312,0.0,0.0,0.0,-1267.5268,-16319.2104,613.1535,11807.5079,-1838.3651,40.6064,0.0,-4314.117599999998,-1797.7587,-6111.876299999998
63,535.2809,1443.0365,-1083.2332,0.0,0.0,0.0,-1263.8229,-16163.5079,613.1442,11759.5702,-1918.4121,41.2876,0.0,-4159.532199999998,-1877.1245,-6036.656699999998
64,518.319,1403.45,-1095.9156,0.0,0.0,0.0,-1259.5898,-16104.4035,610.3446,11802.5336,-1989.4513,41.5569,0.0,-4125.261700000001,-1947.8944,-6073.156100000001
65,550.1945,1430.8663,-1076.3636,0.0,0.0,0.0,-1268.8182,-16244.321,610.2008,11799.3572,-1869.33,40.7375,0.0,-4198.883999999998,-1828.5925,-6027.476499999998
