0.000000000000000000e+00	2.775833612160136354e+00	1.092522623250387142e+02
1.000000000000000000e+00	1.851307485538963737e+00	1.084195816775277592e+02
2.000000000000000000e+00	1.869750701696992756e+00	1.098662098435819843e+02
3.000000000000000000e+00	2.760066437695715358e+00	1.092238260196005939e+02
4.000000000000000000e+00	3.243520405340382773e+00	1.139955625675570445e+02
5.000000000000000000e+00	2.228815626572066222e+00	1.092706327669298929e+02
6.000000000000000000e+00	2.820781132547877323e+00	1.093333257661337257e+02
7.000000000000000000e+00	1.632561935853398927e+00	1.091532547727757247e+02
8.000000000000000000e+00	2.028065935320528812e+00	1.088180643985518969e+02
9.000000000000000000e+00	1.506837391199226772e+00	1.110400124623328679e+02
1.000000000000000000e+01	2.154939970877665090e+00	1.107234474740351544e+02
1.100000000000000000e+01	3.887865248746340097e+00	1.130107798918625406e+02
1.200000000000000000e+01	2.321216332733914811e+00	1.094789401200517887e+02
1.300000000000000000e+01	2.977375178441912684e+00	1.096157451767187183e+02
1.400000000000000000e+01	2.351569720050256329e+00	1.095473685339978260e+02
1.500000000000000000e+01	1.870227987805202829e+00	1.084622358942597629e+02
1.600000000000000000e+01	2.535211711557134429e+00	1.118664892401048263e+02
1.700000000000000000e+01	2.655800077346482269e+00	1.090357802745305662e+02
1.800000000000000000e+01	1.591450418525480082e+00	1.090296795071292735e+02
1.900000000000000000e+01	2.494116307027381296e+00	1.117429624071955345e+02
2.000000000000000000e+01	2.608016450251259055e+00	1.120853297380773483e+02
2.100000000000000000e+01	3.839162718721982337e+00	1.129009853292328671e+02
2.200000000000000000e+01	3.165118111539296564e+00	1.137598966297985044e+02
2.300000000000000000e+01	1.416433473724049819e+00	1.085036039241251586e+02
2.400000000000000000e+01	3.150539879349223860e+00	1.099280499804241060e+02
2.500000000000000000e+01	2.412618204880068173e+00	1.096849957104040953e+02
2.600000000000000000e+01	1.863540193131722589e+00	1.084471589877671249e+02
2.700000000000000000e+01	1.885578002620276195e+00	1.099137844174042016e+02
2.800000000000000000e+01	2.833390682504847380e+00	1.093560672544595320e+02
2.900000000000000000e+01	2.238838193767055174e+00	1.092932275557642754e+02
3.000000000000000000e+01	1.389015946073810959e+00	1.084211908077295021e+02
3.100000000000000000e+01	4.033574666053812763e+00	1.133392659425111759e+02
3.200000000000000000e+01	1.627589826263402317e+00	1.091383093316112536e+02
3.300000000000000000e+01	2.001307319366760318e+00	1.102616499789196922e+02
3.400000000000000000e+01	2.264608563883219183e+00	1.110530953779458372e+02
3.500000000000000000e+01	2.177008793790346175e+00	1.091538398910022494e+02
3.600000000000000000e+01	3.841002245912785718e+00	1.111733078922603966e+02
3.700000000000000000e+01	2.592213092529095597e+00	1.120378271340492375e+02
3.800000000000000000e+01	2.523152993111725362e+00	1.099341843813661228e+02
3.900000000000000000e+01	2.858040127523151064e+00	1.106891510419198426e+02
4.000000000000000000e+01	3.107421173905410505e+00	1.135864679932871155e+02
4.100000000000000000e+01	2.711909450858658310e+00	1.103597153078187176e+02
4.200000000000000000e+01	2.359882801028069466e+00	1.085020895950246711e+02
4.300000000000000000e+01	1.174611300704337946e+00	1.095420772100242459e+02
4.400000000000000000e+01	2.111584726082902819e+00	1.090063484383857144e+02
4.500000000000000000e+01	2.139582156597936269e+00	1.090694656036873056e+02
4.600000000000000000e+01	3.373217503222577740e+00	1.103296519885064271e+02
4.700000000000000000e+01	2.211839281953388081e+00	1.108944785606574186e+02
4.800000000000000000e+01	1.953878221040497687e+00	1.086508162568681399e+02
4.900000000000000000e+01	2.933779620390109422e+00	1.130645266372490454e+02
5.000000000000000000e+01	2.798410020059506564e+00	1.105547214431853007e+02
5.100000000000000000e+01	2.951295434958897346e+00	1.108993850007651645e+02
5.200000000000000000e+01	2.823059492300187046e+00	1.106102910002979343e+02
5.300000000000000000e+01	1.732628193189111876e+00	1.094540394466634581e+02
5.400000000000000000e+01	2.958908410986709647e+00	1.109165476281043539e+02
5.500000000000000000e+01	3.317986308742184143e+00	1.117260497363998866e+02
5.600000000000000000e+01	2.478907590554602969e+00	1.116972472086229828e+02
5.700000000000000000e+01	2.393046384995757947e+00	1.114391608626234387e+02
5.800000000000000000e+01	1.792437431119739522e+00	1.096338173518776529e+02
5.900000000000000000e+01	1.867965531294966341e+00	1.098608438799544302e+02
6.000000000000000000e+01	1.764345759797121493e+00	1.122010617420949643e+02
6.100000000000000000e+01	2.084626572187307403e+00	1.136451383310306511e+02
6.200000000000000000e+01	1.469742816471112601e+00	1.086638440859965868e+02
6.300000000000000000e+01	2.240563648689840370e+00	1.109808198460366526e+02
6.400000000000000000e+01	1.879012580632646978e+00	1.098940497099807061e+02
6.500000000000000000e+01	1.864572754197546312e+00	1.084494867845069166e+02
6.600000000000000000e+01	2.188516014213507610e+00	1.091797816692386789e+02
6.700000000000000000e+01	2.812348907725330527e+00	1.105861451510306352e+02
6.800000000000000000e+01	2.435210773609482793e+00	1.097359282020238567e+02
6.900000000000000000e+01	1.994472666362935076e+00	1.087423320234441633e+02
7.000000000000000000e+01	1.677188188299562288e+00	1.092873948230408132e+02
7.100000000000000000e+01	2.286351017038462441e+00	1.094003400537756931e+02
7.200000000000000000e+01	2.593696505900930482e+00	1.120422860597567478e+02
7.300000000000000000e+01	1.412840217570902723e+00	1.084928031166502365e+02
7.400000000000000000e+01	2.556345675317537314e+00	1.100090136771639067e+02
7.500000000000000000e+01	2.348244044394990127e+00	1.095398711595526891e+02
7.600000000000000000e+01	3.202883046578836712e+00	1.100224515673602070e+02
7.700000000000000000e+01	1.656448652238185160e+00	1.079802936083845992e+02
7.800000000000000000e+01	2.630567067523025049e+00	1.101763377420716381e+02
7.900000000000000000e+01	2.799768907972984167e+00	1.092954299441972097e+02
8.000000000000000000e+01	1.436371857813060426e+00	1.085635358184093775e+02
8.100000000000000000e+01	2.563605297989889564e+00	1.119518362478082025e+02
8.200000000000000000e+01	2.957608523156894709e+00	1.109136171722189772e+02
8.300000000000000000e+01	2.340992077543678107e+00	1.095235223881799129e+02
8.400000000000000000e+01	2.990801896118314041e+00	1.096399604377180310e+02
8.500000000000000000e+01	1.635504357765780403e+00	1.091620992668031818e+02
8.600000000000000000e+01	2.069477239606426267e+00	1.089114216849129946e+02
8.700000000000000000e+01	1.942346068274729776e+00	1.100844209993023952e+02
8.800000000000000000e+01	2.670315069666761243e+00	1.102659452944635206e+02
8.900000000000000000e+01	1.873595639769766397e+00	1.084698278997336587e+02
