POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,510.6999,1469.7758,-1116.2123,0.0,0.0,0.0,-1268.7949,-16235.5491,586.0619,11795.2368,-1896.6134,1236.8185,-742.1229,-4258.7819,-1401.9177999999997,-5660.6997
1,483.9349,1391.488,-1089.2103,0.0,0.0,0.0,-1244.2854,-16159.719,613.3409,11749.2349,-1945.0798,1233.9599,-747.9207,-4255.216,-1459.0405999999998,-5714.2566
2,502.9523,1402.1317,-1089.8859,0.0,0.0,0.0,-1267.1202,-16087.2488,616.09,11772.2965,-2005.7467,1233.237,-744.1778,-4150.7844000000005,-1516.6875,-5667.4719000000005
3,521.2926,1509.9691,-1089.9056,0.0,0.0,0.0,-1254.3109,-16021.4987,584.84,11656.8117,-1946.7114,1240.5891,-749.7831,-4092.8017999999993,-1455.9054,-5548.707199999999
4,502.631,1446.3476,-1111.1217,0.0,0.0,0.0,-1262.8994,-15994.1417,591.5249,11766.5214,-2069.2696,1238.3636,-754.5528,-4061.1378999999997,-1585.4588000000003,-5646.5967
5,512.2761,1474.1263,-1087.8648,0.0,0.0,0.0,-1260.5387,-15926.2836,608.3048,11738.1241,-2134.4279,1242.7673,-755.0111,-3941.8557999999994,-1646.6717000000003,-5588.5275
6,535.0223,1461.2238,-1085.3286,0.0,0.0,0.0,-1257.6872,-15968.6874,602.6113,11712.6297,-2040.4716,1246.3347,-756.9587,-4000.2161000000015,-1551.0956,-5551.311700000001
7,503.0482,1409.1268,-1116.3645,0.0,0.0,0.0,-1252.3429,-15919.3818,619.258,11759.8625,-2159.7217,1236.3508,-752.7173,-3996.7937,-1676.0882000000001,-5672.8819
8,485.4107,1434.0289,-1102.8552,0.0,0.0,0.0,-1287.4931,-16136.8057,614.62,11816.5969,-1952.3066,1220.6071,-733.8863,-4176.4974999999995,-1465.5857999999998,-5642.083299999999
9,532.9189,1410.311,-1093.3499,0.0,0.0,0.0,-1274.9675,-16067.5577,600.0473,11711.5086,-1932.6785,1234.4608,-746.3675,-4181.0893,-1444.5852,-5625.6745
10,546.1609,1445.3814,-1091.3725,0.0,0.0,0.0,-1272.9817,-16048.8992,606.9296,11744.8583,-2011.3495,1229.0176,-733.9862,-4069.923200000001,-1516.3181000000002,-5586.2413000000015
11,503.3526,1397.2558,-1099.4686,0.0,0.0,0.0,-1269.3437,-16124.0064,602.6327,11731.6933,-1919.9426,1224.7934,-738.0109,-4257.884299999998,-1433.1601,-5691.044399999998
12,530.6864,1414.0456,-1100.6305,0.0,0.0,0.0,-1263.7535,-15960.1815,619.1326,11752.6153,-2051.2431,1239.8189,-741.1963,-4008.0856000000003,-1552.6205,-5560.706099999999
13,511.8986,1437.4873,-1081.8565,0.0,0.0,0.0,-1268.9623,-16065.9532,602.9569,11723.4643,-1923.5503,1235.2451,-733.6154,-4140.964900000001,-1421.9206,-5562.8855
14,469.367,1440.1011,-1100.6279,0.0,0.0,0.0,-1279.3462,-16108.2335,602.4319,11766.9436,-1948.3295,1236.2468,-737.2117,-4209.364,-1449.2944000000002,-5658.658399999999
15,499.9189,1404.5447,-1097.2682,0.0,0.0,0.0,-1282.7543,-16060.2241,590.6217,11740.731,-1979.2718,1228.1623,-739.8403,-4204.4303,-1490.9497999999999,-5695.3801
16,521.0534,1454.8814,-1112.6482,0.0,0.0,0.0,-1273.9939,-16073.5112,588.6856,11775.1645,-1990.2231,1236.8752,-744.4065,-4120.368400000001,-1497.7544,-5618.122800000002
17,514.3165,1417.5133,-1101.6229,0.0,0.0,0.0,-1285.0569,-16158.4488,597.5621,11758.0437,-1903.302,1237.1446,-740.4395,-4257.693000000001,-1406.5968999999998,-5664.289900000002
18,498.6963,1429.1955,-1080.1503,0.0,0.0,0.0,-1273.6586,-16041.4543,590.3081,11720.6372,-1980.2494,1234.1961,-743.7597,-4156.426100000001,-1489.813,-5646.2391
19,515.8189,1461.5169,-1108.9977,0.0,0.0,0.0,-1284.7645,-16173.635,599.2233,11732.4374,-1900.5228,1228.6396,-742.1167,-4258.400699999998,-1413.9999,-5672.400599999999
20,481.5887,1462.4162,-1108.128,0.0,0.0,0.0,-1249.0392,-16026.6847,611.8213,11759.185,-2041.4423,1242.0066,-754.8055,-4068.8407000000025,-1554.2412,-5623.081900000003
21,521.2272,1418.7337,-1104.4181,0.0,0.0,0.0,-1265.5763,-16101.3341,597.8636,11759.6369,-1978.27,1226.3905,-736.2895,-4173.867100000001,-1488.1689999999999,-5662.036100000002
22,485.6086,1405.1388,-1098.2013,0.0,0.0,0.0,-1245.8557,-16200.8006,624.9121,11800.5196,-1931.0092,1232.3109,-749.1933,-4228.6785,-1447.8916,-5676.5701
23,498.4919,1397.8191,-1096.1194,0.0,0.0,0.0,-1278.088,-16209.4933,611.2341,11769.5948,-1876.8205,1239.5732,-747.3313,-4306.560799999999,-1384.5786,-5691.139399999999
24,519.1978,1378.588,-1102.5516,0.0,0.0,0.0,-1255.2786,-16294.1432,604.1049,11857.2159,-1866.1903,1227.6048,-735.5174,-4292.866800000002,-1374.1028999999999,-5666.9697000000015
25,480.1101,1430.2284,-1086.9491,0.0,0.0,0.0,-1253.6414,-16180.1838,617.2631,11754.5783,-1905.1778,1234.9711,-750.6785,-4238.5944,-1420.8852,-5659.4796
26,523.9098,1421.6353,-1116.5256,0.0,0.0,0.0,-1260.1738,-16092.6645,597.8867,11774.8337,-1991.2276,1231.1627,-745.4961,-4151.098400000003,-1505.5609999999997,-5656.659400000003
27,496.9112,1419.8311,-1114.663,0.0,0.0,0.0,-1278.8225,-16136.1615,613.6165,11801.0165,-1968.9291,1231.7722,-736.0151,-4198.271699999999,-1473.172,-5671.443699999999
28,514.2439,1412.1378,-1089.0664,0.0,0.0,0.0,-1263.1086,-16215.2339,600.7522,11790.3405,-1885.0573,1222.4262,-730.6333,-4249.934499999999,-1393.2643999999998,-5643.198899999999
29,497.6668,1441.7661,-1100.6602,0.0,0.0,0.0,-1301.2158,-16033.4845,616.4404,11728.8791,-1954.4624,1229.5184,-728.3601,-4150.6080999999995,-1453.3040999999998,-5603.9122
30,479.3431,1439.4855,-1110.4168,0.0,0.0,0.0,-1325.6919,-16234.144,596.8181,11786.1295,-1822.5751,1214.6583,-729.7411,-4368.476500000001,-1337.6579,-5706.134400000001
31,509.5595,1442.1014,-1092.9553,0.0,0.0,0.0,-1284.1306,-16181.7942,609.7383,11781.9145,-1887.4591,1221.9726,-728.7036,-4215.566399999998,-1394.1901,-5609.756499999998
32,540.3211,1409.9609,-1129.4406,0.0,0.0,0.0,-1263.3252,-16142.0882,616.7846,11796.8928,-1913.8531,1225.5494,-724.317,-4170.894600000001,-1412.6207,-5583.515300000002
33,482.2967,1440.223,-1092.9124,0.0,0.0,0.0,-1284.382,-16199.8496,612.8077,11795.9375,-1871.3955,1228.701,-734.3843,-4245.8791,-1377.0788000000002,-5622.9579
34,508.1912,1391.368,-1122.5877,0.0,0.0,0.0,-1290.5915,-16409.6691,629.0889,11858.8923,-1740.0057,1219.8369,-722.1997,-4435.307899999998,-1242.3685,-5677.676399999998
35,495.2684,1436.6695,-1092.0041,0.0,0.0,0.0,-1246.931,-16136.4271,606.8857,11753.6028,-1918.161,1228.0726,-738.6648,-4182.935800000001,-1428.7532,-5611.689000000002
36,513.6066,1436.4211,-1079.4983,0.0,0.0,0.0,-1278.2558,-16125.9979,611.324,11731.1859,-1900.451,1229.6129,-740.1861,-4191.214400000001,-1411.0241999999998,-5602.238600000001
37,502.9338,1447.2153,-1117.9002,0.0,0.0,0.0,-1259.0499,-16185.0589,608.1948,11753.9306,-1861.0529,1222.7191,-731.1494,-4249.7345000000005,-1369.4832,-5619.2177
38,535.7614,1473.4443,-1132.877,0.0,0.0,0.0,-1281.7876,-16078.4145,595.6554,11751.2222,-1953.945,1227.5386,-734.1052,-4136.995800000001,-1460.5115999999998,-5597.5074
39,498.1922,1424.0963,-1110.9183,0.0,0.0,0.0,-1269.8179,-16243.6782,614.4961,11823.5696,-1881.4202,1230.213,-741.4128,-4264.060199999998,-1392.62,-5656.680199999999
40,488.7282,1401.5577,-1088.721,0.0,0.0,0.0,-1244.4689,-16235.7578,617.575,11788.0129,-1886.8079,1230.8603,-738.7786,-4273.073899999998,-1394.7262,-5667.800099999997
41,501.8676,1427.0402,-1092.6077,0.0,0.0,0.0,-1292.185,-16200.7798,614.0303,11798.0298,-1869.9161,1234.3143,-740.469,-4244.604600000001,-1376.0708,-5620.675400000001
42,520.7405,1381.7514,-1104.7919,0.0,0.0,0.0,-1256.9195,-16123.7463,623.7234,11783.112,-1954.5677,1231.3186,-745.581,-4176.130400000002,-1468.8301000000001,-5644.960500000001
43,486.6547,1400.9044,-1110.9808,0.0,0.0,0.0,-1288.3355,-16226.5581,600.5102,11835.4634,-1901.5952,1222.8656,-726.7015,-4302.341700000001,-1405.4310999999998,-5707.772800000001
44,514.6496,1397.8595,-1092.3331,0.0,0.0,0.0,-1292.1894,-16182.4192,621.9401,11755.1831,-1828.3737,1219.9975,-722.5539,-4277.3094,-1330.9301,-5608.239500000001
45,492.5589,1426.9527,-1094.2212,0.0,0.0,0.0,-1276.9521,-16162.6867,604.328,11821.0968,-1921.1739,1241.7089,-752.864,-4188.9236,-1432.329,-5621.2526
46,544.3254,1462.248,-1100.7809,0.0,0.0,0.0,-1271.7505,-16251.1916,624.8017,11774.5405,-1854.6394,1228.9089,-742.2514,-4217.8074000000015,-1367.9819000000002,-5585.789300000001
47,511.4115,1363.1709,-1106.2022,0.0,0.0,0.0,-1295.2297,-16091.4817,616.7636,11776.8966,-1982.1486,1230.1043,-739.4606,-4224.671,-1491.5049,-5716.175900000001
