POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,564.4829,1443.5849,-1106.4152,0.0,0.0,0.0,-1274.943,-16099.4959,602.8275,11803.5713,-2020.0125,1237.0122,-746.0994,-4066.3875000000007,-1529.0997000000002,-5595.4872000000005
1,507.4492,1401.7401,-1079.1996,0.0,0.0,0.0,-1282.8999,-16249.8671,596.307,11819.477,-1873.4248,1227.4819,-733.8054,-4286.993299999996,-1379.7483,-5666.741599999997
2,464.282,1420.919,-1109.1538,0.0,0.0,0.0,-1285.8945,-16079.4822,609.1937,11862.2139,-2064.4144,1234.0497,-735.2494,-4117.921899999999,-1565.6141000000002,-5683.535999999999
3,498.3503,1415.8846,-1096.9781,0.0,0.0,0.0,-1274.772,-16095.6349,610.3999,11823.5752,-2004.3591,1235.0278,-739.592,-4119.174999999999,-1508.9233,-5628.098299999999
4,525.7862,1397.6298,-1104.5315,0.0,0.0,0.0,-1280.244,-16183.6716,616.2652,11827.5655,-1934.6355,1238.5715,-741.862,-4201.2004,-1437.926,-5639.1264
5,555.0459,1428.091,-1105.8657,0.0,0.0,0.0,-1275.7224,-16152.0595,596.1738,11818.6254,-2003.4017,1237.669,-743.109,-4135.711499999998,-1508.8417,-5644.5531999999985
6,496.8636,1455.5258,-1106.7766,0.0,0.0,0.0,-1259.0538,-16062.656,610.7455,11796.4799,-2029.8428,1229.3058,-733.3681,-4068.8716000000004,-1533.9051,-5602.7767
7,515.1451,1408.8229,-1108.6975,0.0,0.0,0.0,-1267.3618,-16062.6928,606.5139,11805.7594,-2035.5058,1237.3288,-747.9643,-4102.5108,-1546.1412999999998,-5648.652099999999
8,521.2992,1389.8553,-1106.4469,0.0,0.0,0.0,-1267.2938,-16323.842,617.0773,11861.4146,-1888.0339,1228.2285,-734.7993,-4307.936300000001,-1394.6046999999999,-5702.541000000001
9,477.7615,1406.5987,-1089.9425,0.0,0.0,0.0,-1286.8059,-16218.8641,600.8206,11844.9885,-1914.6714,1230.2366,-736.4689,-4265.4432000000015,-1420.9036999999998,-5686.346900000001
10,529.8186,1418.5311,-1105.426,0.0,0.0,0.0,-1285.6525,-16144.9991,614.8349,11868.0359,-1979.8918,1234.1725,-741.771,-4104.857100000001,-1487.4903000000002,-5592.3474000000015
11,537.6979,1463.1879,-1113.6427,0.0,0.0,0.0,-1287.1891,-16103.3302,600.8781,11824.5598,-1958.4376,1236.724,-739.2772,-4077.8382999999994,-1460.9908,-5538.829099999999
12,511.0816,1423.052,-1090.6992,0.0,0.0,0.0,-1307.7044,-16309.722,626.367,11837.4084,-1841.6626,1226.896,-735.9868,-4310.216599999998,-1350.7534,-5660.9699999999975
13,535.4982,1468.7812,-1109.4568,0.0,0.0,0.0,-1274.7904,-16086.6613,592.485,11760.9238,-1959.5069,1242.0916,-745.4425,-4113.220299999997,-1462.8578000000002,-5576.078099999998
14,521.938,1374.476,-1082.7615,0.0,0.0,0.0,-1269.4406,-16093.2937,601.5095,11808.9549,-1989.6479,1234.0922,-736.8887,-4138.617399999999,-1492.4443999999999,-5631.0617999999995
15,494.9206,1442.0397,-1104.6271,0.0,0.0,0.0,-1269.9667,-15945.2389,596.678,11758.1829,-2065.6893,1242.12,-750.3605,-4028.0115000000005,-1573.9298000000001,-5601.9413
16,524.3728,1412.1751,-1101.2536,0.0,0.0,0.0,-1247.8002,-16185.0926,597.7124,11853.7559,-1982.8715,1245.333,-754.507,-4146.1302,-1492.0454999999997,-5638.1757
17,513.3901,1368.9729,-1080.0574,0.0,0.0,0.0,-1278.7499,-16093.2911,614.7581,11828.6544,-1990.1712,1233.3551,-746.9198,-4126.322900000003,-1503.7359000000001,-5630.0588000000025
