GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
0,556.7796,1436.5934,-1104.9932,0.0,0.0,0.0,-1273.163,-15871.8272,599.5721,11521.1822,-2033.3192,58.34436264,13.6016,-4135.856100000001,-1974.9748373599998,-6097.2293373600005
1,501.3526,1391.1569,-1075.0966,0.0,0.0,0.0,-1280.2802,-16017.4445,592.2807,11536.5706,-1897.6782,56.794330079999995,5.8133,-4351.460500000001,-1840.88386992,-6186.531069920002
2,462.0785,1409.9979,-1108.2644,0.0,0.0,0.0,-1283.4747,-15835.6525,603.7948,11578.01,-2088.1095,56.675440079999994,-6.2445,-4173.510400000001,-2031.43405992,-6211.188959920001
3,493.4155,1406.4854,-1095.4081,0.0,0.0,0.0,-1272.2005,-15856.1902,604.7486,11540.1755,-2041.7939,57.802046399999995,5.0224,-4178.9738,-1983.9918536,-6157.9432535999995
4,521.0541,1390.7919,-1101.8249,0.0,0.0,0.0,-1277.7983,-15946.1139,611.9897,11544.0346,-1963.1523,58.035067919999996,1.1005,-4257.8668,-1905.11723208,-6161.88353208
5,551.5252,1417.0841,-1104.6565,0.0,0.0,0.0,-1273.3296,-15916.4877,591.0051,11534.2121,-2007.1811,57.99984408,3.5678,-4200.647299999999,-1949.18125592,-6146.260755919999
6,495.1031,1443.9369,-1106.2178,0.0,0.0,0.0,-1256.9749,-15830.4963,606.5804,11509.4105,-2049.6401,56.689091999999995,7.1955,-4138.658100000001,-1992.951008,-6124.413608000002
7,510.3975,1401.0527,-1106.674,0.0,0.0,0.0,-1264.7286,-15833.8722,602.4805,11524.9471,-2032.5812,58.91643288,11.0661,-4166.397000000001,-1973.66476712,-6128.995667120002
8,517.108,1376.9667,-1103.5339,0.0,0.0,0.0,-1264.8218,-16095.2787,612.8774,11577.0391,-1890.136,56.35957608,8.0969,-4379.643200000002,-1833.77642392,-6205.322723920003
9,472.2174,1399.4409,-1089.1962,0.0,0.0,0.0,-1285.5707,-15985.8405,597.0784,11563.3363,-1919.3551,56.614104,13.4116,-4328.5344000000005,-1862.740996,-6177.863796
10,523.4577,1407.0502,-1103.8797,0.0,0.0,0.0,-1283.0983,-15915.0176,609.587,11578.8951,-1996.8495,57.31762608,20.7364,-4183.0056,-1939.53187392,-6101.801073920001
11,533.5229,1455.8545,-1109.3887,0.0,0.0,0.0,-1284.9668,-15873.2189,597.1501,11541.3925,-1992.7696,57.67563312,8.7083,-4139.654399999999,-1935.0939668800002,-6066.040066879998
12,506.0805,1413.6973,-1089.6949,0.0,0.0,0.0,-1305.0788,-16073.401,622.1823,11553.0926,-1857.2424,56.65620024,7.4764,-4373.121999999999,-1800.58619976,-6166.23179976
13,528.3759,1456.4945,-1106.705,0.0,0.0,0.0,-1272.2148,-15857.557,588.1644,11481.1208,-1976.1662,59.294484,15.7526,-4182.3212,-1916.8717159999999,-6083.440316
