GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,484.9659,1379.5946,-1106.2532,0.0,0.0,0.0,-1283.632,-16164.3288,608.9893,11761.8612,-2049.2298,55.169231759999995,-4318.803000000002,-1994.06056824,-6312.863568240002
1,533.1847,1422.0956,-1076.1863,0.0,0.0,0.0,-1280.6955,-16232.2733,629.1894,11727.424,-1979.1632,55.55877408,-4277.261400000001,-1923.60442592,-6200.865825920001
2,533.6116,1428.7016,-1101.354,0.0,0.0,0.0,-1299.7962,-16168.119,607.217,11775.6002,-2032.1313,55.98748512,-4224.138800000001,-1976.14381488,-6200.28261488
3,529.555,1402.6832,-1050.8611,0.0,0.0,0.0,-1338.4838,-16036.4766,605.1707,11723.7452,-2133.8578,55.26926208,-4164.667399999998,-2078.5885379200004,-6243.255937919998
4,509.179,1426.9742,-1094.5837,0.0,0.0,0.0,-1249.92,-16406.1194,620.7748,11756.8009,-1862.9082,54.40190832,-4436.894200000001,-1808.50629168,-6245.40049168
5,501.2702,1425.1614,-1050.1393,0.0,0.0,0.0,-1284.6261,-16176.5823,615.1,11763.2729,-2078.0789,56.431728,-4206.543199999998,-2021.647172,-6228.190371999999
6,460.632,1417.4681,-1091.5269,0.0,0.0,0.0,-1298.2329,-16104.0715,615.3679,11725.9703,-2091.2745,55.06770312,-4274.392999999998,-2036.20679688,-6310.5997968799975
7,545.9241,1395.1465,-1065.8043,0.0,0.0,0.0,-1303.1386,-16272.7379,590.2919,11772.9572,-1988.7236,55.796793120000004,-4337.361099999998,-1932.92680688,-6270.287906879998
8,513.6475,1390.8395,-1102.7555,0.0,0.0,0.0,-1280.1464,-16257.8859,619.922,11736.3885,-1946.8076,56.746380959999996,-4379.990300000001,-1890.0612190400002,-6270.051519040001
9,511.4424,1421.4116,-1078.1977,0.0,0.0,0.0,-1269.4506,-16225.6264,601.5378,11784.4466,-2022.0181,56.2568832,-4254.436299999999,-1965.7612168,-6220.1975168
10,487.9068,1431.3341,-1088.6729,0.0,0.0,0.0,-1293.6759,-16172.72,623.4046,11767.9083,-2064.6392,56.72664792,-4244.515000000001,-2007.91255208,-6252.427552080001
11,506.5302,1442.4592,-1091.9998,0.0,0.0,0.0,-1305.7779,-16219.6255,633.6349,11762.5666,-1961.3395,53.50390776,-4272.212300000001,-1907.83559224,-6180.047892240001
12,522.8565,1440.8407,-1074.8302,0.0,0.0,0.0,-1279.1967,-16162.3135,628.0325,11747.0622,-2055.9148,55.03297608,-4177.548499999999,-2000.88182392,-6178.43032392
13,487.0691,1427.9271,-1102.0026,0.0,0.0,0.0,-1310.1276,-16156.9612,601.7493,11716.6717,-1998.6946,56.75872752,-4335.6741999999995,-1941.93587248,-6277.610072479999
14,498.8007,1510.0844,-1090.4602,0.0,0.0,0.0,-1272.42,-16196.6057,601.6897,11760.7275,-2025.2476,57.48115752,-4188.1835999999985,-1967.76644248,-6155.950042479998
15,519.7046,1363.3266,-1075.4085,0.0,0.0,0.0,-1298.7646,-16103.1798,621.7296,11749.2867,-2105.8176,55.65073896,-4223.305399999999,-2050.1668610399997,-6273.4722610399995
16,506.4846,1421.697,-1119.8849,0.0,0.0,0.0,-1309.1514,-16042.7176,588.5113,11708.1265,-2127.5628,55.288271519999995,-4246.934499999999,-2072.2745284800003,-6319.209028479999
17,496.3261,1405.5553,-1079.5573,0.0,0.0,0.0,-1318.2521,-15974.5133,613.9359,11715.5664,-2182.3325,54.80736552,-4140.9389999999985,-2127.52513448,-6268.464134479999
18,485.7602,1460.683,-1065.0037,0.0,0.0,0.0,-1291.0331,-16099.3968,601.5873,11733.9622,-2098.9843,53.858333519999995,-4173.440900000003,-2045.12596648,-6218.566866480003
19,520.1816,1383.7518,-1092.5411,0.0,0.0,0.0,-1306.9358,-16197.634,601.7027,11702.6789,-1993.6587,53.828498159999995,-4388.795900000001,-1939.83020184,-6328.626101840001
20,496.0423,1379.9876,-1090.3856,0.0,0.0,0.0,-1292.6622,-16106.8166,610.4681,11743.2243,-2092.4403,55.95774048,-4260.142100000001,-2036.4825595200002,-6296.624659520001
21,507.3867,1415.3898,-1121.2925,0.0,0.0,0.0,-1278.8467,-16226.9142,597.5783,11721.0427,-1968.8551,57.25737864,-4385.655900000002,-1911.59772136,-6297.2536213600015
22,542.5075,1403.0809,-1104.7753,0.0,0.0,0.0,-1310.5984,-16143.0689,600.1345,11769.2834,-2052.3656,56.31845256,-4243.436300000001,-1996.0471474400001,-6239.483447440001
23,492.7865,1423.4846,-1066.5858,0.0,0.0,0.0,-1294.1705,-16164.4711,611.1192,11691.2042,-1992.7473,56.11940568,-4306.632900000002,-1936.62789432,-6243.260794320002
24,479.2365,1412.4276,-1130.6769,0.0,0.0,0.0,-1282.9007,-16183.5114,610.4064,11777.8366,-2032.3724,56.14876368,-4317.181899999998,-1976.22363632,-6293.405536319998
25,519.8737,1392.7081,-1069.038,0.0,0.0,0.0,-1299.6946,-16251.7294,614.5172,11720.9352,-1923.2992,56.29082328,-4372.4277999999995,-1867.00837672,-6239.436176719999
26,514.5687,1398.5975,-1087.6148,0.0,0.0,0.0,-1273.2456,-16126.9218,614.3959,11713.7525,-2044.9952,56.98432944,-4246.467600000002,-1988.01087056,-6234.478470560002
27,515.1386,1393.8103,-1093.9754,0.0,0.0,0.0,-1312.197,-16210.2245,614.2481,11734.5007,-1979.1025,55.94071392,-4358.699199999999,-1923.16178608,-6281.860986079999
28,499.3909,1383.0272,-1092.6419,0.0,0.0,0.0,-1299.6682,-16280.7596,614.6368,11795.2688,-1969.6605,54.308497679999995,-4380.746000000001,-1915.3520023199999,-6296.098002320001
29,510.0483,1465.7522,-1090.4451,0.0,0.0,0.0,-1289.1104,-16095.7535,586.8768,11752.4239,-2125.1137,55.50106752,-4160.2078,-2069.61263248,-6229.82043248
30,479.4718,1459.0724,-1082.5549,0.0,0.0,0.0,-1319.1535,-16148.4967,616.1616,11744.222,-2029.0086,53.729385119999996,-4251.2773,-1975.27921488,-6226.55651488
31,491.8816,1418.1773,-1082.829,0.0,0.0,0.0,-1315.7767,-16147.0335,617.9835,11807.2834,-2109.0435,55.5519384,-4210.313399999997,-2053.4915616000003,-6263.804961599997
32,511.3378,1449.1424,-1069.8097,0.0,0.0,0.0,-1312.6165,-16007.6511,598.2308,11733.8939,-2159.1695,55.50426648,-4097.472400000001,-2103.66523352,-6201.13763352
33,505.528,1436.8748,-1059.5209,0.0,0.0,0.0,-1322.7964,-16250.6104,600.694,11750.1783,-1959.7128,53.53023168,-4339.652600000001,-1906.18256832,-6245.835168320002
34,522.0102,1436.2809,-1089.6873,0.0,0.0,0.0,-1310.7254,-16305.8474,610.3798,11792.0869,-1954.0468,53.27686224,-4345.5023,-1900.7699377600002,-6246.27223776
35,515.9968,1407.9064,-1078.1055,0.0,0.0,0.0,-1280.6902,-16212.7563,618.5508,11736.7565,-2001.8049,54.751920479999995,-4292.341499999999,-1947.05297952,-6239.394479519999
36,502.2146,1434.3144,-1086.9364,0.0,0.0,0.0,-1291.4433,-16203.8123,603.9537,11749.213,-2020.5618,56.5245252,-4292.496300000001,-1964.0372748,-6256.5335748
37,494.8263,1408.5915,-1088.6328,0.0,0.0,0.0,-1296.729,-16217.6048,625.012,11721.0701,-1947.4797,53.208429839999994,-4353.466699999999,-1894.27127016,-6247.737970159999
38,530.5305,1448.4851,-1094.2257,0.0,0.0,0.0,-1288.4673,-16317.077,615.9206,11739.7593,-1914.0804,54.99198288,-4365.074499999999,-1859.08841712,-6224.162917119998
39,502.7315,1491.9154,-1085.5098,0.0,0.0,0.0,-1292.3903,-16226.2192,621.8372,11779.573,-2038.2308,54.91051056,-4208.0621999999985,-1983.3202894400001,-6191.382489439999
40,517.2669,1449.5983,-1093.9764,0.0,0.0,0.0,-1285.1582,-16192.5293,617.1892,11719.9783,-2008.9172,57.04851816,-4267.631199999998,-1951.8686818400001,-6219.499881839998
41,472.7784,1415.5398,-1106.1544,0.0,0.0,0.0,-1317.6578,-16171.909,607.3221,11754.7602,-2019.8345,55.78142688,-4345.320699999998,-1964.05307312,-6309.373773119998
42,532.6748,1392.2553,-1079.1569,0.0,0.0,0.0,-1292.203,-16164.6268,607.2987,11718.2019,-2024.9139,55.22894136,-4285.5560000000005,-1969.68495864,-6255.24095864
43,513.8201,1412.9423,-1099.0164,0.0,0.0,0.0,-1306.9831,-16146.6218,593.8865,11709.476,-2029.2205,53.9664264,-4322.496399999998,-1975.2540735999999,-6297.750473599997
44,527.4327,1418.0493,-1086.7605,0.0,0.0,0.0,-1278.9534,-16088.0921,613.1283,11675.4989,-2036.3108,56.97526968,-4219.6968,-1979.33553032,-6199.03233032
45,530.2585,1431.1276,-1071.9847,0.0,0.0,0.0,-1291.4014,-16075.562,586.4715,11674.9167,-2070.3782,57.40415064,-4216.173799999999,-2012.9740493600002,-6229.147849359999
46,502.9435,1450.6825,-1076.2236,0.0,0.0,0.0,-1288.6071,-16220.4098,600.5307,11710.753,-1958.2393,54.962477279999995,-4320.3308,-1903.27682272,-6223.60762272
47,512.5846,1451.8811,-1093.2751,0.0,0.0,0.0,-1286.7821,-16213.9695,602.7128,11695.2656,-2000.9301,56.271696479999996,-4331.582599999998,-1944.65840352,-6276.241003519997
48,471.8821,1443.9729,-1059.6498,0.0,0.0,0.0,-1285.9528,-16386.7379,593.3707,11748.505,-1879.4938,56.05105248,-4474.6098,-1823.44274752,-6298.05254752
49,521.4063,1424.5182,-1063.6726,0.0,0.0,0.0,-1284.0715,-16190.8035,607.1543,11745.4043,-2004.5727,56.54069568,-4240.0645,-1948.03200432,-6188.09650432
50,491.2454,1447.2582,-1069.4544,0.0,0.0,0.0,-1290.8615,-16241.1741,623.3982,11719.072,-1953.6166,56.056073760000004,-4320.516200000002,-1897.56052624,-6218.076726240002
51,511.0407,1443.2349,-1082.6974,0.0,0.0,0.0,-1267.2149,-16186.6839,599.0935,11729.7206,-2003.9423,56.63142936,-4253.5064999999995,-1947.3108706399998,-6200.817370639999
52,507.0929,1437.2892,-1064.3368,0.0,0.0,0.0,-1292.4526,-16142.253,612.2265,11732.7875,-2058.0725,57.82371335999999,-4209.6462999999985,-2000.2487866400002,-6209.895086639999
53,528.4404,1313.3816,-1077.21,0.0,0.0,0.0,-1251.2834,-16117.4087,599.1103,11720.9673,-2092.5133,58.944259439999996,-4284.002499999999,-2033.56904056,-6317.571540559999
54,493.1328,1448.5328,-1046.4542,0.0,0.0,0.0,-1282.421,-16295.5206,612.4755,11772.7123,-1950.6244,56.60379792,-4297.542399999998,-1894.02060208,-6191.563002079998
55,498.3009,1409.2126,-1076.302,0.0,0.0,0.0,-1293.1108,-16100.4887,619.4232,11677.5195,-2049.1304,55.76034888,-4265.445299999999,-1993.37005112,-6258.81535112
56,500.6853,1412.6985,-1089.7408,0.0,0.0,0.0,-1271.184,-16220.8884,600.7297,11782.9264,-1991.2002,56.437389360000005,-4284.773300000001,-1934.76281064,-6219.5361106400005
57,513.5221,1417.557,-1082.4,0.0,0.0,0.0,-1315.8101,-16281.0655,601.2882,11779.0403,-1918.5076,54.3175488,-4367.868000000002,-1864.1900512,-6232.058051200002
58,525.4651,1439.3953,-1092.6503,0.0,0.0,0.0,-1300.3131,-16241.8126,598.6451,11774.2647,-1978.7748,55.232287199999995,-4297.005800000001,-1923.5425128,-6220.5483128000005
